,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
34,FLOYD,0.019445100775269064,0.014523526816732451,0.018903876028172943,0.018932302550566316,0.017618011682388253,0.01669185263600966,0.013068369950592015,0.014438230909850526,0.014363440898706444,0.02300385504495847,0.014513572835876173,0.01182204681994113,0.019189558954423744,0.01296426766675755
35,FRANKLIN,0.01765921910198329,0.01266165622159677,0.014424678851518416,0.01484717813432702,0.017505389441976844,0.007573606592400373,0.0057947866019299014,0.009816082391306085,0.009438313806137884,0.010428321496650638,0.01088361294043507,0.014822265137337302,0.015669303403953918,0.008624996991550941
36,FREMONT,0.036973729742351365,0.02632451445087717,0.023226861721632117,0.02631036678624266,0.022998218114114448,0.02494806886046983,0.028279109938524095,0.034132535265161426,0.026719189054205023,0.02812580892935379,0.02204992796539361,0.02706336747395298,0.03436531591280625,0.023889752597226616
37,GREENE,0.02578357131171268,0.0200215334498953,0.014491236147511853,0.030027072528093276,0.026369242158393542,0.01906857342564581,0.017602997964783006,0.021304436935183878,0.029279224822598954,0.022485269671852832,0.020188749497603586,0.022464236273926845,0.020582915054676937,0.014520547029553781
38,GRUNDY,0.039381369438043004,0.03257790832734124,0.03226767181741764,0.036301888555322,0.03591594265199577,0.03532588632488808,0.03390996887876395,0.03169476216619317,0.03524877513602495,0.03295698543323608,0.03575626079974943,0.0345558580828096,0.03438482448160905,0.03462631759638954
39,GUTHRIE,0.02622568762754618,0.02191776376775911,0.022967638506695837,0.02642289862631781,0.02416351301147073,0.019772881675221426,0.020932414244765843,0.02810925540677752,0.025428714655754178,0.025721796504059122,0.019359805536736056,0.026850200967072718,0.024272533750149126,0.023496991294552697
40,HAMILTON,0.02756906168345995,0.023866701104541477,0.025295505094479018,0.02931875669033729,0.027024855368459853,0.024107698669281252,0.026966383239748443,0.025150377634561513,0.023343636112149804,0.027885132006732156,0.025557013419972355,0.023155770864132324,0.02753342441530372,0.02139746098861575
41,HANCOCK,0.030701999943278213,0.0218860125130436,0.026160623350804435,0.03008623897601869,0.025739644598317353,0.022528626672552073,0.028483458586266736,0.023247137149670444,0.023800589936381625,0.028397471843630805,0.026721683787274787,0.02147867305778251,0.02307851553816309,0.024397733842546163
42,HARDIN,0.029917731707127526,0.025278631568516997,0.026071676371858626,0.029170832493176063,0.028974603770772885,0.02732360173313184,0.027616828874910758,0.02707513829566901,0.024831252328147826,0.02950074160117821,0.025915647912358557,0.027715922617134105,0.02825669191583818,0.024112857311814853
43,HARRISON,0.02534510296325204,0.024361189138429606,0.028543541656733597,0.027626517063959775,0.025987382227362493,0.027692419217735936,0.02875555780944563,0.023692881243708278,0.027168915384941737,0.025205897092122856,0.02580419708728829,0.024974980014310273,0.02769322136116881,0.02530650314166844
44,HENRY,0.022444965542142495,0.012916063449169138,0.019768384611003283,0.022017358237408087,0.0180251329632873,0.01706689749856616,0.012753295197478039,0.02030443794391968,0.016407065097056656,0.018013263320235322,0.01463184210974668,0.018181018805063214,0.015257814288547588,0.014762266998653333
45,HOWARD,0.030054234885785625,0.018964274347216606,0.019975835015059496,0.020117536507276233,0.024354506132832944,0.027053782591617802,0.02534444235564309,0.022306767650428976,0.026587585634534457,0.026651841258979417,0.023948873302193564,0.02220915285034146,0.02084271939602013,0.024998097155834665
46,HUMBOLDT,0.02257992802596337,0.017726626279572062,0.018365724328108728,0.018102770446969226,0.018529180435773555,0.01595385911841499,0.01699062088246426,0.018853875242108353,0.014598082303290242,0.018306442157417127,0.012284824051033268,0.013222305183721311,0.01602287073573848,0.012872127553994219
47,IDA,0.023316999655847,0.013995416763462968,0.020673465605965835,0.0231362966142084,0.023970499105470087,0.023931224750737435,0.020608314877357276,0.02030495038198516,0.020782943329749805,0.01715450458467558,0.020378764983595945,0.02181292122211579,0.017249730323542985,0.01839219903886466
48,IOWA,0.03304369596756179,0.025270873439402833,0.027048771308824875,0.028467052524883144,0.03057416811782333,0.02764139571062756,0.030666294043507385,0.028918869672667914,0.027611196173868906,0.02755566464475577,0.030421289014684483,0.031007886376038393,0.028458159711340025,0.02517978578265169
49,JACKSON,0.017410966449346567,0.01887995942158405,0.019313250428365406,0.017078906433609313,0.02091178171556748,0.014463401173706687,0.015629880523813103,0.022450697688598396,0.019601290119277255,0.02585658626873741,0.020297967163120764,0.014581442135654087,0.021747570537151005,0.013965375303094165
50,JASPER,0.02871284746397712,0.020926462951963258,0.02388145595461048,0.027838463582306613,0.02850979245613151,0.024646289083190186,0.027048488728324143,0.025709063095235653,0.02794818060641198,0.026585991144512232,0.023637697628583976,0.02548944628762301,0.02498660137145448,0.020894576482611758
51,JEFFERSON,0.016038586189292874,0.013892071117504243,0.010462406763534764,0.016190914317539787,0.015575720315825135,0.014180349596529428,0.016902049725669853,0.012215127759434466,0.011993032368976059,0.014296251930224269,0.013589523546125018,0.020217796290890502,0.01825796635913235,0.01104398511194634
52,JOHNSON,0.013195063018598022,0.0027090859226184313,0.004879059859407163,0.006553168889146581,0.009195196936729159,0.00438308772636431,0.006095095163312277,0.0005239004331466788,0.0013824587577138882,0.007665745205382856,0.00275078801460927,0.009183845771819996,0.007753186164829668,0.0005859651496210778
53,JONES,0.030961374906577233,0.020906535068487078,0.024137561751285265,0.024745333075036645,0.025467176659220738,0.026108105204838524,0.023610428508185084,0.02300910423001393,0.022690311360364805,0.027655700827566087,0.0259700157659572,0.02374445333283901,0.027717231924446122,0.022480969052594987
54,KEOKUK,0.02438136972660812,0.015889959108389702,0.016301406143529415,0.019152603485211587,0.017239205029357503,0.01704514376171093,0.017571188819926982,0.015534780753661187,0.012208798883973158,0.01702580660659454,0.010696837727195322,0.01731848025653236,0.019513176125052,0.01461939655598391
55,KOSSUTH,0.024226254369312007,0.018268055097932005,0.023797398142227977,0.026521838667989253,0.028199284353021305,0.02450821931035381,0.023445863391119558,0.025680264310399575,0.021802578700605778,0.021041318618432746,0.023141659123410725,0.026164991816017585,0.022184394804081926,0.02290435518387947
56,LEE,0.017331827848347862,0.00873088294573638,0.012561034488177757,0.016612124599234845,0.015284856162033813,0.009248342085349606,0.015858085054645667,0.01066707124401387,0.013429788701612093,0.015340555968714828,0.010973351230995618,0.014084612785387203,0.018612868179310342,0.012316903362861665
57,LINN,0.0274839136645324,0.02362814181757434,0.02313200604993281,0.025741616528161836,0.025298347172346358,0.02495486200296156,0.025429776123500683,0.02457893809149724,0.025728072679604017,0.02703784257214772,0.02461078649136156,0.02569828053708393,0.02577965687518211,0.021815655945822993
58,LOUISA,0.027269516794603398,0.024478267744932582,0.025296578972443452,0.023411643848495898,0.025858511548440283,0.02399844671672668,0.019600637010576932,0.02061375900844816,0.027236929518284717,0.027093918014037308,0.025026981276392513,0.022986387825674304,0.02835741356967498,0.018055787496300497
59,LUCAS,0.017140537064793154,0.018226979445294424,0.0115083352281202,0.01379472323801514,0.019895776023003207,0.01792836241749199,0.01546062766808923,0.016198018555850794,0.015315810998724894,0.012988213470944192,0.01372803479192172,0.010060563084034848,0.016991590204164277,0.008710340257808723
60,LYON,0.03761537559131255,0.02972526174032658,0.031764677267338365,0.03542654494284769,0.04069193044296361,0.034334899476783476,0.03469837322622392,0.03387314536685157,0.033492993282069186,0.03690604009585621,0.02787457503342778,0.034197604725851344,0.03915256218380348,0.030494916523722604
61,MADISON,0.0344130943872783,0.029086714498562052,0.03335733064796592,0.03614546977895708,0.03205083770752985,0.031282764936804944,0.03467806777585153,0.03142912928615908,0.03355278757695886,0.033748947319677224,0.035818014742947483,0.033303580432706925,0.033231932559779326,0.029961641944636887
62,MAHASKA,0.016294942243642686,0.010296074600447833,0.014767401296814033,0.01722277217963768,0.016380913258831866,0.01509044185613469,0.013952580738822159,0.015649972857206873,0.013762597590147226,0.017364549644450895,0.015675694984065246,0.013817643035011751,0.013494231097463486,0.011116613678753811
63,MARION,0.030247802141658356,0.02495113083965906,0.026591999865362433,0.03530708223396514,0.03012341740894571,0.027891086048171348,0.024258051220277622,0.03117205829345807,0.03287916020700271,0.03432678809900417,0.0281877388940978,0.028080444845184984,0.0302745242736455,0.029403011931125458
64,MARSHALL,0.026376143615389452,0.02209185568616661,0.024122058302919018,0.02350481830351778,0.02264000909517548,0.018718875816945695,0.020670414656138066,0.020080836223898852,0.021828758610398735,0.022101305614989693,0.019337450173492258,0.025122657116375208,0.01817215783608252,0.018313010319705343
65,MILLS,0.0331134104509831,0.02416140925513203,0.032981619424236094,0.028679639340832966,0.02982383682931531,0.030276275266184288,0.0276822701807988,0.03107954458722258,0.03072023073287764,0.030269172559429482,0.031080639520788593,0.030677018847715596,0.02804308419862478,0.020366914642016447
66,MITCHELL,0.03012555866079155,0.024371995677899938,0.029395124904657857,0.028342024598790136,0.031575738186124844,0.030097450151491782,0.031959092768893416,0.031234661489954213,0.03094551709708549,0.028186560820968088,0.02477345935932631,0.028562783746893302,0.02700536460905847,0.026250269461531944
67,MONONA,0.019930549689001827,0.012685123792552142,0.014659293205470122,0.016365183272228315,0.01764483770475047,0.012996039717112603,0.020131371777771478,0.018222445067859333,0.013344101358183732,0.022302886830001326,0.014995751437610002,0.017961891261464608,0.012643301454883859,0.01214147774679391
68,MONROE,0.02684702941105645,0.013535219485224303,0.011086705019872554,0.020739568066907924,0.018371065662391606,0.02107961666573436,0.013825593912834725,0.016235812575181894,0.015701726043455884,0.020768156011376968,0.015796240565969302,0.023570963115318908,0.023120750216939153,0.015028486508637655
69,MONTGOMERY,0.014752911794878178,0.011529987495671449,0.012507765603714853,0.016854827339523364,0.013300160168205835,0.009665405424668268,0.010394036110116078,0.016229656631150127,0.013825031418786852,0.015539965812058106,0.011927863641565548,0.01294703728460043,0.014018577708982162,0.009166424913978944
70,MUSCATINE,0.027364923195187785,0.019692004872753605,0.021268602193943557,0.025276374739959,0.024622179327635177,0.02225529777302005,0.021252007090675068,0.024299896966742836,0.01797192629949569,0.02366792807874483,0.01829575411220674,0.02596190418868667,0.022727752024699663,0.01813956943861662
71,O'BRIEN,0.027935283813939393,0.022871382212502928,0.023911984981070604,0.02936052735230104,0.02665639829253466,0.022878831604553396,0.025709164850112702,0.022827174305052895,0.02434628707501092,0.028542819901798418,0.026476746581937,0.024028310853434064,0.028574892796416937,0.02226382097518536
72,OSCEOLA,0.022276540068047652,0.022428349699330125,0.024214244384088826,0.028245222801620083,0.019814726836425652,0.021101195805594712,0.026468155370431713,0.020973774450216053,0.021662357549877807,0.027523728403459097,0.024328567377394642,0.022162414971557853,0.02635886210840705,0.018644276397688644
73,PAGE,0.026477007751780243,0.014025896318955183,0.013637597904274153,0.016059432754652648,0.02073287474684097,0.01825273905885816,0.015554079975711474,0.016372239024996724,0.015199646860556769,0.01775705303055925,0.012220591749575918,0.019948628269186152,0.015036321537703092,0.013353222236987879
74,PALO ALTO,0.02815893590834935,0.022775787935519126,0.028813220890838476,0.028568850653910162,0.027378105994888033,0.022478517631936423,0.029735995941824606,0.029394075047409048,0.03194629712895253,0.02825808430395848,0.029623796124053654,0.024789351872894418,0.03296435645075557,0.02746174263047369
75,PLYMOUTH,0.03649737926937127,0.027117959918024168,0.02830572106319197,0.03313594233516315,0.03380193216134024,0.03124753927983822,0.031582345788568875,0.03087997496161831,0.028848332366210205,0.02848381057596902,0.03162971276135773,0.027582167332134484,0.03106707655546437,0.02953863455050561
76,POCAHONTAS,0.022742920041243998,0.014300232876815828,0.018903170598105822,0.018116035309104526,0.018720029730682188,0.013206692777145543,0.016414786174331876,0.013848869294236572,0.01628827834218885,0.019772816930576628,0.012237267652212242,0.023463032731994588,0.01551018691380472,0.014468564463794966
77,POLK,0.024399880755535546,0.019992831286150453,0.021022940096133074,0.022748010798419913,0.022479813496786037,0.019974897445419755,0.021646565475378944,0.020003525744073755,0.020892674096743356,0.022474182563493872,0.019367734974242115,0.022086686607224452,0.02144639231243946,0.016407213639615552
78,POTTAWATTAMIE,0.025449843981571314,0.015202142963857725,0.018135152414072396,0.024041302705951242,0.02081145596600495,0.01942197604698656,0.01883446022239988,0.019611936426937447,0.02051500597519444,0.021721996065098177,0.018016935126183724,0.018921693058458967,0.01891781943735467,0.015078452348065357
79,POWESHIEK,0.026872744720521303,0.02238796412870577,0.02090456413907561,0.022561676562731406,0.027207252344423165,0.020488752170314088,0.020906094870419584,0.020906055270217126,0.022408781794232675,0.02356240620246393,0.01897528275811263,0.02341657191569335,0.022569937598268974,0.01864658390442342
80,RINGGOLD,0.027574823528982467,0.019360341703431188,0.029033144962138817,0.02584958769759086,0.02584668900187851,0.023865853135869315,0.02371905138676094,0.023378923078715565,0.023557225014205225,0.025349918747384396,0.022720310690374047,0.01943180633422616,0.02632207267904764,0.018386289789662013
81,SAC,0.027811756898181307,0.023215129304864135,0.024984274598143723,0.027441266955510434,0.029538476103678102,0.02143719521670548,0.022830289274684574,0.0212813704587686,0.02294110034287593,0.026757187501549342,0.025385709891458302,0.025999029566410738,0.03197064615282262,0.02294853510286877
82,SCOTT,0.023575513868019763,0.013738975405725003,0.018510419800199143,0.023256384625953874,0.020152556922045366,0.01759181521759071,0.018677975811100464,0.020956670892875288,0.020373756343224005,0.021310378078070815,0.019574464562962565,0.02145877647576338,0.022618187947643642,0.01453169564692891
83,SHELBY,0.03304180971063646,0.017436520942691054,0.023304867273144313,0.0211108826896705,0.02870611523920448,0.024420130348592445,0.025690247705781377,0.026767860946761375,0.023141713931612365,0.025443426681172755,0.021726542232692186,0.030033844374714833,0.028259386828496953,0.01986631485514514
84,SIOUX,0.0368240657439304,0.02955832139120657,0.029455968868154728,0.02564338781318637,0.023868954052852887,0.030948341116888156,0.029854314103388433,0.03401846398181011,0.02971762130215772,0.03400322942879421,0.03399189372760858,0.03127216464737935,0.028837530523587042,0.032912508572172886
85,STORY,0.00531254830359269,-0.0033580551484342566,-0.002865743369383726,0.0005249952261755007,0.0034196611048630675,-0.003834129343564578,-0.002380321173034915,-0.0036250227236163043,-0.005732615508492875,-8.552909779931974e-05,-0.003367575683977533,-0.0021973754633581918,-0.004053558087296002,-0.00928722089881429
86,TAMA,0.023308092444697868,0.015617873665274342,0.018933845399800576,0.022284785656125263,0.01997431117748172,0.01934496994049576,0.017411585922502203,0.01592455542354105,0.017237415142668563,0.018489739785825896,0.019141644774114452,0.017817738296552685,0.018794975792649847,0.014017715991416388
87,TAYLOR,0.02472696758150892,0.02120268778051411,0.026620119244064263,0.025747009670944086,0.022420868079176447,0.02504977949029084,0.021050721097829014,0.023219988740764256,0.01916028427958583,0.026938267770977707,0.022012771695554382,0.02422219062316521,0.02412347516047283,0.017578967957021116
88,UNION,0.02246470774826378,0.016175199145418213,0.01509506530122759,0.021065319804937324,0.019914314423226973,0.018089420347941948,0.018608051930866655,0.01435087739368175,0.017498894503011616,0.019329058562583927,0.020754482871827552,0.018607921324609266,0.017414267650596216,0.013606284514461803
89,VAN BUREN,0.018270092532064682,0.015700585845350674,0.009821943263536356,0.014483204205773524,0.01695501828337636,0.010693038304229843,0.009614589440862076,0.011937458873172808,0.012558326344273318,0.017117407035239927,0.01598775725232037,0.016068769372971223,0.012004308736921064,0.015940002912561188
90,WAPELLO,0.012049404285456127,0.00026377364808852677,0.006316967910921632,0.0026831979247369728,0.00860638823141567,0.0026641731280224487,0.0024905353360706647,0.0030280104757562766,0.0019601947476461457,0.009361898950612124,0.00011526273378892685,0.0063237279211140265,0.003265207431183475,-0.0009092576925267401
91,WARREN,0.032338439178659244,0.02966178371043905,0.032183101744566296,0.032744260586372864,0.033169302717749136,0.035351647364800315,0.03235739882476853,0.031144328377030038,0.03058077761748966,0.032199070883430325,0.028948314578202208,0.032696778416333325,0.03260596997840204,0.02986456991584866
92,WASHINGTON,0.03082964052736215,0.025109103626238097,0.029505301017226235,0.03101896711498808,0.02659091578632758,0.027715702540455155,0.02896399124553923,0.030235117167490458,0.026878034551776512,0.027698794554615658,0.02321032520030231,0.03175632619783685,0.025996017132359852,0.029830251872546273
93,WAYNE,0.017325809122053556,0.009957548560327711,0.008602675427876762,0.01479655829136996,0.00939567241900276,0.01177089763981095,0.015193659886928388,0.010102973076505041,0.011273639571045858,0.016533954665500138,0.01279188377684895,0.012814808620586609,0.014976286043479663,0.006955601788095959
94,WEBSTER,0.017266307618033876,0.009756329343671362,0.010027799658213873,0.012050321279385328,0.01654679796570988,0.008002510283768381,0.014037107911474543,0.01288199432101402,0.01005094003928284,0.016727101692233397,0.01323466943324881,0.016838967720849297,0.011488853044878693,0.008620566912116292
95,WINNEBAGO,0.033563245383327514,0.02646041927231667,0.026451296850859958,0.03507228589437543,0.03069746197588032,0.02845454263746104,0.031871356304967194,0.025355539620514508,0.030467930570463698,0.02929378120651803,0.025811771950361138,0.029374450399017128,0.02674733575041896,0.028380804986016212
96,WINNESHIEK,0.03064647233564391,0.025336762411784966,0.026743395206411082,0.02872852201585676,0.025786824892904372,0.024031819102190502,0.028444318163496345,0.02832845731579801,0.027312799468418487,0.032890031365312954,0.02550711995020164,0.03144507633915106,0.027978505865531196,0.02753571019891657
97,WOODBURY,0.0152798973440771,0.014538596331667675,0.015051011911361382,0.01610045214637911,0.016658669485062682,0.020032658274592267,0.015345185045192312,0.01606809733704246,0.01309698980083163,0.01897623942549448,0.013627967577216784,0.016147259660512732,0.0141973259871167,0.009893928981208585
98,WORTH,0.032115756700340066,0.02587587813016972,0.03002467990036121,0.025957637272820345,0.026871820023136553,0.030717833987891963,0.026771743017579813,0.025441877481949517,0.029376484824864928,0.029931239628539875,0.026890246976581697,0.02989293247874091,0.031426961721640626,0.019601573930054367
99,WRIGHT,0.021691140410211272,0.012300773018073636,0.021719090915858982,0.026756676599448803,0.021521817820417698,0.022389966292620227,0.021518398297735723,0.021333501407761992,0.02231623630519696,0.024158116501366678,0.023731930534493614,0.0201876904712392,0.01865311853752649,0.018104913683373556
100,year_2013,0.0017977299452940799,0.0008069793951992022,0.0019301873766952881,0.0011870238328490217,0.003952418147984271,0.0008330656810218342,0.0017921917303644944,0.001448071421897587,0.002702810889669301,0.0021217672945112536,0.0021680212136406117,0.002381037732681048,0.000829485986585416,0.0007355519918356199
101,year_2014,0.0014885989730118179,0.002640904137806605,0.0011467253669598886,0.0016916889165780405,0.0026191937685831656,0.0008984822194229062,0.001962695359088461,0.0010794227238746675,0.0038800375968307665,0.0016466638241554048,0.0015593501767839917,0.0027056388805888126,0.0021516941459003144,0.0010674564955540494
