,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
42,HARDIN,0.023349648732349085,0.02653026359561206,0.027026892516593064,0.027413936715310946,0.025630148625518503,0.025544299841932967,0.02382532211435291,0.02555118178546678,0.024269957243644648,0.026931324081481647,0.02058264955483044,0.02648593582246949,0.026144018852197463,0.02467247658749097
43,HARRISON,0.02601846902383716,0.023781296408393174,0.027827645687140967,0.029381428096055193,0.028032893417812347,0.028380010156318726,0.02157305909861463,0.024423525958690413,0.022983048021835366,0.02003413251949901,0.026279051328454834,0.02400048197474914,0.02210057789370809,0.027524976192395526
44,HENRY,0.01543295557715844,0.022869227050141713,0.019583823805295438,0.018900374892958448,0.016833760625351593,0.017044055890911923,0.013750223585818674,0.01607026965806483,0.016018249136898925,0.01634709591462423,0.008874037140662636,0.014259090846597147,0.019888390898000225,0.01673047012846476
45,HOWARD,0.021032636549549837,0.02737681822909506,0.022902266291798253,0.02628518105347092,0.02396744812569145,0.022497772336670087,0.021124467943272034,0.022957252900089677,0.021760875957957962,0.01916435320160481,0.01978664245901121,0.023227139539885415,0.02550598140945942,0.01955626925638912
46,HUMBOLDT,0.01476136787638855,0.01601336524912648,0.014172460031010723,0.020317263135380154,0.020320161509376787,0.013208831488608595,0.01677130585693021,0.012982034194794503,0.0107571800421144,0.01413386543505123,0.01760444542080592,0.013873277039501359,0.018566741372868685,0.014418992546004341
47,IDA,0.016532849024822847,0.022201392393555956,0.02158311597109075,0.020876375413532176,0.020365472207002445,0.021037478732846053,0.019213946026568784,0.0154800321898436,0.015875809066453438,0.022205646607522188,0.014725473664347753,0.02205866928769888,0.020810564098496062,0.021673028395336552
48,IOWA,0.02632548209914007,0.026731076864347187,0.028656094590635926,0.027720183661531457,0.02690852422387805,0.02823571246039585,0.025423542390450846,0.025632725182494515,0.027235065485887392,0.028436342549339917,0.021881963758481435,0.026311353181414473,0.026665356645539,0.02658503685453104
49,JACKSON,0.014612852608384935,0.01911964930437064,0.019597456823714807,0.018231221189138308,0.020341031602892138,0.016124537094668913,0.015919233874022,0.011167558174112625,0.013924999426397858,0.015041495049128434,0.01346662824686243,0.023367159534124417,0.02072568847995202,0.01883372758028745
50,JASPER,0.024724421046238274,0.025118026510144276,0.02340481840179406,0.02843698004261364,0.02276302998765488,0.026101923350253325,0.02300205734547217,0.025184948750608872,0.024120013795989936,0.025887770384347635,0.0196997918975457,0.024487036128272955,0.025344489562883033,0.024641616863319334
51,JEFFERSON,0.009372845027805582,0.018663752701020886,0.012888579911731316,0.01312660281812878,0.010351218632450466,0.014243231490999753,0.008839936222774125,0.00795908023385528,0.010756928388463597,0.012894781240138478,0.00823179684310125,0.009398170165707709,0.013247697921697818,0.015054763194330172
52,JOHNSON,6.440415949236994e-05,0.0081691001354417,0.006513334135925634,0.006937606605285493,0.002755589071177355,0.0054602509091533,0.0043911538990054925,0.004455417578247627,0.001564329126032918,0.004805570213032239,0.001323756235804074,0.006170569655329963,0.004905397756417679,0.004934881547796387
53,JONES,0.02347168583709974,0.025777356912581664,0.025447042748086155,0.023966004100472813,0.023472987632180572,0.02150520274574926,0.02360512062655901,0.0264501611545817,0.02347383614426661,0.025299165251837338,0.01712100229492748,0.022803824977648126,0.026448811333438658,0.025522302563395945
54,KEOKUK,0.012899203000658305,0.016468510145816254,0.015414865690734664,0.02042827707915141,0.01838201216070439,0.018198537111593954,0.0166167929138995,0.011907740869798698,0.010442704806438054,0.021705850855472553,0.011035252644013813,0.012099124912882644,0.020445686033406393,0.013379781508860622
55,KOSSUTH,0.028011206930254023,0.026575554912397076,0.027072822977327028,0.025996609497079,0.018456447761765776,0.023947719695252355,0.022705702025808492,0.023784058264304284,0.0225274885378253,0.027252615021915245,0.02283794699990671,0.024637656698600643,0.0258068419076004,0.0258219423880083
56,LEE,0.010160005693295825,0.015309510444945128,0.017086455576848607,0.015591226496357805,0.015302957544908038,0.01591186778759148,0.011445639222183404,0.009496667997636267,0.009908140755359392,0.012322987624203818,0.006687300376869518,0.011801223486337083,0.015684475691036835,0.01599918770394332
57,LINN,0.023624435489195066,0.024916799849857105,0.023379528764637815,0.028237201428647787,0.022575299449636634,0.023877556451111205,0.021199918489800032,0.02274298602985316,0.02542736868414299,0.02377090223086167,0.019449349127270296,0.022254008243525726,0.028018153998457487,0.023784722372605004
58,LOUISA,0.02430247716554604,0.02107017226379769,0.020196914853651222,0.021067633703924962,0.02057299852297137,0.022190363062714977,0.016940653776094904,0.022809720645823275,0.021117356886836795,0.023063818197326322,0.015178513577386182,0.01938076702890764,0.0248527805685265,0.020519981900683805
59,LUCAS,0.009990746687432904,0.014380914133053969,0.018517058129268224,0.016185075847012474,0.01435395327415892,0.017023433005827343,0.012793192142975227,0.012249427927726061,0.011997947133539084,0.01571988858873485,0.008910047151412508,0.013385234604766448,0.011859304292914144,0.017920626126311973
60,LYON,0.028083503218764613,0.033723840648084834,0.030563182414185104,0.03461684006012743,0.03237895106974379,0.030494531663626014,0.02446757419223043,0.03189389459267432,0.02939319082933073,0.03565268670243603,0.03279161601968136,0.032799439752669135,0.03389137980542893,0.03098002793858587
61,MADISON,0.028392438890520042,0.03615563262261029,0.03479912528456811,0.031072461063642233,0.029127056695284922,0.028128250664343636,0.027198846888624506,0.030211633273525863,0.03387654402719929,0.03817087851627106,0.030957835990427333,0.029258367286834716,0.03483977526668384,0.02926842509488953
62,MAHASKA,0.01183041203768268,0.016738247085842796,0.016714964770528043,0.013215457196085212,0.011006805814691538,0.013527887668438043,0.008409089874553924,0.012497497424995096,0.013084407966300185,0.010188283250977436,0.010295116580810077,0.01172613798853231,0.01664921127226139,0.0205757187830208
63,MARION,0.028128172341024438,0.0271851490237855,0.027887515878386643,0.029817084619354034,0.026683359245864353,0.0262758976601589,0.025255454567541857,0.030203094049598873,0.02736930225791754,0.02826985751104994,0.021885670426708734,0.027339518638544356,0.02758541018958826,0.028813889046141253
64,MARSHALL,0.01902996065186345,0.019146006409796752,0.018929149519622088,0.022420192530374063,0.021302542517540195,0.020067158702156904,0.018175418174250092,0.016960329812893638,0.01919482904689022,0.023812678970460133,0.016354385974000785,0.020169462861652124,0.021406622872831044,0.01782626354584014
65,MILLS,0.029013220794566336,0.03054497145245401,0.03203868331763632,0.029311612812676198,0.030520661866985148,0.024832432397950174,0.03039705294308362,0.030884882084870842,0.02607422434660353,0.031542013778918035,0.025929968093350655,0.03342188146454943,0.02881984655075324,0.03299781502161589
66,MITCHELL,0.022716589805713193,0.030591540203670692,0.02872032855877658,0.03216738011568572,0.024385556241052923,0.03685308608939867,0.02218233344980637,0.023238774165072057,0.028347237425773206,0.02814251592855332,0.022328980921812396,0.027261869434410974,0.02784080935021929,0.02772333209753803
67,MONONA,0.012027808364669738,0.016474367297654884,0.017828149468667016,0.01642015126476475,0.01126948669279876,0.015872321211548194,0.014713664157959088,0.014790307628624152,0.014521260923507955,0.016140889998891815,0.011877993906537779,0.014185039577871657,0.018298497149659657,0.015333681081877121
68,MONROE,0.01535470328479693,0.018302221950692282,0.02110996990306251,0.02071410079762584,0.013304429738207623,0.01662265886506681,0.019619607846293803,0.017883583182955288,0.014122372421202914,0.017674326961793954,0.013455278130821952,0.012964749052586558,0.016245869340511088,0.01672670379741717
69,MONTGOMERY,0.01313213717204885,0.013523911808328464,0.018411844728874232,0.01954856542891719,0.014793063975271864,0.013324657683256148,0.01035710879357507,0.013120023910789036,0.01346825461665957,0.012304207221987398,0.005412293125250906,0.00957206178926965,0.01787690994496268,0.012168137637650785
70,MUSCATINE,0.020327071853552398,0.023053285099610465,0.020651621614753896,0.02487751650739027,0.021295179500622603,0.021892466086179688,0.01728982738857074,0.020376003385048226,0.020458681919577615,0.01979018783273596,0.018417125041963106,0.016573277761969867,0.023921348881095345,0.024184202412633485
71,O'BRIEN,0.02317937790326951,0.025311135912381398,0.020534261546992515,0.025734891791707556,0.026114355959244134,0.02550188727493799,0.020085036034139594,0.02657720426137376,0.021127436068190224,0.024861616560979995,0.02026606347205392,0.025922361603706034,0.02654505117162821,0.022868312215560172
72,OSCEOLA,0.026060070920828314,0.015759121505741266,0.021380994754349455,0.022786726103624862,0.025576222232169078,0.02706346640200486,0.021104247812654305,0.024923494774664153,0.02262782517420533,0.02857251621524086,0.019584831499024447,0.02598906069525392,0.026012609698645276,0.0269437544489394
73,PAGE,0.014139128149135774,0.016852033129170732,0.017640753149196074,0.015474252034176366,0.011960373048417622,0.017360077071850173,0.011838838083278284,0.02265050640320311,0.015213258203209843,0.011022967499277779,0.011896085890179806,0.015876199400444956,0.01611872641606768,0.012066163096223395
74,PALO ALTO,0.026987030513180663,0.029992372096617027,0.02848189530374125,0.02837958820385193,0.027534329384801028,0.030064551495553506,0.02517461956711205,0.02826284395580876,0.024804415223528754,0.02985460376346905,0.025021320120539203,0.028316275639514138,0.026424791266106758,0.03211899094540538
75,PLYMOUTH,0.028267305536978204,0.028097295270776774,0.029591289913043266,0.028125585002141247,0.03057181848379214,0.030388228310661798,0.023639513574612712,0.026748264037847202,0.027230954664787713,0.025993025381572575,0.022536388164921102,0.029865067108499104,0.025429764273143557,0.026621028061635115
76,POCAHONTAS,0.01602450562675574,0.01540050470549506,0.016495111712444725,0.019101650127520655,0.013201814272383478,0.011950253374636712,0.011184663062527264,0.017656150725346986,0.015728853288953973,0.015674111494713497,0.01148380484509954,0.015727892470910686,0.01995206704239258,0.018090778948189775
77,POLK,0.019105766625343586,0.019769370187547194,0.01981919304985023,0.024113624469706964,0.018236850683976385,0.020901375116522947,0.018138843221693162,0.018393028475413804,0.017027831238982168,0.02011370954407484,0.014812417385458972,0.021781774423193293,0.023183875820963425,0.022527378969933676
78,POTTAWATTAMIE,0.015175544844972997,0.02019438333180084,0.021735620458090976,0.02282089081553281,0.01972809322850711,0.019862419084992165,0.01847535009755623,0.01980206300162806,0.02130762270460993,0.016996141615085218,0.014222552510600455,0.017922406875271434,0.022398180461967412,0.02179748641446972
79,POWESHIEK,0.020011535853754633,0.022452267041216258,0.02164592081393828,0.020585023374455134,0.0234466182146232,0.021578324109742593,0.019673836642012867,0.022202947735501757,0.019473243710358003,0.021367258533372423,0.019693256892421816,0.018455167060258904,0.022170202968502195,0.01939939760591814
80,RINGGOLD,0.028207346257078658,0.025657934457438452,0.024876041184986333,0.024138424140298775,0.02394436769499242,0.022860131739905688,0.020555549263134215,0.02065394937475307,0.025114488747692548,0.028282784740671488,0.01896077076639751,0.022612787043184875,0.02397984530576605,0.02316558819314176
81,SAC,0.020211137521821097,0.017904923848517183,0.025861548881653484,0.029558397848969804,0.026860259990299555,0.02553609797689703,0.021650174232770235,0.02268128120488639,0.021436697156847796,0.027496258687993446,0.020766330930091996,0.025744845733872035,0.024791448568565404,0.02806439108018522
82,SCOTT,0.014673893946319193,0.02148278060281452,0.01682683324187035,0.021196262401123392,0.01655346172897742,0.020558504239876103,0.016407547014651427,0.020450267790988484,0.018293212792174114,0.01839179998614804,0.013619123718542549,0.017395635518517416,0.01883528494161741,0.019731100819825338
83,SHELBY,0.022905478694833444,0.02707593771949299,0.0318353506082603,0.024659498546420612,0.026672257822000327,0.026370831098628204,0.021604265266933886,0.024827597442482745,0.018898808814159375,0.02881835071141718,0.018545032207306314,0.02059322375643854,0.0250960709386408,0.026148963659751195
84,SIOUX,0.028302838967477772,0.02916062689256922,0.031093878890339825,0.035167798254264276,0.02768318465017374,0.031097091874786698,0.024241137874944273,0.025392292815848712,0.03619944699395329,0.028198385547723668,0.02953986166097175,0.03154688318265088,0.03257878280445883,0.027663880584774033
85,STORY,-0.008416597432149772,0.0014656458732940306,-0.0008752440844136167,0.0016340937875587215,-0.004532928612767706,-0.002853484245830316,-0.0026068117691279676,-0.003174611738516608,-0.004529766548476703,-0.004544003425433668,-0.008245097611927104,-0.001011348014598013,-0.0011755867103317298,0.001345994922957514
86,TAMA,0.01451749858472156,0.020595812214550802,0.0171287118418667,0.022508910500426367,0.01517692249063725,0.017490620491209682,0.015179557847924718,0.02231773174441345,0.019405862916934837,0.02053890185925209,0.018890047760966283,0.01720562280088492,0.024917842587925117,0.02138709315101585
87,TAYLOR,0.013497636813941892,0.02362185448871225,0.024764995935208145,0.03249451571260186,0.02308822390075891,0.025126506924901704,0.023130167715017188,0.028102699746065166,0.02280508326609733,0.0181524288883012,0.01374994117567798,0.02560823852634559,0.026058981592490302,0.01801764142221201
88,UNION,0.016953798368327826,0.018393900107726464,0.018788768591464892,0.020742990354236334,0.015622745210902872,0.017887917311644536,0.01652673013010158,0.013145708758279334,0.01912020102912142,0.020689513580154677,0.01274327191008222,0.014011050318428479,0.019384801151808857,0.020336484583188
89,VAN BUREN,0.011809938066681465,0.012397784557362509,0.014147515311524944,0.014960453124276886,0.01207804817662292,0.017196349029054536,0.012194025828528597,0.014377177633633376,0.013450903346825353,0.012800518917755039,0.01133408430869342,0.01493659416087978,0.011221600983636441,0.01753404409955399
90,WAPELLO,0.0005080372492205837,0.0075584227836531254,0.00413522338780297,0.008313191420189912,0.0001902518703090668,0.004739246608416873,0.002933232376782312,0.0024082956106662506,0.005808289255476548,0.0025332473461714216,0.001449246856246434,0.002196488360913727,0.007983099243071145,0.008092474984012015
91,WARREN,0.026672277210925622,0.03002604292998723,0.029437053437413287,0.029840057168961733,0.02909037873921487,0.033384641764832856,0.02816400459517369,0.030830555809396712,0.027409260645681992,0.030504948547625678,0.02846988728720679,0.030954368206769382,0.029070954667466817,0.031938640784736974
92,WASHINGTON,0.021366073871841487,0.02545797694221074,0.025889345610395784,0.029355441935355737,0.02460137399566109,0.025795346394782967,0.026096611759816996,0.029703442159555914,0.025629843217762703,0.027785418669568455,0.023967469635271653,0.028896246704254926,0.02880736786430095,0.023579683754580617
93,WAYNE,0.014599061346238956,0.012581941306122084,0.017965945275343745,0.01559221032808713,0.0069999971534414175,0.010265414666292452,0.0113944265517365,0.012176385791081459,0.011020684330710113,0.016003393065300835,0.005510786291291132,0.012137010514482564,0.01122603386772103,0.013012702391535876
94,WEBSTER,0.00872925807464163,0.013887309884446156,0.01700646432756385,0.015316840771850658,0.01479441849076207,0.012357260435080213,0.01424850157872954,0.012885675029379522,0.01393920502080558,0.01213387101440316,0.007761925632850704,0.013117716858991456,0.014864818952347524,0.013071668891192897
95,WINNEBAGO,0.025970988098486233,0.03339452195107532,0.027701492341442705,0.026846076136145015,0.023634772901643,0.027520913984904874,0.0202172433181468,0.02842860218776397,0.023682665684970135,0.030616186040531887,0.02263654176328146,0.023626808767621958,0.02323497733727154,0.02629150575516974
96,WINNESHIEK,0.027500427885729702,0.02925034540106874,0.02959968108976994,0.03181157474770084,0.02543599134399474,0.028172321054643908,0.02202461975800507,0.03106769451402597,0.027210958878189646,0.02995861068801997,0.022204157900774103,0.02238881496845478,0.03313661910979704,0.02488856214105892
97,WOODBURY,0.011378888975679596,0.016399675744380407,0.01286984779214457,0.01498966428688314,0.009628754202208739,0.013440780375195305,0.011049656431854484,0.013582123176262171,0.015198182952147279,0.014311789397457144,0.011172252135550623,0.01290139930477659,0.017584693078167176,0.014458124329938147
98,WORTH,0.022645039507875338,0.021142644466692444,0.02663984995989039,0.02762516319081187,0.022114605885187374,0.026035774236475892,0.023759472712414617,0.030986375645677917,0.02633303622658771,0.023032285048142698,0.01628432267753907,0.026719120123934334,0.029572072073051982,0.03170095628203255
99,WRIGHT,0.021641057642579585,0.019868310513472487,0.021077136996534192,0.02155150645408331,0.0216596812225608,0.019344312123531122,0.020256971203758842,0.016216486179070292,0.010742466029364682,0.02092240923416347,0.015665631305361454,0.018171788918812902,0.018719896905148116,0.022398749912450597
100,year_2013,-0.000507954884746328,0.0015657236578076783,0.0021130562298312325,0.0030408220681640086,0.0013506404253705129,0.0033933280442760183,0.0009150526341058752,0.0007373761857257374,0.0019047735821169402,0.0018670355021848028,0.0017070789208046343,0.0017483881494017768,0.002265766425589848,0.0005379079272308017
101,year_2014,-0.0009165121872654924,0.001191533829846012,0.002055227509535421,0.0019914962075137494,0.0008746790140150978,0.0021637198449911887,0.0003050640901011948,0.0015928024012673771,0.0019061513983830228,0.002345517479287297,0.0046269984763521906,0.0016951357646531402,0.0016526546850944603,0.0016920880595556508
