County,Age,Age Group Estimate,Age Group ME,Year
Van Buren,67 to 69 years,255,76,2018
Van Buren,67 to 69 years,255,76,2019
Van Buren,67 to 69 years,255,76,2020
Van Buren,70 to 74 years,470,82,2016
Van Buren,70 to 74 years,470,82,2017
Van Buren,70 to 74 years,470,82,2018
Van Buren,70 to 74 years,470,82,2019
Van Buren,70 to 74 years,470,82,2020
Van Buren,75 to 79 years,212,68,2016
Van Buren,75 to 79 years,212,68,2017
Van Buren,75 to 79 years,212,68,2018
Van Buren,75 to 79 years,212,68,2019
Van Buren,75 to 79 years,212,68,2020
Van Buren,80 to 84 years,246,76,2016
Van Buren,80 to 84 years,246,76,2017
Van Buren,80 to 84 years,246,76,2018
Van Buren,80 to 84 years,246,76,2019
Van Buren,80 to 84 years,246,76,2020
Van Buren,85 years and over,232,85,2016
Van Buren,85 years and over,232,85,2017
Van Buren,85 years and over,232,85,2018
Van Buren,85 years and over,232,85,2019
Van Buren,85 years and over,232,85,2020
Wapello,21 years,567,221,2016
Wapello,21 years,567,221,2017
Wapello,21 years,567,221,2018
Wapello,21 years,567,221,2019
Wapello,21 years,567,221,2020
Wapello,22 to 24 years,"1,033",250,2016
Wapello,22 to 24 years,"1,033",250,2017
Wapello,22 to 24 years,"1,033",250,2018
Wapello,22 to 24 years,"1,033",250,2019
Wapello,22 to 24 years,"1,033",250,2020
Wapello,25 to 29 years,"2,283",234,2016
Wapello,25 to 29 years,"2,283",234,2017
Wapello,25 to 29 years,"2,283",234,2018
Wapello,25 to 29 years,"2,283",234,2019
Wapello,25 to 29 years,"2,283",234,2020
Wapello,30 to 34 years,"2,123",172,2016
Wapello,30 to 34 years,"2,123",172,2017
Wapello,30 to 34 years,"2,123",172,2018
Wapello,30 to 34 years,"2,123",172,2019
Wapello,30 to 34 years,"2,123",172,2020
Wapello,35 to 39 years,"2,216",384,2016
Wapello,35 to 39 years,"2,216",384,2017
Wapello,35 to 39 years,"2,216",384,2018
Wapello,35 to 39 years,"2,216",384,2019
Wapello,35 to 39 years,"2,216",384,2020
Wapello,40 to 44 years,"1,781",360,2016
Wapello,40 to 44 years,"1,781",360,2017
Wapello,40 to 44 years,"1,781",360,2018
Wapello,40 to 44 years,"1,781",360,2019
Wapello,40 to 44 years,"1,781",360,2020
Wapello,45 to 49 years,"2,098",228,2016
Wapello,45 to 49 years,"2,098",228,2017
Wapello,45 to 49 years,"2,098",228,2018
Wapello,45 to 49 years,"2,098",228,2019
Wapello,45 to 49 years,"2,098",228,2020
Wapello,50 to 54 years,"2,288",201,2016
Wapello,50 to 54 years,"2,288",201,2017
Wapello,50 to 54 years,"2,288",201,2018
Wapello,50 to 54 years,"2,288",201,2019
Wapello,50 to 54 years,"2,288",201,2020
Wapello,55 to 59 years,"2,148",328,2016
Wapello,55 to 59 years,"2,148",328,2017
Wapello,55 to 59 years,"2,148",328,2018
Wapello,55 to 59 years,"2,148",328,2019
Wapello,55 to 59 years,"2,148",328,2020
Wapello,60 and 61 years,"1,029",228,2016
Wapello,60 and 61 years,"1,029",228,2017
Wapello,60 and 61 years,"1,029",228,2018
Wapello,60 and 61 years,"1,029",228,2019
Wapello,60 and 61 years,"1,029",228,2020
Wapello,62 to 64 years,"1,838",349,2016
Wapello,62 to 64 years,"1,838",349,2017
Wapello,62 to 64 years,"1,838",349,2018
Wapello,62 to 64 years,"1,838",349,2019
Wapello,62 to 64 years,"1,838",349,2020
Wapello,65 and 66 years,796,180,2016
Wapello,65 and 66 years,796,180,2017
Wapello,65 and 66 years,796,180,2018
Wapello,65 and 66 years,796,180,2019
Wapello,65 and 66 years,796,180,2020
Wapello,67 to 69 years,"1,058",210,2016
Wapello,67 to 69 years,"1,058",210,2017
Wapello,67 to 69 years,"1,058",210,2018
Wapello,67 to 69 years,"1,058",210,2019
Wapello,67 to 69 years,"1,058",210,2020
Wapello,70 to 74 years,"1,571",229,2016
Wapello,70 to 74 years,"1,571",229,2017
Wapello,70 to 74 years,"1,571",229,2018
Wapello,70 to 74 years,"1,571",229,2019
Wapello,70 to 74 years,"1,571",229,2020
Wapello,75 to 79 years,"1,017",186,2016
Wapello,75 to 79 years,"1,017",186,2017
Wapello,75 to 79 years,"1,017",186,2018
Wapello,75 to 79 years,"1,017",186,2019
Wapello,75 to 79 years,"1,017",186,2020
Wapello,80 to 84 years,795,199,2016
Wapello,80 to 84 years,795,199,2017
Wapello,80 to 84 years,795,199,2018
Wapello,80 to 84 years,795,199,2019
Wapello,80 to 84 years,795,199,2020
Wapello,85 years and over,973,212,2016
Wapello,85 years and over,973,212,2017
Wapello,85 years and over,973,212,2018
Wapello,85 years and over,973,212,2019
Wapello,85 years and over,973,212,2020
Warren,21 years,529,200,2016
Warren,21 years,529,200,2017
Warren,21 years,529,200,2018
Warren,21 years,529,200,2019
Warren,21 years,529,200,2020
Warren,22 to 24 years,"1,618",323,2016
Warren,22 to 24 years,"1,618",323,2017
Warren,22 to 24 years,"1,618",323,2018
Warren,22 to 24 years,"1,618",323,2019
Warren,22 to 24 years,"1,618",323,2020
Warren,25 to 29 years,"2,705",99,2016
Warren,25 to 29 years,"2,705",99,2017
Warren,25 to 29 years,"2,705",99,2018
Warren,25 to 29 years,"2,705",99,2019
Warren,25 to 29 years,"2,705",99,2020
Warren,30 to 34 years,"3,076",115,2016
Warren,30 to 34 years,"3,076",115,2017
Warren,30 to 34 years,"3,076",115,2018
Warren,30 to 34 years,"3,076",115,2019
Warren,30 to 34 years,"3,076",115,2020
Warren,35 to 39 years,"3,467",383,2016
Warren,35 to 39 years,"3,467",383,2017
Warren,35 to 39 years,"3,467",383,2018
Warren,35 to 39 years,"3,467",383,2019
Warren,35 to 39 years,"3,467",383,2020
Warren,40 to 44 years,"3,279",343,2016
Warren,40 to 44 years,"3,279",343,2017
Warren,40 to 44 years,"3,279",343,2018
Warren,40 to 44 years,"3,279",343,2019
Warren,40 to 44 years,"3,279",343,2020
Warren,45 to 49 years,"3,251",98,2016
Warren,45 to 49 years,"3,251",98,2017
Warren,45 to 49 years,"3,251",98,2018
Warren,45 to 49 years,"3,251",98,2019
Warren,45 to 49 years,"3,251",98,2020
Warren,50 to 54 years,"3,266",81,2016
Warren,50 to 54 years,"3,266",81,2017
Warren,50 to 54 years,"3,266",81,2018
Warren,50 to 54 years,"3,266",81,2019
Warren,50 to 54 years,"3,266",81,2020
Warren,55 to 59 years,"3,349",355,2016
Warren,55 to 59 years,"3,349",355,2017
Warren,55 to 59 years,"3,349",355,2018
Warren,55 to 59 years,"3,349",355,2019
Warren,55 to 59 years,"3,349",355,2020
Warren,60 and 61 years,"1,481",320,2016
Warren,60 and 61 years,"1,481",320,2017
Warren,60 and 61 years,"1,481",320,2018
Warren,60 and 61 years,"1,481",320,2019
Warren,60 and 61 years,"1,481",320,2020
Warren,62 to 64 years,"1,689",285,2016
Warren,62 to 64 years,"1,689",285,2017
Warren,62 to 64 years,"1,689",285,2018
Warren,62 to 64 years,"1,689",285,2019
Warren,62 to 64 years,"1,689",285,2020
Warren,65 and 66 years,"1,200",227,2016
Warren,65 and 66 years,"1,200",227,2017
Warren,65 and 66 years,"1,200",227,2018
Warren,65 and 66 years,"1,200",227,2019
Warren,65 and 66 years,"1,200",227,2020
Warren,67 to 69 years,"1,489",264,2016
Warren,67 to 69 years,"1,489",264,2017
Warren,67 to 69 years,"1,489",264,2018
Warren,67 to 69 years,"1,489",264,2019
Warren,67 to 69 years,"1,489",264,2020
Warren,70 to 74 years,"2,035",277,2016
Warren,70 to 74 years,"2,035",277,2017
Warren,70 to 74 years,"2,035",277,2018
Warren,70 to 74 years,"2,035",277,2019
Warren,70 to 74 years,"2,035",277,2020
Warren,75 to 79 years,"1,216",234,2016
Warren,75 to 79 years,"1,216",234,2017
Warren,75 to 79 years,"1,216",234,2018
Warren,75 to 79 years,"1,216",234,2019
Warren,75 to 79 years,"1,216",234,2020
Warren,80 to 84 years,982,231,2016
Warren,80 to 84 years,982,231,2017
Warren,80 to 84 years,982,231,2018
Warren,80 to 84 years,982,231,2019
Warren,80 to 84 years,982,231,2020
Warren,85 years and over,"1,126",290,2016
Warren,85 years and over,"1,126",290,2017
Warren,85 years and over,"1,126",290,2018
Warren,85 years and over,"1,126",290,2019
Warren,85 years and over,"1,126",290,2020
Washington,21 years,268,146,2016
Washington,21 years,268,146,2017
Washington,21 years,268,146,2018
Washington,21 years,268,146,2019
Washington,21 years,268,146,2020
Washington,22 to 24 years,762,173,2016
Washington,22 to 24 years,762,173,2017
Washington,22 to 24 years,762,173,2018
Washington,22 to 24 years,762,173,2019
Washington,22 to 24 years,762,173,2020
Washington,25 to 29 years,"1,273",92,2016
Washington,25 to 29 years,"1,273",92,2017
Washington,25 to 29 years,"1,273",92,2018
Washington,25 to 29 years,"1,273",92,2019
Washington,25 to 29 years,"1,273",92,2020
Washington,30 to 34 years,"1,185",85,2016
Washington,30 to 34 years,"1,185",85,2017
Washington,30 to 34 years,"1,185",85,2018
Washington,30 to 34 years,"1,185",85,2019
Washington,30 to 34 years,"1,185",85,2020
Washington,35 to 39 years,"1,326",224,2016
Washington,35 to 39 years,"1,326",224,2017
Washington,35 to 39 years,"1,326",224,2018
Washington,35 to 39 years,"1,326",224,2019
Washington,35 to 39 years,"1,326",224,2020
Washington,40 to 44 years,"1,413",238,2016
Washington,40 to 44 years,"1,413",238,2017
Washington,40 to 44 years,"1,413",238,2018
Washington,40 to 44 years,"1,413",238,2019
Washington,40 to 44 years,"1,413",238,2020
Washington,45 to 49 years,"1,232",49,2016
Washington,45 to 49 years,"1,232",49,2017
Washington,45 to 49 years,"1,232",49,2018
Washington,45 to 49 years,"1,232",49,2019
Washington,45 to 49 years,"1,232",49,2020
Washington,50 to 54 years,"1,433",53,2016
Washington,50 to 54 years,"1,433",53,2017
Washington,50 to 54 years,"1,433",53,2018
Washington,50 to 54 years,"1,433",53,2019
Washington,50 to 54 years,"1,433",53,2020
Washington,55 to 59 years,"1,618",222,2016
Washington,55 to 59 years,"1,618",222,2017
Washington,55 to 59 years,"1,618",222,2018
Washington,55 to 59 years,"1,618",222,2019
Washington,55 to 59 years,"1,618",222,2020
Washington,60 and 61 years,564,176,2016
Washington,60 and 61 years,564,176,2017
Washington,60 and 61 years,564,176,2018
Washington,60 and 61 years,564,176,2019
Washington,60 and 61 years,564,176,2020
Washington,62 to 64 years,765,167,2016
Washington,62 to 64 years,765,167,2017
Washington,62 to 64 years,765,167,2018
Washington,62 to 64 years,765,167,2019
Washington,62 to 64 years,765,167,2020
Washington,65 and 66 years,500,156,2016
Washington,65 and 66 years,500,156,2017
Washington,65 and 66 years,500,156,2018
Washington,65 and 66 years,500,156,2019
Washington,65 and 66 years,500,156,2020
Washington,67 to 69 years,586,159,2016
Washington,67 to 69 years,586,159,2017
Washington,67 to 69 years,586,159,2018
Washington,67 to 69 years,586,159,2019
Washington,67 to 69 years,586,159,2020
Washington,70 to 74 years,"1,180",194,2016
Washington,70 to 74 years,"1,180",194,2017
Washington,70 to 74 years,"1,180",194,2018
Washington,70 to 74 years,"1,180",194,2019
Washington,70 to 74 years,"1,180",194,2020
Washington,75 to 79 years,714,172,2016
Washington,75 to 79 years,714,172,2017
Washington,75 to 79 years,714,172,2018
Washington,75 to 79 years,714,172,2019
Washington,75 to 79 years,714,172,2020
Washington,80 to 84 years,460,135,2016
Washington,80 to 84 years,460,135,2017
Washington,80 to 84 years,460,135,2018
Washington,80 to 84 years,460,135,2019
Washington,80 to 84 years,460,135,2020
Washington,85 years and over,757,152,2016
Washington,85 years and over,757,152,2017
Washington,85 years and over,757,152,2018
Washington,85 years and over,757,152,2019
Washington,85 years and over,757,152,2020
Wayne,21 years,52,30,2016
Wayne,21 years,52,30,2017
Wayne,21 years,52,30,2018
Wayne,21 years,52,30,2019
Wayne,21 years,52,30,2020
Wayne,22 to 24 years,222,58,2016
Wayne,22 to 24 years,222,58,2017
Wayne,22 to 24 years,222,58,2018
Wayne,22 to 24 years,222,58,2019
Wayne,22 to 24 years,222,58,2020
Wayne,25 to 29 years,349,26,2016
Wayne,25 to 29 years,349,26,2017
Wayne,25 to 29 years,349,26,2018
Wayne,25 to 29 years,349,26,2019
Wayne,25 to 29 years,349,26,2020
Wayne,30 to 34 years,347,33,2016
Wayne,30 to 34 years,347,33,2017
Wayne,30 to 34 years,347,33,2018
Wayne,30 to 34 years,347,33,2019
Wayne,30 to 34 years,347,33,2020
Wayne,35 to 39 years,321,66,2016
Wayne,35 to 39 years,321,66,2017
Wayne,35 to 39 years,321,66,2018
Wayne,35 to 39 years,321,66,2019
Wayne,35 to 39 years,321,66,2020
Wayne,40 to 44 years,301,65,2016
Wayne,40 to 44 years,301,65,2017
Wayne,40 to 44 years,301,65,2018
Wayne,40 to 44 years,301,65,2019
Wayne,40 to 44 years,301,65,2020
Wayne,45 to 49 years,309,28,2016
Wayne,45 to 49 years,309,28,2017
Wayne,45 to 49 years,309,28,2018
Wayne,45 to 49 years,309,28,2019
Wayne,45 to 49 years,309,28,2020
Wayne,50 to 54 years,349,18,2016
Wayne,50 to 54 years,349,18,2017
Wayne,50 to 54 years,349,18,2018
Wayne,50 to 54 years,349,18,2019
Wayne,50 to 54 years,349,18,2020
Wayne,55 to 59 years,559,86,2016
Wayne,55 to 59 years,559,86,2017
Wayne,55 to 59 years,559,86,2018
Wayne,55 to 59 years,559,86,2019
Wayne,55 to 59 years,559,86,2020
Wayne,60 and 61 years,172,51,2016
Wayne,60 and 61 years,172,51,2017
Wayne,60 and 61 years,172,51,2018
Wayne,60 and 61 years,172,51,2019
Wayne,60 and 61 years,172,51,2020
Wayne,62 to 64 years,246,65,2016
Wayne,62 to 64 years,246,65,2017
Wayne,62 to 64 years,246,65,2018
Wayne,62 to 64 years,246,65,2019
Wayne,62 to 64 years,246,65,2020
Wayne,65 and 66 years,134,46,2016
Wayne,65 and 66 years,134,46,2017
Wayne,65 and 66 years,134,46,2018
Wayne,65 and 66 years,134,46,2019
Wayne,65 and 66 years,134,46,2020
Wayne,67 to 69 years,158,48,2016
Wayne,67 to 69 years,158,48,2017
Wayne,67 to 69 years,158,48,2018
Wayne,67 to 69 years,158,48,2019
Wayne,67 to 69 years,158,48,2020
Wayne,70 to 74 years,388,56,2016
Wayne,70 to 74 years,388,56,2017
Wayne,70 to 74 years,388,56,2018
Wayne,70 to 74 years,388,56,2019
Wayne,70 to 74 years,388,56,2020
Wayne,75 to 79 years,244,77,2016
Wayne,75 to 79 years,244,77,2017
Wayne,75 to 79 years,244,77,2018
Wayne,75 to 79 years,244,77,2019
Wayne,75 to 79 years,244,77,2020
Wayne,80 to 84 years,270,76,2016
Wayne,80 to 84 years,270,76,2017
Wayne,80 to 84 years,270,76,2018
Wayne,80 to 84 years,270,76,2019
Wayne,80 to 84 years,270,76,2020
Wayne,85 years and over,196,62,2016
Wayne,85 years and over,196,62,2017
Wayne,85 years and over,196,62,2018
Wayne,85 years and over,196,62,2019
Wayne,85 years and over,196,62,2020
Webster,21 years,634,269,2016
Webster,21 years,634,269,2017
Webster,21 years,634,269,2018
Webster,21 years,634,269,2019
Webster,21 years,634,269,2020
Webster,22 to 24 years,"1,489",303,2016
Webster,22 to 24 years,"1,489",303,2017
Webster,22 to 24 years,"1,489",303,2018
Webster,22 to 24 years,"1,489",303,2019
Webster,22 to 24 years,"1,489",303,2020
Webster,25 to 29 years,"2,482",172,2016
Webster,25 to 29 years,"2,482",172,2017
Webster,25 to 29 years,"2,482",172,2018
Webster,25 to 29 years,"2,482",172,2019
Webster,25 to 29 years,"2,482",172,2020
Webster,30 to 34 years,"1,996",146,2016
Webster,30 to 34 years,"1,996",146,2017
Webster,30 to 34 years,"1,996",146,2018
Webster,30 to 34 years,"1,996",146,2019
Webster,30 to 34 years,"1,996",146,2020
Webster,35 to 39 years,"2,172",280,2016
Webster,35 to 39 years,"2,172",280,2017
Webster,35 to 39 years,"2,172",280,2018
Webster,35 to 39 years,"2,172",280,2019
Webster,35 to 39 years,"2,172",280,2020
Webster,40 to 44 years,"1,824",319,2016
Webster,40 to 44 years,"1,824",319,2017
Webster,40 to 44 years,"1,824",319,2018
Webster,40 to 44 years,"1,824",319,2019
Webster,40 to 44 years,"1,824",319,2020
Webster,45 to 49 years,"1,785",65,2016
Webster,45 to 49 years,"1,785",65,2017
Webster,45 to 49 years,"1,785",65,2018
Webster,45 to 49 years,"1,785",65,2019
Webster,45 to 49 years,"1,785",65,2020
Webster,50 to 54 years,"2,304",123,2016
Webster,50 to 54 years,"2,304",123,2017
Webster,50 to 54 years,"2,304",123,2018
Webster,50 to 54 years,"2,304",123,2019
Webster,50 to 54 years,"2,304",123,2020
Webster,55 to 59 years,"2,677",304,2016
Webster,55 to 59 years,"2,677",304,2017
Webster,55 to 59 years,"2,677",304,2018
Webster,55 to 59 years,"2,677",304,2019
Webster,55 to 59 years,"2,677",304,2020
Webster,60 and 61 years,"1,161",242,2016
Webster,60 and 61 years,"1,161",242,2017
Webster,60 and 61 years,"1,161",242,2018
Webster,60 and 61 years,"1,161",242,2019
Webster,60 and 61 years,"1,161",242,2020
Webster,62 to 64 years,"1,437",246,2016
Webster,62 to 64 years,"1,437",246,2017
Webster,62 to 64 years,"1,437",246,2018
Webster,62 to 64 years,"1,437",246,2019
Webster,62 to 64 years,"1,437",246,2020
Webster,65 and 66 years,739,199,2016
Webster,65 and 66 years,739,199,2017
Webster,65 and 66 years,739,199,2018
Webster,65 and 66 years,739,199,2019
Webster,65 and 66 years,739,199,2020
Webster,67 to 69 years,"1,506",261,2016
Webster,67 to 69 years,"1,506",261,2017
Webster,67 to 69 years,"1,506",261,2018
Webster,67 to 69 years,"1,506",261,2019
Webster,67 to 69 years,"1,506",261,2020
Webster,70 to 74 years,"1,499",281,2016
Webster,70 to 74 years,"1,499",281,2017
Webster,70 to 74 years,"1,499",281,2018
Webster,70 to 74 years,"1,499",281,2019
Webster,70 to 74 years,"1,499",281,2020
Webster,75 to 79 years,"1,027",226,2016
Webster,75 to 79 years,"1,027",226,2017
Webster,75 to 79 years,"1,027",226,2018
Webster,75 to 79 years,"1,027",226,2019
Webster,75 to 79 years,"1,027",226,2020
Webster,80 to 84 years,933,233,2016
Webster,80 to 84 years,933,233,2017
Webster,80 to 84 years,933,233,2018
Webster,80 to 84 years,933,233,2019
Webster,80 to 84 years,933,233,2020
Webster,85 years and over,"1,008",212,2016
Webster,85 years and over,"1,008",212,2017
Webster,85 years and over,"1,008",212,2018
Webster,85 years and over,"1,008",212,2019
Webster,85 years and over,"1,008",212,2020
Winnebago,21 years,121,75,2016
Winnebago,21 years,121,75,2017
Winnebago,21 years,121,75,2018
Winnebago,21 years,121,75,2019
Winnebago,21 years,121,75,2020
Winnebago,22 to 24 years,433,148,2016
Winnebago,22 to 24 years,433,148,2017
Winnebago,22 to 24 years,433,148,2018
Winnebago,22 to 24 years,433,148,2019
Winnebago,22 to 24 years,433,148,2020
Winnebago,25 to 29 years,488,43,2016
Winnebago,25 to 29 years,488,43,2017
Winnebago,25 to 29 years,488,43,2018
Winnebago,25 to 29 years,488,43,2019
Winnebago,25 to 29 years,488,43,2020
Winnebago,30 to 34 years,523,24,2016
Winnebago,30 to 34 years,523,24,2017
Winnebago,30 to 34 years,523,24,2018
Winnebago,30 to 34 years,523,24,2019
Winnebago,30 to 34 years,523,24,2020
Winnebago,35 to 39 years,603,132,2016
Winnebago,35 to 39 years,603,132,2017
Winnebago,35 to 39 years,603,132,2018
Winnebago,35 to 39 years,603,132,2019
Winnebago,35 to 39 years,603,132,2020
Winnebago,40 to 44 years,496,130,2016
Winnebago,40 to 44 years,496,130,2017
Winnebago,40 to 44 years,496,130,2018
Winnebago,40 to 44 years,496,130,2019
Winnebago,40 to 44 years,496,130,2020
Winnebago,45 to 49 years,590,56,2016
Winnebago,45 to 49 years,590,56,2017
Winnebago,45 to 49 years,590,56,2018
Winnebago,45 to 49 years,590,56,2019
Winnebago,45 to 49 years,590,56,2020
Winnebago,50 to 54 years,555,24,2016
Winnebago,50 to 54 years,555,24,2017
Winnebago,50 to 54 years,555,24,2018
Winnebago,50 to 54 years,555,24,2019
Winnebago,50 to 54 years,555,24,2020
Winnebago,55 to 59 years,800,159,2016
Winnebago,55 to 59 years,800,159,2017
Winnebago,55 to 59 years,800,159,2018
Winnebago,55 to 59 years,800,159,2019
Winnebago,55 to 59 years,800,159,2020
Winnebago,60 and 61 years,276,89,2016
Winnebago,60 and 61 years,276,89,2017
Winnebago,60 and 61 years,276,89,2018
Winnebago,60 and 61 years,276,89,2019
Winnebago,60 and 61 years,276,89,2020
Winnebago,62 to 64 years,531,156,2016
Winnebago,62 to 64 years,531,156,2017
Winnebago,62 to 64 years,531,156,2018
Winnebago,62 to 64 years,531,156,2019
Winnebago,62 to 64 years,531,156,2020
Winnebago,65 and 66 years,348,112,2016
Winnebago,65 and 66 years,348,112,2017
Winnebago,65 and 66 years,348,112,2018
Winnebago,65 and 66 years,348,112,2019
Winnebago,65 and 66 years,348,112,2020
Winnebago,67 to 69 years,275,98,2016
Winnebago,67 to 69 years,275,98,2017
Winnebago,67 to 69 years,275,98,2018
Winnebago,67 to 69 years,275,98,2019
Winnebago,67 to 69 years,275,98,2020
Winnebago,70 to 74 years,521,126,2016
Winnebago,70 to 74 years,521,126,2017
Winnebago,70 to 74 years,521,126,2018
Winnebago,70 to 74 years,521,126,2019
Winnebago,70 to 74 years,521,126,2020
Winnebago,75 to 79 years,381,102,2016
Winnebago,75 to 79 years,381,102,2017
Winnebago,75 to 79 years,381,102,2018
Winnebago,75 to 79 years,381,102,2019
Winnebago,75 to 79 years,381,102,2020
Winnebago,80 to 84 years,388,103,2016
Winnebago,80 to 84 years,388,103,2017
Winnebago,80 to 84 years,388,103,2018
Winnebago,80 to 84 years,388,103,2019
Winnebago,80 to 84 years,388,103,2020
Winnebago,85 years and over,304,103,2016
Winnebago,85 years and over,304,103,2017
Winnebago,85 years and over,304,103,2018
Winnebago,85 years and over,304,103,2019
Winnebago,85 years and over,304,103,2020
Winneshiek,21 years,517,154,2016
Winneshiek,21 years,517,154,2017
Winneshiek,21 years,517,154,2018
Winneshiek,21 years,517,154,2019
Winneshiek,21 years,517,154,2020
Winneshiek,22 to 24 years,922,210,2016
Winneshiek,22 to 24 years,922,210,2017
Winneshiek,22 to 24 years,922,210,2018
Winneshiek,22 to 24 years,922,210,2019
Winneshiek,22 to 24 years,922,210,2020
Winneshiek,25 to 29 years,906,98,2016
Winneshiek,25 to 29 years,906,98,2017
Winneshiek,25 to 29 years,906,98,2018
Winneshiek,25 to 29 years,906,98,2019
Winneshiek,25 to 29 years,906,98,2020
Winneshiek,30 to 34 years,961,89,2016
Winneshiek,30 to 34 years,961,89,2017
Winneshiek,30 to 34 years,961,89,2018
Winneshiek,30 to 34 years,961,89,2019
Winneshiek,30 to 34 years,961,89,2020
Winneshiek,35 to 39 years,939,191,2016
Winneshiek,35 to 39 years,939,191,2017
Winneshiek,35 to 39 years,939,191,2018
Winneshiek,35 to 39 years,939,191,2019
Winneshiek,35 to 39 years,939,191,2020
Winneshiek,40 to 44 years,986,190,2016
Winneshiek,40 to 44 years,986,190,2017
Winneshiek,40 to 44 years,986,190,2018
Winneshiek,40 to 44 years,986,190,2019
Winneshiek,40 to 44 years,986,190,2020
Winneshiek,45 to 49 years,"1,035",51,2016
Winneshiek,45 to 49 years,"1,035",51,2017
Winneshiek,45 to 49 years,"1,035",51,2018
Winneshiek,45 to 49 years,"1,035",51,2019
Winneshiek,45 to 49 years,"1,035",51,2020
Winneshiek,50 to 54 years,"1,218",25,2016
Winneshiek,50 to 54 years,"1,218",25,2017
Winneshiek,50 to 54 years,"1,218",25,2018
Winneshiek,50 to 54 years,"1,218",25,2019
Winneshiek,50 to 54 years,"1,218",25,2020
Winneshiek,55 to 59 years,"1,473",185,2016
Winneshiek,55 to 59 years,"1,473",185,2017
Winneshiek,55 to 59 years,"1,473",185,2018
Winneshiek,55 to 59 years,"1,473",185,2019
Winneshiek,55 to 59 years,"1,473",185,2020
Winneshiek,60 and 61 years,783,163,2016
Winneshiek,60 and 61 years,783,163,2017
Winneshiek,60 and 61 years,783,163,2018
Winneshiek,60 and 61 years,783,163,2019
Winneshiek,60 and 61 years,783,163,2020
Winneshiek,62 to 64 years,787,149,2016
Winneshiek,62 to 64 years,787,149,2017
Winneshiek,62 to 64 years,787,149,2018
Winneshiek,62 to 64 years,787,149,2019
Winneshiek,62 to 64 years,787,149,2020
Winneshiek,65 and 66 years,568,122,2016
Winneshiek,65 and 66 years,568,122,2017
Winneshiek,65 and 66 years,568,122,2018
Winneshiek,65 and 66 years,568,122,2019
Winneshiek,65 and 66 years,568,122,2020
Winneshiek,67 to 69 years,572,132,2016
Winneshiek,67 to 69 years,572,132,2017
Winneshiek,67 to 69 years,572,132,2018
Winneshiek,67 to 69 years,572,132,2019
Winneshiek,67 to 69 years,572,132,2020
Winneshiek,70 to 74 years,"1,058",149,2016
Winneshiek,70 to 74 years,"1,058",149,2017
Winneshiek,70 to 74 years,"1,058",149,2018
Winneshiek,70 to 74 years,"1,058",149,2019
Winneshiek,70 to 74 years,"1,058",149,2020
Winneshiek,75 to 79 years,737,167,2016
Winneshiek,75 to 79 years,737,167,2017
Winneshiek,75 to 79 years,737,167,2018
Winneshiek,75 to 79 years,737,167,2019
Winneshiek,75 to 79 years,737,167,2020
Winneshiek,80 to 84 years,542,136,2016
Winneshiek,80 to 84 years,542,136,2017
Winneshiek,80 to 84 years,542,136,2018
Winneshiek,80 to 84 years,542,136,2019
Winneshiek,80 to 84 years,542,136,2020
Winneshiek,85 years and over,670,140,2016
Winneshiek,85 years and over,670,140,2017
Winneshiek,85 years and over,670,140,2018
Winneshiek,85 years and over,670,140,2019
Winneshiek,85 years and over,670,140,2020
Woodbury,21 years,"1,264",325,2016
Woodbury,21 years,"1,264",325,2017
Woodbury,21 years,"1,264",325,2018
Woodbury,21 years,"1,264",325,2019
Woodbury,21 years,"1,264",325,2020
Woodbury,22 to 24 years,"4,006",548,2016
Woodbury,22 to 24 years,"4,006",548,2017
Woodbury,22 to 24 years,"4,006",548,2018
Woodbury,22 to 24 years,"4,006",548,2019
Woodbury,22 to 24 years,"4,006",548,2020
Woodbury,25 to 29 years,"6,807",296,2016
Woodbury,25 to 29 years,"6,807",296,2017
Woodbury,25 to 29 years,"6,807",296,2018
Woodbury,25 to 29 years,"6,807",296,2019
Woodbury,25 to 29 years,"6,807",296,2020
Woodbury,30 to 34 years,"6,609",302,2016
Woodbury,30 to 34 years,"6,609",302,2017
Woodbury,30 to 34 years,"6,609",302,2018
Woodbury,30 to 34 years,"6,609",302,2019
Woodbury,30 to 34 years,"6,609",302,2020
Woodbury,35 to 39 years,"6,747",693,2016
Woodbury,35 to 39 years,"6,747",693,2017
Woodbury,35 to 39 years,"6,747",693,2018
Woodbury,35 to 39 years,"6,747",693,2019
Woodbury,35 to 39 years,"6,747",693,2020
Woodbury,40 to 44 years,"5,778",659,2016
Woodbury,40 to 44 years,"5,778",659,2017
Woodbury,40 to 44 years,"5,778",659,2018
Woodbury,40 to 44 years,"5,778",659,2019
Woodbury,40 to 44 years,"5,778",659,2020
Woodbury,45 to 49 years,"6,021",309,2016
Woodbury,45 to 49 years,"6,021",309,2017
Woodbury,45 to 49 years,"6,021",309,2018
Woodbury,45 to 49 years,"6,021",309,2019
Woodbury,45 to 49 years,"6,021",309,2020
Woodbury,50 to 54 years,"6,004",287,2016
Woodbury,50 to 54 years,"6,004",287,2017
Woodbury,50 to 54 years,"6,004",287,2018
Woodbury,50 to 54 years,"6,004",287,2019
Woodbury,50 to 54 years,"6,004",287,2020
Woodbury,55 to 59 years,"6,601",635,2016
Woodbury,55 to 59 years,"6,601",635,2017
