County,Age,Age Group Estimate,Age Group ME,Year
Benton,45 to 49 years,"1,952",29,2011-2015
Benton,50 to 54 years,"2,153",31,2011-2015
Benton,55 to 59 years,"1,959",201,2011-2015
Benton,60 and 61 years,551,160,2011-2015
Benton,62 to 64 years,925,176,2011-2015
Benton,65 and 66 years,577,138,2011-2015
Benton,67 to 69 years,667,137,2011-2015
Benton,70 to 74 years,967,158,2011-2015
Benton,75 to 79 years,724,143,2011-2015
Benton,80 to 84 years,683,142,2011-2015
Benton,85 years and over,607,56,2011-2015
Black Hawk,21 years,"3,127",571,2011-2015
Black Hawk,22 to 24 years,"8,690",793,2011-2015
Black Hawk,25 to 29 years,"8,992",183,2011-2015
Black Hawk,30 to 34 years,"8,347",133,2011-2015
Black Hawk,35 to 39 years,"7,591",543,2011-2015
Black Hawk,40 to 44 years,"6,836",568,2011-2015
Black Hawk,45 to 49 years,"7,258",117,2011-2015
Black Hawk,50 to 54 years,"8,120",71,2011-2015
Black Hawk,55 to 59 years,"8,634",501,2011-2015
Black Hawk,60 and 61 years,"3,432",357,2011-2015
Black Hawk,62 to 64 years,"4,616",466,2011-2015
Black Hawk,65 and 66 years,"2,665",318,2011-2015
Black Hawk,67 to 69 years,"3,237",332,2011-2015
Black Hawk,70 to 74 years,"4,106",393,2011-2015
Black Hawk,75 to 79 years,"3,609",340,2011-2015
Black Hawk,80 to 84 years,"2,712",335,2011-2015
Black Hawk,85 years and over,"2,882",145,2011-2015
Boone,21 years,203,119,2011-2015
Boone,22 to 24 years,919,212,2011-2015
Boone,25 to 29 years,"1,519",108,2011-2015
Boone,30 to 34 years,"1,716",172,2011-2015
Boone,35 to 39 years,"1,460",190,2011-2015
Boone,40 to 44 years,"1,594",195,2011-2015
Boone,45 to 49 years,"1,685",41,2011-2015
Boone,50 to 54 years,"2,041",48,2011-2015
Boone,55 to 59 years,"1,985",242,2011-2015
Boone,60 and 61 years,812,179,2011-2015
Boone,62 to 64 years,"1,073",198,2011-2015
Boone,65 and 66 years,755,144,2011-2015
Boone,67 to 69 years,637,150,2011-2015
Boone,70 to 74 years,876,153,2011-2015
Boone,75 to 79 years,726,151,2011-2015
Boone,80 to 84 years,600,148,2011-2015
Boone,85 years and over,838,70,2011-2015
Bremer,21 years,520,179,2011-2015
Bremer,22 to 24 years,965,190,2011-2015
Bremer,25 to 29 years,"1,243",60,2011-2015
Bremer,30 to 34 years,"1,369",29,2011-2015
Bremer,35 to 39 years,"1,591",161,2011-2015
Bremer,40 to 44 years,"1,231",158,2011-2015
Bremer,45 to 49 years,"1,500",36,2011-2015
Bremer,50 to 54 years,"1,661",47,2011-2015
Bremer,55 to 59 years,"1,487",159,2011-2015
Bremer,60 and 61 years,640,116,2011-2015
Bremer,62 to 64 years,961,150,2011-2015
Bremer,65 and 66 years,514,108,2011-2015
Bremer,67 to 69 years,720,129,2011-2015
Bremer,70 to 74 years,"1,071",142,2011-2015
Bremer,75 to 79 years,780,131,2011-2015
Bremer,80 to 84 years,579,120,2011-2015
Bremer,85 years and over,764,68,2011-2015
Buchanan,21 years,147,89,2011-2015
Buchanan,22 to 24 years,736,119,2011-2015
Buchanan,25 to 29 years,"1,167",31,2011-2015
Buchanan,30 to 34 years,"1,313",37,2011-2015
Buchanan,35 to 39 years,"1,359",159,2011-2015
Buchanan,40 to 44 years,"1,057",182,2011-2015
Buchanan,45 to 49 years,"1,343",33,2011-2015
Buchanan,50 to 54 years,"1,571",16,2011-2015
Buchanan,55 to 59 years,"1,569",159,2011-2015
Buchanan,60 and 61 years,473,93,2011-2015
Buchanan,62 to 64 years,680,131,2011-2015
Buchanan,65 and 66 years,417,107,2011-2015
Buchanan,67 to 69 years,518,91,2011-2015
Buchanan,70 to 74 years,895,120,2011-2015
Buchanan,75 to 79 years,594,108,2011-2015
Buchanan,80 to 84 years,411,99,2011-2015
Buchanan,85 years and over,577,49,2011-2015
Buena Vista,21 years,372,147,2011-2015
Buena Vista,22 to 24 years,908,211,2011-2015
Buena Vista,25 to 29 years,"1,372",143,2011-2015
Buena Vista,30 to 34 years,"1,099",83,2011-2015
Buena Vista,35 to 39 years,959,179,2011-2015
Buena Vista,40 to 44 years,"1,167",191,2011-2015
Buena Vista,45 to 49 years,"1,382",175,2011-2015
Buena Vista,50 to 54 years,"1,382",172,2011-2015
Buena Vista,55 to 59 years,"1,300",154,2011-2015
Buena Vista,60 and 61 years,528,135,2011-2015
Buena Vista,62 to 64 years,763,163,2011-2015
Buena Vista,65 and 66 years,292,93,2011-2015
Buena Vista,67 to 69 years,431,126,2011-2015
Buena Vista,70 to 74 years,630,146,2011-2015
Buena Vista,75 to 79 years,435,115,2011-2015
Buena Vista,80 to 84 years,481,125,2011-2015
Buena Vista,85 years and over,725,57,2011-2015
Butler,21 years,158,68,2011-2015
Butler,22 to 24 years,384,76,2011-2015
Butler,25 to 29 years,713,61,2011-2015
Butler,30 to 34 years,884,32,2011-2015
Butler,35 to 39 years,741,104,2011-2015
Butler,40 to 44 years,897,108,2011-2015
Butler,45 to 49 years,934,32,2011-2015
Butler,50 to 54 years,"1,044",14,2011-2015
Butler,55 to 59 years,"1,113",103,2011-2015
Butler,60 and 61 years,396,86,2011-2015
Butler,62 to 64 years,653,114,2011-2015
Butler,65 and 66 years,381,74,2011-2015
Butler,67 to 69 years,578,87,2011-2015
Butler,70 to 74 years,582,87,2011-2015
Butler,75 to 79 years,620,101,2011-2015
Butler,80 to 84 years,415,83,2011-2015
Butler,85 years and over,509,39,2011-2015
Calhoun,21 years,117,57,2011-2015
Calhoun,22 to 24 years,366,66,2011-2015
Calhoun,25 to 29 years,503,33,2011-2015
Calhoun,30 to 34 years,532,45,2011-2015
Calhoun,35 to 39 years,484,92,2011-2015
Calhoun,40 to 44 years,536,105,2011-2015
Calhoun,45 to 49 years,559,6,2011-2015
Calhoun,50 to 54 years,736,29,2011-2015
Calhoun,55 to 59 years,857,89,2011-2015
Calhoun,60 and 61 years,301,63,2011-2015
Calhoun,62 to 64 years,357,75,2011-2015
Calhoun,65 and 66 years,253,55,2011-2015
Calhoun,67 to 69 years,350,62,2011-2015
Calhoun,70 to 74 years,417,57,2011-2015
Calhoun,75 to 79 years,459,79,2011-2015
Calhoun,80 to 84 years,324,69,2011-2015
Calhoun,85 years and over,432,37,2011-2015
Carroll,21 years,165,115,2011-2015
Carroll,22 to 24 years,653,161,2011-2015
Carroll,25 to 29 years,"1,027",51,2011-2015
Carroll,30 to 34 years,"1,183",121,2011-2015
Carroll,35 to 39 years,"1,068",183,2011-2015
Carroll,40 to 44 years,"1,113",166,2011-2015
Carroll,45 to 49 years,"1,351",68,2011-2015
Carroll,50 to 54 years,"1,608",63,2011-2015
Carroll,55 to 59 years,"1,585",170,2011-2015
Carroll,60 and 61 years,600,135,2011-2015
Carroll,62 to 64 years,681,162,2011-2015
Carroll,65 and 66 years,268,87,2011-2015
Carroll,67 to 69 years,559,138,2011-2015
Carroll,70 to 74 years,891,143,2011-2015
Carroll,75 to 79 years,651,150,2011-2015
Carroll,80 to 84 years,590,129,2011-2015
Carroll,85 years and over,930,66,2011-2015
Cass,21 years,129,83,2011-2015
Cass,22 to 24 years,400,85,2011-2015
Cass,25 to 29 years,621,14,2011-2015
Cass,30 to 34 years,761,55,2011-2015
Cass,35 to 39 years,745,156,2011-2015
Cass,40 to 44 years,711,154,2011-2015
Cass,45 to 49 years,819,35,2011-2015
Cass,50 to 54 years,"1,083",43,2011-2015
Cass,55 to 59 years,945,145,2011-2015
Cass,60 and 61 years,479,120,2011-2015
Cass,62 to 64 years,542,134,2011-2015
Cass,65 and 66 years,389,115,2011-2015
Cass,67 to 69 years,401,101,2011-2015
Cass,70 to 74 years,635,125,2011-2015
Cass,75 to 79 years,589,117,2011-2015
Cass,80 to 84 years,361,91,2011-2015
Cass,85 years and over,521,46,2011-2015
Cedar,21 years,163,84,2011-2015
Cedar,22 to 24 years,501,109,2011-2015
Cedar,25 to 29 years,832,34,2011-2015
Cedar,30 to 34 years,"1,098",92,2011-2015
Cedar,35 to 39 years,"1,262",160,2011-2015
Cedar,40 to 44 years,941,150,2011-2015
Cedar,45 to 49 years,"1,285",25,2011-2015
Cedar,50 to 54 years,"1,485",24,2011-2015
Cedar,55 to 59 years,"1,395",173,2011-2015
Cedar,60 and 61 years,641,159,2011-2015
Cedar,62 to 64 years,599,147,2011-2015
Cedar,65 and 66 years,449,117,2011-2015
Cedar,67 to 69 years,546,112,2011-2015
Cedar,70 to 74 years,687,112,2011-2015
Cedar,75 to 79 years,590,137,2011-2015
Cedar,80 to 84 years,467,113,2011-2015
Cedar,85 years and over,560,44,2011-2015
Cerro Gordo,21 years,517,201,2011-2015
Cerro Gordo,22 to 24 years,"1,559",297,2011-2015
Cerro Gordo,25 to 29 years,"2,328",138,2011-2015
Cerro Gordo,30 to 34 years,"2,568",159,2011-2015
Cerro Gordo,35 to 39 years,"1,987",351,2011-2015
Cerro Gordo,40 to 44 years,"2,710",369,2011-2015
Cerro Gordo,45 to 49 years,"2,841",135,2011-2015
Cerro Gordo,50 to 54 years,"3,422",93,2011-2015
Cerro Gordo,55 to 59 years,"3,525",303,2011-2015
Cerro Gordo,60 and 61 years,"1,560",260,2011-2015
Cerro Gordo,62 to 64 years,"1,599",263,2011-2015
Cerro Gordo,65 and 66 years,"1,018",214,2011-2015
Cerro Gordo,67 to 69 years,"1,478",225,2011-2015
Cerro Gordo,70 to 74 years,"1,638",236,2011-2015
Cerro Gordo,75 to 79 years,"1,221",189,2011-2015
Cerro Gordo,80 to 84 years,"1,391",229,2011-2015
Cerro Gordo,85 years and over,"1,575",101,2011-2015
Cherokee,21 years,114,73,2011-2015
Cherokee,22 to 24 years,477,112,2011-2015
Cherokee,25 to 29 years,564,23,2011-2015
Cherokee,30 to 34 years,594,18,2011-2015
Cherokee,35 to 39 years,611,150,2011-2015
Cherokee,40 to 44 years,596,169,2011-2015
Cherokee,45 to 49 years,684,15,2011-2015
Cherokee,50 to 54 years,945,20,2011-2015
Cherokee,55 to 59 years,"1,002",144,2011-2015
Cherokee,60 and 61 years,345,96,2011-2015
Cherokee,62 to 64 years,517,131,2011-2015
Cherokee,65 and 66 years,206,82,2011-2015
Cherokee,67 to 69 years,327,97,2011-2015
Cherokee,70 to 74 years,655,114,2011-2015
Cherokee,75 to 79 years,395,116,2011-2015
Cherokee,80 to 84 years,480,129,2011-2015
Cherokee,85 years and over,573,49,2011-2015
Chickasaw,21 years,99,57,2011-2015
Chickasaw,22 to 24 years,372,92,2011-2015
Chickasaw,25 to 29 years,520,30,2011-2015
Chickasaw,30 to 34 years,646,38,2011-2015
Chickasaw,35 to 39 years,662,118,2011-2015
Chickasaw,40 to 44 years,611,119,2011-2015
Chickasaw,45 to 49 years,827,59,2011-2015
Chickasaw,50 to 54 years,975,22,2011-2015
Chickasaw,55 to 59 years,934,147,2011-2015
Chickasaw,60 and 61 years,415,115,2011-2015
Chickasaw,62 to 64 years,487,115,2011-2015
Chickasaw,65 and 66 years,243,68,2011-2015
Chickasaw,67 to 69 years,349,100,2011-2015
Chickasaw,70 to 74 years,608,97,2011-2015
Chickasaw,75 to 79 years,368,92,2011-2015
Chickasaw,80 to 84 years,328,86,2011-2015
Chickasaw,85 years and over,441,44,2011-2015
Clarke,21 years,24,38,2011-2015
Clarke,22 to 24 years,555,189,2011-2015
Clarke,25 to 29 years,567,125,2011-2015
Clarke,30 to 34 years,490,68,2011-2015
Clarke,35 to 39 years,572,128,2011-2015
Clarke,40 to 44 years,400,119,2011-2015
Clarke,45 to 49 years,577,62,2011-2015
Clarke,50 to 54 years,653,36,2011-2015
Clarke,55 to 59 years,727,129,2011-2015
Clarke,60 and 61 years,253,80,2011-2015
Clarke,62 to 64 years,295,100,2011-2015
Clarke,65 and 66 years,150,104,2011-2015
Clarke,67 to 69 years,331,109,2011-2015
Clarke,70 to 74 years,354,110,2011-2015
Clarke,75 to 79 years,253,88,2011-2015
Clarke,80 to 84 years,238,90,2011-2015
Clarke,85 years and over,312,33,2011-2015
Clay,21 years,132,90,2011-2015
Clay,22 to 24 years,724,136,2011-2015
Clay,25 to 29 years,867,70,2011-2015
Clay,30 to 34 years,953,35,2011-2015
Clay,35 to 39 years,"1,024",185,2011-2015
Clay,40 to 44 years,862,171,2011-2015
Clay,45 to 49 years,"1,037",65,2011-2015
Clay,50 to 54 years,"1,212",26,2011-2015
Clay,55 to 59 years,"1,229",201,2011-2015
Clay,60 and 61 years,494,151,2011-2015
Clay,62 to 64 years,703,183,2011-2015
Clay,65 and 66 years,471,163,2011-2015
Clay,67 to 69 years,387,154,2011-2015
Clay,70 to 74 years,625,166,2011-2015
Clay,75 to 79 years,593,156,2011-2015
Clay,80 to 84 years,409,138,2011-2015
Clay,85 years and over,675,67,2011-2015
Clayton,21 years,132,67,2011-2015
Clayton,22 to 24 years,623,94,2011-2015
Clayton,25 to 29 years,813,33,2011-2015
Clayton,30 to 34 years,860,25,2011-2015
Clayton,35 to 39 years,948,123,2011-2015
Clayton,40 to 44 years,936,133,2011-2015
Clayton,45 to 49 years,"1,089",23,2011-2015
Clayton,50 to 54 years,"1,474",30,2011-2015
Clayton,55 to 59 years,"1,438",140,2011-2015
Clayton,60 and 61 years,567,119,2011-2015
Clayton,62 to 64 years,800,130,2011-2015
Clayton,65 and 66 years,410,95,2011-2015
Clayton,67 to 69 years,573,112,2011-2015
Clayton,70 to 74 years,857,106,2011-2015
Clayton,75 to 79 years,611,100,2011-2015
Clayton,80 to 84 years,612,101,2011-2015
Clayton,85 years and over,572,44,2011-2015
Clinton,21 years,501,201,2011-2015
Clinton,22 to 24 years,"1,833",302,2011-2015
Clinton,25 to 29 years,"2,674",174,2011-2015
Clinton,30 to 34 years,"2,806",164,2011-2015
Clinton,35 to 39 years,"2,413",348,2011-2015
Clinton,40 to 44 years,"2,965",375,2011-2015
Clinton,45 to 49 years,"3,222",103,2011-2015
Clinton,50 to 54 years,"3,858",107,2011-2015
Clinton,55 to 59 years,"3,660",338,2011-2015
Clinton,60 and 61 years,"1,121",251,2011-2015
Clinton,62 to 64 years,"2,006",311,2011-2015
Clinton,65 and 66 years,"1,065",200,2011-2015
Clinton,67 to 69 years,"1,442",225,2011-2015
Clinton,70 to 74 years,"1,950",229,2011-2015
Clinton,75 to 79 years,"1,700",232,2011-2015
Clinton,80 to 84 years,"1,066",224,2011-2015
Clinton,85 years and over,"1,374",105,2011-2015
Crawford,21 years,225,174,2011-2015
Crawford,22 to 24 years,572,157,2011-2015
Crawford,25 to 29 years,902,40,2011-2015
Crawford,30 to 34 years,"1,003",109,2011-2015
Crawford,35 to 39 years,"1,136",263,2011-2015
Crawford,40 to 44 years,689,198,2011-2015
Crawford,45 to 49 years,"1,171",225,2011-2015
Crawford,50 to 54 years,"1,246",98,2011-2015
Crawford,55 to 59 years,"1,208",199,2011-2015
Crawford,60 and 61 years,369,110,2011-2015
Crawford,62 to 64 years,560,140,2011-2015
Crawford,65 and 66 years,374,114,2011-2015
Crawford,67 to 69 years,488,151,2011-2015
Crawford,70 to 74 years,661,142,2011-2015
Crawford,75 to 79 years,561,129,2011-2015
Crawford,80 to 84 years,489,147,2011-2015
Crawford,85 years and over,379,34,2011-2015
Dallas,21 years,466,173,2011-2015
Dallas,22 to 24 years,"2,323",295,2011-2015
Dallas,25 to 29 years,"5,459",272,2011-2015
Dallas,30 to 34 years,"6,305",190,2011-2015
Dallas,35 to 39 years,"5,744",580,2011-2015
Dallas,40 to 44 years,"5,710",556,2011-2015
Dallas,45 to 49 years,"5,206",228,2011-2015
Dallas,50 to 54 years,"4,683",184,2011-2015
Dallas,55 to 59 years,"3,791",382,2011-2015
Dallas,60 and 61 years,"1,636",333,2011-2015
Dallas,62 to 64 years,"2,206",351,2011-2015
Dallas,65 and 66 years,"1,299",219,2011-2015
Dallas,67 to 69 years,"1,481",257,2011-2015
Dallas,70 to 74 years,"1,857",293,2011-2015
Dallas,75 to 79 years,"1,255",230,2011-2015
Dallas,80 to 84 years,898,207,2011-2015
Dallas,85 years and over,"1,324",92,2011-2015
Davis,21 years,125,63,2011-2015
Davis,22 to 24 years,282,76,2011-2015
Davis,25 to 29 years,421,26,2011-2015
Davis,30 to 34 years,455,26,2011-2015
Davis,35 to 39 years,501,109,2011-2015
Davis,40 to 44 years,429,107,2011-2015
Davis,45 to 49 years,524,18,2011-2015
Davis,50 to 54 years,584,26,2011-2015
Davis,55 to 59 years,579,100,2011-2015
Davis,60 and 61 years,285,90,2011-2015
Davis,62 to 64 years,254,91,2011-2015
Davis,65 and 66 years,169,69,2011-2015
Davis,67 to 69 years,327,80,2011-2015
Davis,70 to 74 years,279,87,2011-2015
Davis,75 to 79 years,330,82,2011-2015
Davis,80 to 84 years,198,78,2011-2015
Davis,85 years and over,213,31,2011-2015
Decatur,21 years,223,97,2011-2015
Decatur,22 to 24 years,395,105,2011-2015
Decatur,25 to 29 years,356,24,2011-2015
Decatur,30 to 34 years,360,26,2011-2015
Decatur,35 to 39 years,473,92,2011-2015
Decatur,40 to 44 years,356,75,2011-2015
Decatur,45 to 49 years,421,24,2011-2015
Decatur,50 to 54 years,519,23,2011-2015
Decatur,55 to 59 years,480,77,2011-2015
Decatur,60 and 61 years,268,70,2011-2015
Decatur,62 to 64 years,303,69,2011-2015
Decatur,65 and 66 years,137,46,2011-2015
Decatur,67 to 69 years,222,55,2011-2015
Decatur,70 to 74 years,387,66,2011-2015
Decatur,75 to 79 years,252,73,2011-2015
Decatur,80 to 84 years,232,79,2011-2015
Decatur,85 years and over,277,39,2011-2015
Delaware,21 years,174,102,2011-2015
Delaware,22 to 24 years,486,131,2011-2015
Delaware,25 to 29 years,748,20,2011-2015
Delaware,30 to 34 years,974,34,2011-2015
Delaware,35 to 39 years,967,181,2011-2015
Delaware,40 to 44 years,947,182,2011-2015
Delaware,45 to 49 years,"1,206",31,2011-2015
Delaware,50 to 54 years,"1,528",54,2011-2015
Delaware,55 to 59 years,"1,242",178,2011-2015
Delaware,60 and 61 years,563,170,2011-2015
Delaware,62 to 64 years,698,157,2011-2015
Delaware,65 and 66 years,410,150,2011-2015
Delaware,67 to 69 years,510,124,2011-2015
Delaware,70 to 74 years,604,138,2011-2015
Delaware,75 to 79 years,543,135,2011-2015
Delaware,80 to 84 years,374,118,2011-2015
Delaware,85 years and over,636,71,2011-2015
Des Moines,21 years,565,222,2011-2015
Des Moines,22 to 24 years,"1,196",209,2011-2015
Des Moines,25 to 29 years,"2,095",139,2011-2015
Des Moines,30 to 34 years,"2,559",204,2011-2015
Des Moines,35 to 39 years,"2,401",331,2011-2015
Des Moines,40 to 44 years,"2,160",316,2011-2015
Des Moines,45 to 49 years,"2,639",150,2011-2015
Des Moines,50 to 54 years,"2,991",160,2011-2015
Des Moines,55 to 59 years,"2,927",306,2011-2015
Des Moines,60 and 61 years,"1,298",273,2011-2015
Des Moines,62 to 64 years,"1,452",245,2011-2015
Des Moines,65 and 66 years,"1,060",225,2011-2015
Des Moines,67 to 69 years,"1,205",193,2011-2015
Des Moines,70 to 74 years,"1,644",239,2011-2015
Des Moines,75 to 79 years,"1,307",211,2011-2015
Des Moines,80 to 84 years,991,188,2011-2015
Des Moines,85 years and over,"1,235",81,2011-2015
Dickinson,21 years,166,116,2011-2015
Dickinson,22 to 24 years,566,149,2011-2015
Dickinson,25 to 29 years,812,54,2011-2015
Dickinson,30 to 34 years,921,56,2011-2015
Dickinson,35 to 39 years,933,178,2011-2015
Dickinson,40 to 44 years,873,183,2011-2015
Dickinson,45 to 49 years,959,50,2011-2015
Dickinson,50 to 54 years,"1,297",22,2011-2015
Dickinson,55 to 59 years,"1,307",175,2011-2015
Dickinson,60 and 61 years,641,157,2011-2015
Dickinson,62 to 64 years,900,169,2011-2015
Dickinson,65 and 66 years,651,140,2011-2015
Dickinson,67 to 69 years,609,129,2011-2015
Dickinson,70 to 74 years,802,138,2011-2015
Dickinson,75 to 79 years,828,161,2011-2015
Dickinson,80 to 84 years,536,119,2011-2015
Dickinson,85 years and over,578,54,2011-2015
Dubuque,21 years,"1,390",327,2011-2015
Dubuque,22 to 24 years,"3,589",412,2011-2015
Dubuque,25 to 29 years,"6,130",170,2011-2015
Dubuque,30 to 34 years,"5,890",192,2011-2015
Dubuque,35 to 39 years,"4,906",428,2011-2015
Dubuque,40 to 44 years,"5,635",448,2011-2015
Dubuque,45 to 49 years,"6,322",149,2011-2015
Dubuque,50 to 54 years,"6,962",103,2011-2015
Dubuque,55 to 59 years,"6,585",409,2011-2015
Dubuque,60 and 61 years,"2,590",350,2011-2015
Dubuque,62 to 64 years,"3,566",368,2011-2015
Dubuque,65 and 66 years,"1,824",253,2011-2015
Dubuque,67 to 69 years,"2,472",288,2011-2015
Dubuque,70 to 74 years,"3,405",282,2011-2015
Dubuque,75 to 79 years,"2,683",306,2011-2015
Dubuque,80 to 84 years,"2,470",268,2011-2015
Dubuque,85 years and over,"2,274",111,2011-2015
Emmet,21 years,124,75,2011-2015
Emmet,22 to 24 years,227,117,2011-2015
Emmet,25 to 29 years,535,74,2011-2015
Emmet,30 to 34 years,554,40,2011-2015
Emmet,35 to 39 years,524,159,2011-2015
Emmet,40 to 44 years,530,142,2011-2015
Emmet,45 to 49 years,535,21,2011-2015
Emmet,50 to 54 years,688,24,2011-2015
Emmet,55 to 59 years,787,125,2011-2015
Emmet,60 and 61 years,268,88,2011-2015
Emmet,62 to 64 years,367,108,2011-2015
Emmet,65 and 66 years,231,80,2011-2015
Emmet,67 to 69 years,224,80,2011-2015
Emmet,70 to 74 years,444,83,2011-2015
Emmet,75 to 79 years,362,79,2011-2015
Emmet,80 to 84 years,291,81,2011-2015
Emmet,85 years and over,350,33,2011-2015
Fayette,21 years,268,115,2011-2015
Fayette,22 to 24 years,851,166,2011-2015
Fayette,25 to 29 years,"1,069",81,2011-2015
Fayette,30 to 34 years,"1,024",54,2011-2015
Fayette,35 to 39 years,951,135,2011-2015
Fayette,40 to 44 years,"1,079",148,2011-2015
Fayette,45 to 49 years,"1,269",13,2011-2015
Fayette,50 to 54 years,"1,566",35,2011-2015
Fayette,55 to 59 years,"1,780",164,2011-2015
Fayette,60 and 61 years,446,99,2011-2015
Fayette,62 to 64 years,706,146,2011-2015
Fayette,65 and 66 years,477,104,2011-2015
Fayette,67 to 69 years,506,110,2011-2015
Fayette,70 to 74 years,"1,059",135,2011-2015
Fayette,75 to 79 years,837,130,2011-2015
Fayette,80 to 84 years,576,122,2011-2015
Fayette,85 years and over,670,45,2011-2015
Floyd,21 years,199,94,2011-2015
Floyd,22 to 24 years,488,141,2011-2015
Floyd,25 to 29 years,743,58,2011-2015
Floyd,30 to 34 years,818,68,2011-2015
Floyd,35 to 39 years,936,206,2011-2015
Floyd,40 to 44 years,890,152,2011-2015
Floyd,45 to 49 years,"1,008",49,2011-2015
Floyd,50 to 54 years,"1,164",63,2011-2015
Floyd,55 to 59 years,"1,296",179,2011-2015
Floyd,60 and 61 years,380,111,2011-2015
Floyd,62 to 64 years,576,146,2011-2015
Floyd,65 and 66 years,472,130,2011-2015
Floyd,67 to 69 years,479,137,2011-2015
Floyd,70 to 74 years,720,166,2011-2015
Floyd,75 to 79 years,683,138,2011-2015
Floyd,80 to 84 years,351,115,2011-2015
Floyd,85 years and over,602,64,2011-2015
Franklin,21 years,78,51,2011-2015
Franklin,22 to 24 years,315,80,2011-2015
Franklin,25 to 29 years,573,76,2011-2015
Franklin,30 to 34 years,577,86,2011-2015
Franklin,35 to 39 years,557,131,2011-2015
Franklin,40 to 44 years,632,143,2011-2015
Franklin,45 to 49 years,676,85,2011-2015
Franklin,50 to 54 years,729,30,2011-2015
Franklin,55 to 59 years,769,121,2011-2015
Franklin,60 and 61 years,274,97,2011-2015
Franklin,62 to 64 years,508,119,2011-2015
Franklin,65 and 66 years,242,78,2011-2015
Franklin,67 to 69 years,294,84,2011-2015
Franklin,70 to 74 years,453,87,2011-2015
Franklin,75 to 79 years,435,94,2011-2015
Franklin,80 to 84 years,243,78,2011-2015
Franklin,85 years and over,375,46,2011-2015
Fremont,21 years,39,30,2011-2015
Fremont,22 to 24 years,200,59,2011-2015
Fremont,25 to 29 years,298,21,2011-2015
Fremont,30 to 34 years,350,14,2011-2015
Fremont,35 to 39 years,430,70,2011-2015
Fremont,40 to 44 years,344,65,2011-2015
Fremont,45 to 49 years,430,21,2011-2015
Fremont,50 to 54 years,561,22,2011-2015
Fremont,55 to 59 years,652,77,2011-2015
Fremont,60 and 61 years,259,65,2011-2015
Fremont,62 to 64 years,249,58,2011-2015
Fremont,65 and 66 years,166,47,2011-2015
Fremont,67 to 69 years,280,61,2011-2015
Fremont,70 to 74 years,293,58,2011-2015
Fremont,75 to 79 years,308,66,2011-2015
Fremont,80 to 84 years,221,83,2011-2015
Fremont,85 years and over,218,23,2011-2015
Greene,21 years,68,43,2011-2015
Greene,22 to 24 years,341,57,2011-2015
Greene,25 to 29 years,405,20,2011-2015
Greene,30 to 34 years,497,43,2011-2015
Greene,35 to 39 years,359,84,2011-2015
Greene,40 to 44 years,553,86,2011-2015
Greene,45 to 49 years,594,35,2011-2015
Greene,50 to 54 years,698,21,2011-2015
Greene,55 to 59 years,710,115,2011-2015
Greene,60 and 61 years,289,80,2011-2015
Greene,62 to 64 years,375,99,2011-2015
Greene,65 and 66 years,232,75,2011-2015
Greene,67 to 69 years,320,88,2011-2015
Greene,70 to 74 years,345,87,2011-2015
Greene,75 to 79 years,379,96,2011-2015
Greene,80 to 84 years,253,83,2011-2015
Greene,85 years and over,403,38,2011-2015
Grundy,21 years,94,59,2011-2015
Grundy,22 to 24 years,402,69,2011-2015
Grundy,25 to 29 years,581,18,2011-2015
Grundy,30 to 34 years,722,40,2011-2015
Grundy,35 to 39 years,771,99,2011-2015
Grundy,40 to 44 years,639,99,2011-2015
Grundy,45 to 49 years,792,14,2011-2015
Grundy,50 to 54 years,940,22,2011-2015
Grundy,55 to 59 years,933,113,2011-2015
Grundy,60 and 61 years,330,81,2011-2015
Grundy,62 to 64 years,459,88,2011-2015
Grundy,65 and 66 years,270,65,2011-2015
Grundy,67 to 69 years,420,66,2011-2015
Grundy,70 to 74 years,505,77,2011-2015
Grundy,75 to 79 years,442,78,2011-2015
Grundy,80 to 84 years,405,83,2011-2015
Grundy,85 years and over,368,28,2011-2015
Guthrie,21 years,85,43,2011-2015
Guthrie,22 to 24 years,292,71,2011-2015
Guthrie,25 to 29 years,473,39,2011-2015
Guthrie,30 to 34 years,554,46,2011-2015
Guthrie,35 to 39 years,604,101,2011-2015
Guthrie,40 to 44 years,560,102,2011-2015
Guthrie,45 to 49 years,739,25,2011-2015
Guthrie,50 to 54 years,832,15,2011-2015
Guthrie,55 to 59 years,790,107,2011-2015
Guthrie,60 and 61 years,340,77,2011-2015
Guthrie,62 to 64 years,500,86,2011-2015
Guthrie,65 and 66 years,265,62,2011-2015
Guthrie,67 to 69 years,321,70,2011-2015
Guthrie,70 to 74 years,571,88,2011-2015
Guthrie,75 to 79 years,437,89,2011-2015
Guthrie,80 to 84 years,349,84,2011-2015
Guthrie,85 years and over,315,31,2011-2015
Hamilton,21 years,101,66,2011-2015
Hamilton,22 to 24 years,521,111,2011-2015
Hamilton,25 to 29 years,719,62,2011-2015
Hamilton,30 to 34 years,947,125,2011-2015
Hamilton,35 to 39 years,909,193,2011-2015
Hamilton,40 to 44 years,870,176,2011-2015
Hamilton,45 to 49 years,984,39,2011-2015
Hamilton,50 to 54 years,"1,211",86,2011-2015
Hamilton,55 to 59 years,"1,097",161,2011-2015
Hamilton,60 and 61 years,490,148,2011-2015
Hamilton,62 to 64 years,546,136,2011-2015
Hamilton,65 and 66 years,340,96,2011-2015
Hamilton,67 to 69 years,424,93,2011-2015
