County,Age,Age Group Estimate,Age Group ME,Year
Cass,Middle-Old,819,35,2014
Cass,Middle-Old,819,35,2015
Cass,Middle-Old,"1,083",43,2011
Cass,Middle-Old,"1,083",43,2012
Cass,Middle-Old,"1,083",43,2013
Cass,Middle-Old,"1,083",43,2014
Cass,Middle-Old,"1,083",43,2015
Cass,Middle-Old,945,145,2011
Cass,Middle-Old,945,145,2012
Cass,Middle-Old,945,145,2013
Cass,Middle-Old,945,145,2014
Cass,Middle-Old,945,145,2015
Cass,Old,479,120,2011
Cass,Old,479,120,2012
Cass,Old,479,120,2013
Cass,Old,479,120,2014
Cass,Old,479,120,2015
Cass,Old,542,134,2011
Cass,Old,542,134,2012
Cass,Old,542,134,2013
Cass,Old,542,134,2014
Cass,Old,542,134,2015
Cass,Old,389,115,2011
Cass,Old,389,115,2012
Cass,Old,389,115,2013
Cass,Old,389,115,2014
Cass,Old,389,115,2015
Cass,Old,401,101,2011
Cass,Old,401,101,2012
Cass,Old,401,101,2013
Cass,Old,401,101,2014
Cass,Old,401,101,2015
Cass,Old,635,125,2011
Cass,Old,635,125,2012
Cass,Old,635,125,2013
Cass,Old,635,125,2014
Cass,Old,635,125,2015
Cass,Old,589,117,2011
Cass,Old,589,117,2012
Cass,Old,589,117,2013
Cass,Old,589,117,2014
Cass,Old,589,117,2015
Cass,Old,361,91,2011
Cass,Old,361,91,2012
Cass,Old,361,91,2013
Cass,Old,361,91,2014
Cass,Old,361,91,2015
Cass,Old,521,46,2011
Cass,Old,521,46,2012
Cass,Old,521,46,2013
Cass,Old,521,46,2014
Cass,Old,521,46,2015
Cedar,Young,163,84,2011
Cedar,Young,163,84,2012
Cedar,Young,163,84,2013
Cedar,Young,163,84,2014
Cedar,Young,163,84,2015
Cedar,Young,501,109,2011
Cedar,Young,501,109,2012
Cedar,Young,501,109,2013
Cedar,Young,501,109,2014
Cedar,Young,501,109,2015
Cedar,Young,832,34,2011
Cedar,Young,832,34,2012
Cedar,Young,832,34,2013
Cedar,Young,832,34,2014
Cedar,Young,832,34,2015
Cedar,Middle-Young,"1,098",92,2011
Cedar,Middle-Young,"1,098",92,2012
Cedar,Middle-Young,"1,098",92,2013
Cedar,Middle-Young,"1,098",92,2014
Cedar,Middle-Young,"1,098",92,2015
Cedar,Middle-Young,"1,262",160,2011
Cedar,Middle-Young,"1,262",160,2012
Cedar,Middle-Young,"1,262",160,2013
Cedar,Middle-Young,"1,262",160,2014
Cedar,Middle-Young,"1,262",160,2015
Cedar,Middle-Young,941,150,2011
Cedar,Middle-Young,941,150,2012
Cedar,Middle-Young,941,150,2013
Cedar,Middle-Young,941,150,2014
Cedar,Middle-Young,941,150,2015
Cedar,Middle-Old,"1,285",25,2011
Cedar,Middle-Old,"1,285",25,2012
Cedar,Middle-Old,"1,285",25,2013
Cedar,Middle-Old,"1,285",25,2014
Cedar,Middle-Old,"1,285",25,2015
Cedar,Middle-Old,"1,485",24,2011
Cedar,Middle-Old,"1,485",24,2012
Cedar,Middle-Old,"1,485",24,2013
Cedar,Middle-Old,"1,485",24,2014
Cedar,Middle-Old,"1,485",24,2015
Cedar,Middle-Old,"1,395",173,2011
Cedar,Middle-Old,"1,395",173,2012
Cedar,Middle-Old,"1,395",173,2013
Cedar,Middle-Old,"1,395",173,2014
Cedar,Middle-Old,"1,395",173,2015
Cedar,Old,641,159,2011
Cedar,Old,641,159,2012
Cedar,Old,641,159,2013
Cedar,Old,641,159,2014
Cedar,Old,641,159,2015
Cedar,Old,599,147,2011
Cedar,Old,599,147,2012
Cedar,Old,599,147,2013
Cedar,Old,599,147,2014
Cedar,Old,599,147,2015
Cedar,Old,449,117,2011
Cedar,Old,449,117,2012
Cedar,Old,449,117,2013
Cedar,Old,449,117,2014
Cedar,Old,449,117,2015
Cedar,Old,546,112,2011
Cedar,Old,546,112,2012
Cedar,Old,546,112,2013
Cedar,Old,546,112,2014
Cedar,Old,546,112,2015
Cedar,Old,687,112,2011
Cedar,Old,687,112,2012
Cedar,Old,687,112,2013
Cedar,Old,687,112,2014
Cedar,Old,687,112,2015
Cedar,Old,590,137,2011
Cedar,Old,590,137,2012
Cedar,Old,590,137,2013
Cedar,Old,590,137,2014
Cedar,Old,590,137,2015
Cedar,Old,467,113,2011
Cedar,Old,467,113,2012
Cedar,Old,467,113,2013
Cedar,Old,467,113,2014
Cedar,Old,467,113,2015
Cedar,Old,560,44,2011
Cedar,Old,560,44,2012
Cedar,Old,560,44,2013
Cedar,Old,560,44,2014
Cedar,Old,560,44,2015
Cerro Gordo,Young,517,201,2011
Cerro Gordo,Young,517,201,2012
Cerro Gordo,Young,517,201,2013
Cerro Gordo,Young,517,201,2014
Cerro Gordo,Young,517,201,2015
Cerro Gordo,Young,"1,559",297,2011
Cerro Gordo,Young,"1,559",297,2012
Cerro Gordo,Young,"1,559",297,2013
Cerro Gordo,Young,"1,559",297,2014
Cerro Gordo,Young,"1,559",297,2015
Cerro Gordo,Young,"2,328",138,2011
Cerro Gordo,Young,"2,328",138,2012
Cerro Gordo,Young,"2,328",138,2013
Cerro Gordo,Young,"2,328",138,2014
Cerro Gordo,Young,"2,328",138,2015
Cerro Gordo,Middle-Young,"2,568",159,2011
Cerro Gordo,Middle-Young,"2,568",159,2012
Cerro Gordo,Middle-Young,"2,568",159,2013
Cerro Gordo,Middle-Young,"2,568",159,2014
Cerro Gordo,Middle-Young,"2,568",159,2015
Cerro Gordo,Middle-Young,"1,987",351,2011
Cerro Gordo,Middle-Young,"1,987",351,2012
Cerro Gordo,Middle-Young,"1,987",351,2013
Cerro Gordo,Middle-Young,"1,987",351,2014
Cerro Gordo,Middle-Young,"1,987",351,2015
Cerro Gordo,Middle-Young,"2,710",369,2011
Cerro Gordo,Middle-Young,"2,710",369,2012
Cerro Gordo,Middle-Young,"2,710",369,2013
Cerro Gordo,Middle-Young,"2,710",369,2014
Cerro Gordo,Middle-Young,"2,710",369,2015
Cerro Gordo,Middle-Old,"2,841",135,2011
Cerro Gordo,Middle-Old,"2,841",135,2012
Cerro Gordo,Middle-Old,"2,841",135,2013
Cerro Gordo,Middle-Old,"2,841",135,2014
Cerro Gordo,Middle-Old,"2,841",135,2015
Cerro Gordo,Middle-Old,"3,422",93,2011
Cerro Gordo,Middle-Old,"3,422",93,2012
Cerro Gordo,Middle-Old,"3,422",93,2013
Cerro Gordo,Middle-Old,"3,422",93,2014
Cerro Gordo,Middle-Old,"3,422",93,2015
Cerro Gordo,Middle-Old,"3,525",303,2011
Cerro Gordo,Middle-Old,"3,525",303,2012
Cerro Gordo,Middle-Old,"3,525",303,2013
Cerro Gordo,Middle-Old,"3,525",303,2014
Cerro Gordo,Middle-Old,"3,525",303,2015
Cerro Gordo,Old,"1,560",260,2011
Cerro Gordo,Old,"1,560",260,2012
Cerro Gordo,Old,"1,560",260,2013
Cerro Gordo,Old,"1,560",260,2014
Cerro Gordo,Old,"1,560",260,2015
Cerro Gordo,Old,"1,599",263,2011
Cerro Gordo,Old,"1,599",263,2012
Cerro Gordo,Old,"1,599",263,2013
Cerro Gordo,Old,"1,599",263,2014
Cerro Gordo,Old,"1,599",263,2015
Cerro Gordo,Old,"1,018",214,2011
Cerro Gordo,Old,"1,018",214,2012
Cerro Gordo,Old,"1,018",214,2013
Cerro Gordo,Old,"1,018",214,2014
Cerro Gordo,Old,"1,018",214,2015
Cerro Gordo,Old,"1,478",225,2011
Cerro Gordo,Old,"1,478",225,2012
Cerro Gordo,Old,"1,478",225,2013
Cerro Gordo,Old,"1,478",225,2014
Cerro Gordo,Old,"1,478",225,2015
Cerro Gordo,Old,"1,638",236,2011
Cerro Gordo,Old,"1,638",236,2012
Cerro Gordo,Old,"1,638",236,2013
Cerro Gordo,Old,"1,638",236,2014
Cerro Gordo,Old,"1,638",236,2015
Cerro Gordo,Old,"1,221",189,2011
Cerro Gordo,Old,"1,221",189,2012
Cerro Gordo,Old,"1,221",189,2013
Cerro Gordo,Old,"1,221",189,2014
Cerro Gordo,Old,"1,221",189,2015
Cerro Gordo,Old,"1,391",229,2011
Cerro Gordo,Old,"1,391",229,2012
Cerro Gordo,Old,"1,391",229,2013
Cerro Gordo,Old,"1,391",229,2014
Cerro Gordo,Old,"1,391",229,2015
Cerro Gordo,Old,"1,575",101,2011
Cerro Gordo,Old,"1,575",101,2012
Cerro Gordo,Old,"1,575",101,2013
Cerro Gordo,Old,"1,575",101,2014
Cerro Gordo,Old,"1,575",101,2015
Cherokee,Young,114,73,2011
Cherokee,Young,114,73,2012
Cherokee,Young,114,73,2013
Cherokee,Young,114,73,2014
Cherokee,Young,114,73,2015
Cherokee,Young,477,112,2011
Cherokee,Young,477,112,2012
Cherokee,Young,477,112,2013
Cherokee,Young,477,112,2014
Cherokee,Young,477,112,2015
Cherokee,Young,564,23,2011
Cherokee,Young,564,23,2012
Cherokee,Young,564,23,2013
Cherokee,Young,564,23,2014
Cherokee,Young,564,23,2015
Cherokee,Middle-Young,594,18,2011
Cherokee,Middle-Young,594,18,2012
Cherokee,Middle-Young,594,18,2013
Cherokee,Middle-Young,594,18,2014
Cherokee,Middle-Young,594,18,2015
Cherokee,Middle-Young,611,150,2011
Cherokee,Middle-Young,611,150,2012
Cherokee,Middle-Young,611,150,2013
Cherokee,Middle-Young,611,150,2014
Cherokee,Middle-Young,611,150,2015
Cherokee,Middle-Young,596,169,2011
Cherokee,Middle-Young,596,169,2012
Cherokee,Middle-Young,596,169,2013
Cherokee,Middle-Young,596,169,2014
Cherokee,Middle-Young,596,169,2015
Cherokee,Middle-Old,684,15,2011
Cherokee,Middle-Old,684,15,2012
Cherokee,Middle-Old,684,15,2013
Cherokee,Middle-Old,684,15,2014
Cherokee,Middle-Old,684,15,2015
Cherokee,Middle-Old,945,20,2011
Cherokee,Middle-Old,945,20,2012
Cherokee,Middle-Old,945,20,2013
Cherokee,Middle-Old,945,20,2014
Cherokee,Middle-Old,945,20,2015
Cherokee,Middle-Old,"1,002",144,2011
Cherokee,Middle-Old,"1,002",144,2012
Cherokee,Middle-Old,"1,002",144,2013
Cherokee,Middle-Old,"1,002",144,2014
Cherokee,Middle-Old,"1,002",144,2015
Cherokee,Old,345,96,2011
Cherokee,Old,345,96,2012
Cherokee,Old,345,96,2013
Cherokee,Old,345,96,2014
Cherokee,Old,345,96,2015
Cherokee,Old,517,131,2011
Cherokee,Old,517,131,2012
Cherokee,Old,517,131,2013
Cherokee,Old,517,131,2014
Cherokee,Old,517,131,2015
Cherokee,Old,206,82,2011
Cherokee,Old,206,82,2012
Cherokee,Old,206,82,2013
Cherokee,Old,206,82,2014
Cherokee,Old,206,82,2015
Cherokee,Old,327,97,2011
Cherokee,Old,327,97,2012
Cherokee,Old,327,97,2013
Cherokee,Old,327,97,2014
Cherokee,Old,327,97,2015
Cherokee,Old,655,114,2011
Cherokee,Old,655,114,2012
Cherokee,Old,655,114,2013
Cherokee,Old,655,114,2014
Cherokee,Old,655,114,2015
Cherokee,Old,395,116,2011
Cherokee,Old,395,116,2012
Cherokee,Old,395,116,2013
Cherokee,Old,395,116,2014
Cherokee,Old,395,116,2015
Cherokee,Old,480,129,2011
Cherokee,Old,480,129,2012
Cherokee,Old,480,129,2013
Cherokee,Old,480,129,2014
Cherokee,Old,480,129,2015
Cherokee,Old,573,49,2011
Cherokee,Old,573,49,2012
Cherokee,Old,573,49,2013
Cherokee,Old,573,49,2014
Cherokee,Old,573,49,2015
Chickasaw,Young,99,57,2011
Chickasaw,Young,99,57,2012
Chickasaw,Young,99,57,2013
Chickasaw,Young,99,57,2014
Chickasaw,Young,99,57,2015
Chickasaw,Young,372,92,2011
Chickasaw,Young,372,92,2012
Chickasaw,Young,372,92,2013
Chickasaw,Young,372,92,2014
Chickasaw,Young,372,92,2015
Chickasaw,Young,520,30,2011
Chickasaw,Young,520,30,2012
Chickasaw,Young,520,30,2013
Chickasaw,Young,520,30,2014
Chickasaw,Young,520,30,2015
Chickasaw,Middle-Young,646,38,2011
Chickasaw,Middle-Young,646,38,2012
Chickasaw,Middle-Young,646,38,2013
Chickasaw,Middle-Young,646,38,2014
Chickasaw,Middle-Young,646,38,2015
Chickasaw,Middle-Young,662,118,2011
Chickasaw,Middle-Young,662,118,2012
Chickasaw,Middle-Young,662,118,2013
Chickasaw,Middle-Young,662,118,2014
Chickasaw,Middle-Young,662,118,2015
Chickasaw,Middle-Young,611,119,2011
Chickasaw,Middle-Young,611,119,2012
Chickasaw,Middle-Young,611,119,2013
Chickasaw,Middle-Young,611,119,2014
Chickasaw,Middle-Young,611,119,2015
Chickasaw,Middle-Old,827,59,2011
Chickasaw,Middle-Old,827,59,2012
Chickasaw,Middle-Old,827,59,2013
Chickasaw,Middle-Old,827,59,2014
Chickasaw,Middle-Old,827,59,2015
Chickasaw,Middle-Old,975,22,2011
Chickasaw,Middle-Old,975,22,2012
Chickasaw,Middle-Old,975,22,2013
Chickasaw,Middle-Old,975,22,2014
Chickasaw,Middle-Old,975,22,2015
Chickasaw,Middle-Old,934,147,2011
Chickasaw,Middle-Old,934,147,2012
Chickasaw,Middle-Old,934,147,2013
Chickasaw,Middle-Old,934,147,2014
Chickasaw,Middle-Old,934,147,2015
Chickasaw,Old,415,115,2011
Chickasaw,Old,415,115,2012
Chickasaw,Old,415,115,2013
Chickasaw,Old,415,115,2014
Chickasaw,Old,415,115,2015
Chickasaw,Old,487,115,2011
Chickasaw,Old,487,115,2012
Chickasaw,Old,487,115,2013
Chickasaw,Old,487,115,2014
Chickasaw,Old,487,115,2015
Chickasaw,Old,243,68,2011
Chickasaw,Old,243,68,2012
Chickasaw,Old,243,68,2013
Chickasaw,Old,243,68,2014
Chickasaw,Old,243,68,2015
Chickasaw,Old,349,100,2011
Chickasaw,Old,349,100,2012
Chickasaw,Old,349,100,2013
Chickasaw,Old,349,100,2014
Chickasaw,Old,349,100,2015
Chickasaw,Old,608,97,2011
Chickasaw,Old,608,97,2012
Chickasaw,Old,608,97,2013
Chickasaw,Old,608,97,2014
Chickasaw,Old,608,97,2015
Chickasaw,Old,368,92,2011
Chickasaw,Old,368,92,2012
Chickasaw,Old,368,92,2013
Chickasaw,Old,368,92,2014
Chickasaw,Old,368,92,2015
Chickasaw,Old,328,86,2011
Chickasaw,Old,328,86,2012
Chickasaw,Old,328,86,2013
Chickasaw,Old,328,86,2014
Chickasaw,Old,328,86,2015
Chickasaw,Old,441,44,2011
Chickasaw,Old,441,44,2012
Chickasaw,Old,441,44,2013
Chickasaw,Old,441,44,2014
Chickasaw,Old,441,44,2015
Clarke,Young,24,38,2011
Clarke,Young,24,38,2012
Clarke,Young,24,38,2013
Clarke,Young,24,38,2014
Clarke,Young,24,38,2015
Clarke,Young,555,189,2011
Clarke,Young,555,189,2012
Clarke,Young,555,189,2013
Clarke,Young,555,189,2014
Clarke,Young,555,189,2015
Clarke,Young,567,125,2011
Clarke,Young,567,125,2012
Clarke,Young,567,125,2013
Clarke,Young,567,125,2014
Clarke,Young,567,125,2015
Clarke,Middle-Young,490,68,2011
Clarke,Middle-Young,490,68,2012
Clarke,Middle-Young,490,68,2013
Clarke,Middle-Young,490,68,2014
Clarke,Middle-Young,490,68,2015
Clarke,Middle-Young,572,128,2011
Clarke,Middle-Young,572,128,2012
Clarke,Middle-Young,572,128,2013
Clarke,Middle-Young,572,128,2014
Clarke,Middle-Young,572,128,2015
Clarke,Middle-Young,400,119,2011
Clarke,Middle-Young,400,119,2012
Clarke,Middle-Young,400,119,2013
Clarke,Middle-Young,400,119,2014
Clarke,Middle-Young,400,119,2015
Clarke,Middle-Old,577,62,2011
Clarke,Middle-Old,577,62,2012
Clarke,Middle-Old,577,62,2013
Clarke,Middle-Old,577,62,2014
Clarke,Middle-Old,577,62,2015
Clarke,Middle-Old,653,36,2011
Clarke,Middle-Old,653,36,2012
Clarke,Middle-Old,653,36,2013
Clarke,Middle-Old,653,36,2014
Clarke,Middle-Old,653,36,2015
Clarke,Middle-Old,727,129,2011
Clarke,Middle-Old,727,129,2012
Clarke,Middle-Old,727,129,2013
Clarke,Middle-Old,727,129,2014
Clarke,Middle-Old,727,129,2015
Clarke,Old,253,80,2011
Clarke,Old,253,80,2012
Clarke,Old,253,80,2013
Clarke,Old,253,80,2014
Clarke,Old,253,80,2015
Clarke,Old,295,100,2011
Clarke,Old,295,100,2012
Clarke,Old,295,100,2013
Clarke,Old,295,100,2014
Clarke,Old,295,100,2015
Clarke,Old,150,104,2011
Clarke,Old,150,104,2012
Clarke,Old,150,104,2013
Clarke,Old,150,104,2014
Clarke,Old,150,104,2015
Clarke,Old,331,109,2011
Clarke,Old,331,109,2012
Clarke,Old,331,109,2013
Clarke,Old,331,109,2014
Clarke,Old,331,109,2015
Clarke,Old,354,110,2011
Clarke,Old,354,110,2012
Clarke,Old,354,110,2013
Clarke,Old,354,110,2014
Clarke,Old,354,110,2015
Clarke,Old,253,88,2011
Clarke,Old,253,88,2012
Clarke,Old,253,88,2013
Clarke,Old,253,88,2014
Clarke,Old,253,88,2015
Clarke,Old,238,90,2011
Clarke,Old,238,90,2012
Clarke,Old,238,90,2013
Clarke,Old,238,90,2014
Clarke,Old,238,90,2015
Clarke,Old,312,33,2011
Clarke,Old,312,33,2012
Clarke,Old,312,33,2013
Clarke,Old,312,33,2014
Clarke,Old,312,33,2015
Clay,Young,132,90,2011
Clay,Young,132,90,2012
Clay,Young,132,90,2013
Clay,Young,132,90,2014
Clay,Young,132,90,2015
Clay,Young,724,136,2011
Clay,Young,724,136,2012
Clay,Young,724,136,2013
Clay,Young,724,136,2014
Clay,Young,724,136,2015
Clay,Young,867,70,2011
Clay,Young,867,70,2012
Clay,Young,867,70,2013
Clay,Young,867,70,2014
Clay,Young,867,70,2015
Clay,Middle-Young,953,35,2011
Clay,Middle-Young,953,35,2012
Clay,Middle-Young,953,35,2013
Clay,Middle-Young,953,35,2014
Clay,Middle-Young,953,35,2015
Clay,Middle-Young,"1,024",185,2011
Clay,Middle-Young,"1,024",185,2012
Clay,Middle-Young,"1,024",185,2013
Clay,Middle-Young,"1,024",185,2014
Clay,Middle-Young,"1,024",185,2015
Clay,Middle-Young,862,171,2011
Clay,Middle-Young,862,171,2012
Clay,Middle-Young,862,171,2013
Clay,Middle-Young,862,171,2014
Clay,Middle-Young,862,171,2015
Clay,Middle-Old,"1,037",65,2011
Clay,Middle-Old,"1,037",65,2012
Clay,Middle-Old,"1,037",65,2013
Clay,Middle-Old,"1,037",65,2014
Clay,Middle-Old,"1,037",65,2015
Clay,Middle-Old,"1,212",26,2011
Clay,Middle-Old,"1,212",26,2012
Clay,Middle-Old,"1,212",26,2013
Clay,Middle-Old,"1,212",26,2014
Clay,Middle-Old,"1,212",26,2015
Clay,Middle-Old,"1,229",201,2011
Clay,Middle-Old,"1,229",201,2012
Clay,Middle-Old,"1,229",201,2013
Clay,Middle-Old,"1,229",201,2014
Clay,Middle-Old,"1,229",201,2015
Clay,Old,494,151,2011
Clay,Old,494,151,2012
Clay,Old,494,151,2013
Clay,Old,494,151,2014
Clay,Old,494,151,2015
Clay,Old,703,183,2011
Clay,Old,703,183,2012
Clay,Old,703,183,2013
Clay,Old,703,183,2014
Clay,Old,703,183,2015
Clay,Old,471,163,2011
Clay,Old,471,163,2012
Clay,Old,471,163,2013
Clay,Old,471,163,2014
Clay,Old,471,163,2015
Clay,Old,387,154,2011
Clay,Old,387,154,2012
Clay,Old,387,154,2013
Clay,Old,387,154,2014
Clay,Old,387,154,2015
Clay,Old,625,166,2011
Clay,Old,625,166,2012
Clay,Old,625,166,2013
Clay,Old,625,166,2014
Clay,Old,625,166,2015
Clay,Old,593,156,2011
Clay,Old,593,156,2012
Clay,Old,593,156,2013
Clay,Old,593,156,2014
Clay,Old,593,156,2015
Clay,Old,409,138,2011
Clay,Old,409,138,2012
Clay,Old,409,138,2013
Clay,Old,409,138,2014
Clay,Old,409,138,2015
Clay,Old,675,67,2011
Clay,Old,675,67,2012
Clay,Old,675,67,2013
Clay,Old,675,67,2014
Clay,Old,675,67,2015
Clayton,Young,132,67,2011
Clayton,Young,132,67,2012
Clayton,Young,132,67,2013
Clayton,Young,132,67,2014
Clayton,Young,132,67,2015
Clayton,Young,623,94,2011
Clayton,Young,623,94,2012
Clayton,Young,623,94,2013
Clayton,Young,623,94,2014
Clayton,Young,623,94,2015
Clayton,Young,813,33,2011
Clayton,Young,813,33,2012
Clayton,Young,813,33,2013
Clayton,Young,813,33,2014
Clayton,Young,813,33,2015
Clayton,Middle-Young,860,25,2011
Clayton,Middle-Young,860,25,2012
Clayton,Middle-Young,860,25,2013
Clayton,Middle-Young,860,25,2014
Clayton,Middle-Young,860,25,2015
Clayton,Middle-Young,948,123,2011
Clayton,Middle-Young,948,123,2012
Clayton,Middle-Young,948,123,2013
Clayton,Middle-Young,948,123,2014
Clayton,Middle-Young,948,123,2015
Clayton,Middle-Young,936,133,2011
Clayton,Middle-Young,936,133,2012
Clayton,Middle-Young,936,133,2013
Clayton,Middle-Young,936,133,2014
Clayton,Middle-Young,936,133,2015
Clayton,Middle-Old,"1,089",23,2011
Clayton,Middle-Old,"1,089",23,2012
Clayton,Middle-Old,"1,089",23,2013
Clayton,Middle-Old,"1,089",23,2014
Clayton,Middle-Old,"1,089",23,2015
Clayton,Middle-Old,"1,474",30,2011
Clayton,Middle-Old,"1,474",30,2012
Clayton,Middle-Old,"1,474",30,2013
Clayton,Middle-Old,"1,474",30,2014
Clayton,Middle-Old,"1,474",30,2015
Clayton,Middle-Old,"1,438",140,2011
Clayton,Middle-Old,"1,438",140,2012
Clayton,Middle-Old,"1,438",140,2013
Clayton,Middle-Old,"1,438",140,2014
Clayton,Middle-Old,"1,438",140,2015
Clayton,Old,567,119,2011
Clayton,Old,567,119,2012
Clayton,Old,567,119,2013
Clayton,Old,567,119,2014
Clayton,Old,567,119,2015
Clayton,Old,800,130,2011
Clayton,Old,800,130,2012
Clayton,Old,800,130,2013
Clayton,Old,800,130,2014
Clayton,Old,800,130,2015
Clayton,Old,410,95,2011
Clayton,Old,410,95,2012
Clayton,Old,410,95,2013
Clayton,Old,410,95,2014
Clayton,Old,410,95,2015
Clayton,Old,573,112,2011
Clayton,Old,573,112,2012
Clayton,Old,573,112,2013
Clayton,Old,573,112,2014
Clayton,Old,573,112,2015
Clayton,Old,857,106,2011
Clayton,Old,857,106,2012
Clayton,Old,857,106,2013
Clayton,Old,857,106,2014
Clayton,Old,857,106,2015
Clayton,Old,611,100,2011
Clayton,Old,611,100,2012
Clayton,Old,611,100,2013
Clayton,Old,611,100,2014
Clayton,Old,611,100,2015
Clayton,Old,612,101,2011
Clayton,Old,612,101,2012
Clayton,Old,612,101,2013
Clayton,Old,612,101,2014
Clayton,Old,612,101,2015
Clayton,Old,572,44,2011
Clayton,Old,572,44,2012
Clayton,Old,572,44,2013
Clayton,Old,572,44,2014
Clayton,Old,572,44,2015
Clinton,Young,501,201,2011
Clinton,Young,501,201,2012
Clinton,Young,501,201,2013
Clinton,Young,501,201,2014
Clinton,Young,501,201,2015
Clinton,Young,"1,833",302,2011
Clinton,Young,"1,833",302,2012
Clinton,Young,"1,833",302,2013
Clinton,Young,"1,833",302,2014
Clinton,Young,"1,833",302,2015
Clinton,Young,"2,674",174,2011
Clinton,Young,"2,674",174,2012
Clinton,Young,"2,674",174,2013
Clinton,Young,"2,674",174,2014
Clinton,Young,"2,674",174,2015
Clinton,Middle-Young,"2,806",164,2011
Clinton,Middle-Young,"2,806",164,2012
Clinton,Middle-Young,"2,806",164,2013
Clinton,Middle-Young,"2,806",164,2014
Clinton,Middle-Young,"2,806",164,2015
Clinton,Middle-Young,"2,413",348,2011
Clinton,Middle-Young,"2,413",348,2012
Clinton,Middle-Young,"2,413",348,2013
Clinton,Middle-Young,"2,413",348,2014
Clinton,Middle-Young,"2,413",348,2015
Clinton,Middle-Young,"2,965",375,2011
Clinton,Middle-Young,"2,965",375,2012
Clinton,Middle-Young,"2,965",375,2013
Clinton,Middle-Young,"2,965",375,2014
Clinton,Middle-Young,"2,965",375,2015
Clinton,Middle-Old,"3,222",103,2011
Clinton,Middle-Old,"3,222",103,2012
Clinton,Middle-Old,"3,222",103,2013
Clinton,Middle-Old,"3,222",103,2014
Clinton,Middle-Old,"3,222",103,2015
Clinton,Middle-Old,"3,858",107,2011
Clinton,Middle-Old,"3,858",107,2012
Clinton,Middle-Old,"3,858",107,2013
Clinton,Middle-Old,"3,858",107,2014
Clinton,Middle-Old,"3,858",107,2015
Clinton,Middle-Old,"3,660",338,2011
Clinton,Middle-Old,"3,660",338,2012
Clinton,Middle-Old,"3,660",338,2013
Clinton,Middle-Old,"3,660",338,2014
Clinton,Middle-Old,"3,660",338,2015
Clinton,Old,"1,121",251,2011
Clinton,Old,"1,121",251,2012
Clinton,Old,"1,121",251,2013
Clinton,Old,"1,121",251,2014
Clinton,Old,"1,121",251,2015
Clinton,Old,"2,006",311,2011
Clinton,Old,"2,006",311,2012
Clinton,Old,"2,006",311,2013
Clinton,Old,"2,006",311,2014
Clinton,Old,"2,006",311,2015
Clinton,Old,"1,065",200,2011
Clinton,Old,"1,065",200,2012
Clinton,Old,"1,065",200,2013
Clinton,Old,"1,065",200,2014
Clinton,Old,"1,065",200,2015
Clinton,Old,"1,442",225,2011
Clinton,Old,"1,442",225,2012
Clinton,Old,"1,442",225,2013
Clinton,Old,"1,442",225,2014
Clinton,Old,"1,442",225,2015
Clinton,Old,"1,950",229,2011
Clinton,Old,"1,950",229,2012
Clinton,Old,"1,950",229,2013
Clinton,Old,"1,950",229,2014
Clinton,Old,"1,950",229,2015
Clinton,Old,"1,700",232,2011
Clinton,Old,"1,700",232,2012
Clinton,Old,"1,700",232,2013
Clinton,Old,"1,700",232,2014
Clinton,Old,"1,700",232,2015
Clinton,Old,"1,066",224,2011
Clinton,Old,"1,066",224,2012
Clinton,Old,"1,066",224,2013
Clinton,Old,"1,066",224,2014
Clinton,Old,"1,066",224,2015
Clinton,Old,"1,374",105,2011
Clinton,Old,"1,374",105,2012
Clinton,Old,"1,374",105,2013
Clinton,Old,"1,374",105,2014
Clinton,Old,"1,374",105,2015
Crawford,Young,225,174,2011
Crawford,Young,225,174,2012
Crawford,Young,225,174,2013
Crawford,Young,225,174,2014
Crawford,Young,225,174,2015
Crawford,Young,572,157,2011
Crawford,Young,572,157,2012
Crawford,Young,572,157,2013
Crawford,Young,572,157,2014
Crawford,Young,572,157,2015
Crawford,Young,902,40,2011
Crawford,Young,902,40,2012
Crawford,Young,902,40,2013
Crawford,Young,902,40,2014
Crawford,Young,902,40,2015
Crawford,Middle-Young,"1,003",109,2011
Crawford,Middle-Young,"1,003",109,2012
Crawford,Middle-Young,"1,003",109,2013
Crawford,Middle-Young,"1,003",109,2014
Crawford,Middle-Young,"1,003",109,2015
Crawford,Middle-Young,"1,136",263,2011
Crawford,Middle-Young,"1,136",263,2012
Crawford,Middle-Young,"1,136",263,2013
Crawford,Middle-Young,"1,136",263,2014
Crawford,Middle-Young,"1,136",263,2015
Crawford,Middle-Young,689,198,2011
Crawford,Middle-Young,689,198,2012
Crawford,Middle-Young,689,198,2013
Crawford,Middle-Young,689,198,2014
Crawford,Middle-Young,689,198,2015
Crawford,Middle-Old,"1,171",225,2011
Crawford,Middle-Old,"1,171",225,2012
Crawford,Middle-Old,"1,171",225,2013
Crawford,Middle-Old,"1,171",225,2014
Crawford,Middle-Old,"1,171",225,2015
Crawford,Middle-Old,"1,246",98,2011
Crawford,Middle-Old,"1,246",98,2012
Crawford,Middle-Old,"1,246",98,2013
Crawford,Middle-Old,"1,246",98,2014
Crawford,Middle-Old,"1,246",98,2015
Crawford,Middle-Old,"1,208",199,2011
Crawford,Middle-Old,"1,208",199,2012
Crawford,Middle-Old,"1,208",199,2013
