,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
53,JONES,0.037372234368831,0.036751576948944,0.03874559045583925,0.043808813874563556,0.03695947845154949,0.042368660047451365,0.037354548742967335,0.041713463332950104,0.04002617779344844,0.03863671302415156,0.040470982523457245,0.04304020944659784,0.041672661874540225,0.0339210455079724
54,KEOKUK,0.04777072634902778,0.037088403055074805,0.042845950159826195,0.040958832856012005,0.039573774183438604,0.03728738425048585,0.040005782003662435,0.03694931844175732,0.041031426289821746,0.04012250096063557,0.0340465185747074,0.04189651842940852,0.03911839727379379,0.032669804655782314
55,KOSSUTH,0.039825699507363484,0.040050762081169894,0.044276790108128086,0.04303621709235626,0.04185664019202739,0.040255474498366306,0.03845256034981696,0.04061267077297197,0.041936485233120546,0.03926206002909732,0.03475221111960755,0.04372505548582556,0.040004739602216684,0.04030255496630144
56,LEE,0.036733330894327045,0.03393463836724438,0.03676951619353964,0.04042452832478387,0.03720673732839565,0.040210690005696964,0.03602302771559707,0.041431470933195484,0.04029203827865248,0.0385471517742325,0.03367173234186438,0.036638987987083475,0.039664509315637114,0.03373846538147232
57,LINN,0.035085058176096154,0.03563470732832757,0.036300960701133186,0.03860606050673638,0.03280461884545992,0.038048946349670876,0.038847094601749475,0.03717355616637829,0.03750158092467242,0.039456061523479496,0.033609908754973605,0.035833411632619105,0.038015562043284816,0.033378714590153596
58,LOUISA,0.038846661204528746,0.03567803743688416,0.045629685986153815,0.044671046977861145,0.036630843703426036,0.041202166620013435,0.04795856727156702,0.041365141473266795,0.04036942507677993,0.04135347680314832,0.04232269453797187,0.03532715740771794,0.040110560828171785,0.032410270715194915
59,LUCAS,0.045597195331629925,0.03406449582741937,0.04147169697327434,0.04143868998884909,0.03699175841512824,0.04219146428588472,0.0475933036322828,0.04091509177614404,0.038858382849504304,0.03937394765804485,0.037932514266305326,0.03952636440238991,0.04260623361400672,0.03901697725232614
60,LYON,0.04152906068734253,0.036076762486103135,0.04015596989953754,0.04269094951220467,0.03855018275062402,0.04074743194407975,0.044084737189728815,0.04074553566394509,0.0417517984129499,0.03903454536477306,0.03755307496427285,0.03864666035497197,0.04657402759725904,0.03603068917545319
61,MADISON,0.04407251185036777,0.03949677033029428,0.04262322336636724,0.04310124574341785,0.045084398734792024,0.042491903047003635,0.04216586388352683,0.04644842110164269,0.04420311722099533,0.04786264242864294,0.03703732608023263,0.04240086916490717,0.04312824126978939,0.04000422503169222
62,MAHASKA,0.039832369190741866,0.04074882590286212,0.036936990958074296,0.0408278826805587,0.03927972819665554,0.03804076343826099,0.03702874595006589,0.04255794098373876,0.03869147725811977,0.04174462989364979,0.038038590914313095,0.039482756207971745,0.042946200716732816,0.03952386619056669
63,MARION,0.042750438621382364,0.039898074529436264,0.04059605990291063,0.04457012985553837,0.03974626382066488,0.04209336202292613,0.039012577075877665,0.04363763801985851,0.03947635277998849,0.03911033752287767,0.03903180160677736,0.0398758927141228,0.03989589179098645,0.0359055145392851
64,MARSHALL,0.035270970847950944,0.035602553118148014,0.03888688476088206,0.037674128873316504,0.034391766715198016,0.040874336515427906,0.03533828444370861,0.040451611916310665,0.03409234925642507,0.04233016098633635,0.035482273142096774,0.034968140180010036,0.04014758631559179,0.03435651775413322
65,MILLS,0.04085836267261366,0.04322839776234837,0.04076164844495702,0.03738985224792283,0.03921094765966672,0.04378453454048363,0.04004321362357667,0.04063094493631528,0.04528679636125835,0.04613175742791218,0.038908250200838525,0.03866822595578531,0.04342611278152036,0.03742558344724735
66,MITCHELL,0.042539755755861594,0.03809933754288259,0.04205890423868826,0.039882621081187765,0.040936814485041814,0.03937391617426343,0.042758117246696356,0.04327461366360499,0.04111995727301353,0.03895287801209983,0.03597914210716088,0.0429105841080258,0.04016712294334031,0.0363740177301335
67,MONONA,0.043826863684527775,0.034141528027997595,0.03346909430439582,0.03908908386551793,0.03926263304689062,0.04754353379546891,0.03965178580797228,0.048852836413796535,0.03644371945912393,0.04834161076482352,0.03322857186773649,0.03710930859512957,0.04237684503451173,0.03524546821281681
68,MONROE,0.031451871858904176,0.037726859357247663,0.04248179569778246,0.03370157494024349,0.03169534014600674,0.04456714244707458,0.037121637970245015,0.041092904822945066,0.03324302242369327,0.039535577645605315,0.03284996646652822,0.03219197313254485,0.03370169854937957,0.035992491246102876
69,MONTGOMERY,0.03817274253804416,0.036663600105064836,0.03717664901613743,0.04150244472246574,0.038058532573509496,0.041121873293924915,0.03916468849960435,0.04508300380413138,0.0386993104702074,0.043026480512572476,0.037164469877438114,0.03960194564717977,0.03924998550929119,0.02950517858674869
70,MUSCATINE,0.040071188525702156,0.035933754266555415,0.034314591081079426,0.03881039766768731,0.03710690887999844,0.03997854131263219,0.03475866980410751,0.03854735646706646,0.034506353856190206,0.039864058220650256,0.03271152046565466,0.036305292096327935,0.037234795131234816,0.03162024086066926
71,O'BRIEN,0.03673440648929441,0.04382660525053864,0.04060617391130878,0.040581470938831465,0.039194054942686046,0.04205034287920128,0.04061456699473492,0.0374335843205308,0.042263304419559895,0.04119526132032413,0.037454255516527785,0.040909443916579954,0.04374816996628768,0.036829751844830755
72,OSCEOLA,0.03650105418638076,0.03281860086060958,0.04174053202208809,0.037711145039756824,0.037140579467899254,0.04016864973496588,0.03411613876126634,0.038528469114711736,0.039334341441967874,0.039156630920250096,0.03826768169504359,0.037468313397859054,0.03949968343158798,0.035572670432558504
73,PAGE,0.039849504804360725,0.03588736123071405,0.043792243958497304,0.03875715308632259,0.04175991420346806,0.038241544262404475,0.03759984015349978,0.041989580139589616,0.03578641939607528,0.04400690250273999,0.03921335019777664,0.038074426559736294,0.038555173144407456,0.036445675944367706
74,PALO ALTO,0.04038321909849278,0.03559983872578582,0.03745340969171095,0.043390456082990116,0.03426020450181573,0.037548463073285576,0.041634166090351726,0.04625540271663336,0.0345415590463229,0.04214639945175825,0.03862307882744331,0.040786130249596306,0.04114979063041528,0.03508361366261299
75,PLYMOUTH,0.037274969678119996,0.040488404193081085,0.04275137691008519,0.0453734011877865,0.039581101497031396,0.03697615007038705,0.04138167840910146,0.042664190800794866,0.03504040138191049,0.04329391608635175,0.03825908843927469,0.037609203346393304,0.039953446086731646,0.04118293176029967
76,POCAHONTAS,0.03811618326094332,0.03503031999310696,0.039485484002586266,0.0404386846775674,0.03696064045627143,0.037504706291196885,0.04016101881141641,0.04268189455849379,0.03759439733892357,0.04110454618213277,0.038545695807676,0.03902631197497408,0.04103364917166061,0.039719316619654596
77,POLK,0.035788763801646424,0.03318455611859082,0.03734975542079634,0.03792282925397956,0.033398361617582716,0.040549408081716615,0.03900471315664069,0.040531251598911834,0.03359768102094653,0.04030185468604268,0.03664718102611811,0.03656264961583482,0.03944147229032503,0.03446455819998988
78,POTTAWATTAMIE,0.04245100499989793,0.03302587586483558,0.04078736430642273,0.04027525955408134,0.03552260283235273,0.04505670129073898,0.0397391973126184,0.04158773014372748,0.0354791178921319,0.037247272803269685,0.03493003902005895,0.03633681786596512,0.04043591981435624,0.03494322887763231
79,POWESHIEK,0.038579982340349234,0.03768078899577194,0.03915293887553058,0.03666975779340939,0.03736767989228651,0.0376278647487392,0.04124282540850819,0.04126225098719918,0.034032679728976264,0.04092390990985439,0.03682001745238203,0.037191510073031724,0.037178942494774506,0.03306107855819884
80,RINGGOLD,0.04300164354443739,0.03536092491342628,0.03606229982237445,0.039754707028439036,0.04277414307193504,0.03728460218549472,0.04270008770251897,0.04442342288805,0.04232639273348317,0.047574107957176204,0.037959902756404415,0.040971369249946016,0.043427481422068065,0.04012421865697624
81,SAC,0.04045465058956051,0.03640404835883469,0.04102387166140854,0.04709439049020352,0.04308796469076502,0.043565689253166534,0.0412641546106363,0.04367514642852284,0.04465503231179191,0.04041790891103385,0.04035803084484642,0.03717942230422998,0.04193260457958842,0.03987073356511987
82,SCOTT,0.03697373292967367,0.03418551839667368,0.03379126880884208,0.03643232407139304,0.02973165538957747,0.03480457637479427,0.034340079979603616,0.03950179146318722,0.03660512664375431,0.0396928890320278,0.03496706353323713,0.03323178091678347,0.03254073177661414,0.03291152322361317
83,SHELBY,0.04075183306067283,0.04167324546328541,0.0458860629329977,0.03882503825998407,0.04029796897840217,0.037671186219011686,0.040258554660524,0.03946751612227692,0.040864255994904085,0.045983507627456996,0.03234601218319935,0.03733950003419931,0.042421054607053144,0.03559036225858281
84,SIOUX,0.042062091864675286,0.03430231529166983,0.037676421796605096,0.03796453754963203,0.03806037215826419,0.037340336757499634,0.03508497991973506,0.040987113532334814,0.038786590612530814,0.03957086106217754,0.034846896043403235,0.039105626520458535,0.03753168858282786,0.04045102737785742
85,STORY,0.03825692483373027,0.034057259592853634,0.03651579128692071,0.036310421613667945,0.03476677766082762,0.03807418050314105,0.04058433889662896,0.04003675308464748,0.03822742178486603,0.04088860099471849,0.03630149902532602,0.03817457104274301,0.03631548445973603,0.03193566752739078
86,TAMA,0.031540580936687365,0.020167429703949434,-0.0009240335825844671,0.02762621107127934,0.03206442845620322,0.0390125523685565,0.03578648378500799,0.04271385768789961,0.017727863539092132,0.0338371532463414,0.016748908325794554,0.01995000553512813,0.04656352074790454,0.021790165365324663
87,TAYLOR,0.04328879460030234,0.03503939619511417,0.04374286720694103,0.04707129363609644,0.034725209484739505,0.03690224762327346,0.04143270659303337,0.04643211171005067,0.042894751061097997,0.04526024940909963,0.03374562975308858,0.041277750631991,0.035939811518146264,0.03632598819362212
88,UNION,0.04247891936465133,0.03860382534006824,0.035816600456926806,0.03887728734163265,0.04092441482539993,0.041206982897396896,0.04440171633821183,0.04255819203703782,0.04306063783094233,0.04490638139502655,0.03927292947437796,0.04023069113869548,0.038679124894018056,0.03973925552141897
89,VAN BUREN,0.0398686729654726,0.03962399958160685,0.03712374048177556,0.04109404629791281,0.028299244673752295,0.035969692373629035,0.04690011061151217,0.044557671393178136,0.04003229344184689,0.04667581615175997,0.04291017221892908,0.04217539198837186,0.041716634790326,0.03600286382818624
90,WAPELLO,0.03781355538553941,0.03414341683944979,0.03648688262301393,0.04263388802066001,0.03818574059251817,0.03746118232198519,0.03853210381819019,0.04025331718403825,0.038174791331221744,0.03900828298805846,0.035846717203833055,0.03970682335327061,0.042157219104912325,0.03371532181302688
91,WARREN,0.03757179166594628,0.03880952108652013,0.045184050636848494,0.04074914917750372,0.03948840944855226,0.04129445019771255,0.040973925040007866,0.038770693364990075,0.0393263320175138,0.04126584099399696,0.03691947798370638,0.04032640307303832,0.040385002498979194,0.03732499781352399
92,WASHINGTON,0.03777754601735295,0.03896688817659085,0.04437780516098619,0.040784137707379445,0.04129199335620444,0.04234715045411648,0.043280192620939045,0.04069732574184741,0.04158665215334467,0.03823265121051518,0.0387890663708276,0.04187604738292022,0.04252790744026625,0.033557061003566334
93,WAYNE,0.03366528121930011,0.039840794393765755,0.038402413403565074,0.04223530585965801,0.03831224050852379,0.03695566548552433,0.04067640516701382,0.0403746312731968,0.038098041888073864,0.03504593296455498,0.034255811338879213,0.034818050995995956,0.03597187249474991,0.03610259627971289
94,WEBSTER,0.03801888859210177,0.03627899169412448,0.03756330800821785,0.03855245692210207,0.035574234551427136,0.03696850269084698,0.03963985127224034,0.03977504532639872,0.03847747001373428,0.042249600477601276,0.0341429576180784,0.03739333948802635,0.04072909385726157,0.0337609327142749
95,WINNEBAGO,0.04471916366446825,0.037186127761909715,0.04105717828555664,0.03952286369981937,0.03825843202578728,0.045200006534128576,0.04252101596856859,0.040283290884694206,0.03771635778224586,0.044014049998182696,0.03480551726253874,0.03915893467030967,0.04477391333178374,0.03641625633207449
96,WINNESHIEK,0.047000039292831634,0.03737086515308252,0.040041617926017806,0.04528825331678141,0.04306539160386219,0.0423210559726077,0.0411472432926004,0.044657948069409384,0.03997329149878906,0.047317810919844897,0.04098827328486428,0.04011851909744959,0.045504449440917166,0.038987944268314714
97,WOODBURY,0.03287606119085558,0.025797143056291296,0.025930857046572123,0.034446927451053766,0.02794433256182175,0.036774305996893526,0.03336144620947344,0.03747397992327897,0.025819948326995048,0.032456776711832655,0.02960008235216676,0.03193170873305326,0.03807777834715773,0.03028139192853134
98,WORTH,0.03503138503785464,0.040218294058455464,0.038250016549290056,0.037583282271082985,0.03445330055295842,0.037443617978893035,0.038537708035169864,0.035614807351800004,0.039154139932999855,0.04007283035454368,0.036174815385125285,0.03509864907919436,0.03894510248498524,0.03690347174527521
99,WRIGHT,0.04206181660714847,0.03396684925914553,0.041064203920653325,0.03901681059776202,0.039242931064281394,0.03848508366045351,0.04108509656618532,0.04308880579362857,0.038855264150389576,0.042374986519678026,0.032900540822184424,0.036084365266130305,0.04614653730801639,0.03422508809717971
100,year_2013,0.003458655789877715,0.003748226604516619,0.004319480647065288,0.0035987498939313214,0.0035970226477296924,0.0028183299810495945,0.004399545664146248,0.0023848836318666015,0.004065691334042536,0.004294228214382881,0.004325369111505932,0.0036712911084256766,0.003599182381947712,0.0033872295893616964
101,year_2014,0.004204512442391568,0.004174398352705021,0.0024464568299290045,0.0030655079202170114,0.002471424692984861,0.0031527174556147154,0.004108250922373955,0.002164748301676121,0.0032027373860231915,0.0027588064439304514,0.004529274079341308,0.0036030485148004477,0.00429364592080266,0.005176637122157652
102,year_2015,0.003728548725175524,0.004626228415776066,0.003438496163394072,0.002585206289175825,0.003635974435688827,0.003653975340141776,0.002954352801496799,0.0035539130212620396,0.003364922189272703,0.0028578091909259662,0.003368616303806086,0.005348500590016103,0.003842452612874913,0.004001493799196169
