,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
35,FRANKLIN,0.0181785992917763,0.015571752216495524,0.012798009414704882,0.01003051973267893,0.011247413694318021,0.01912242108486341,0.017459367895022396,0.015934100354501594,0.013602815116745685,0.015324069497414647,0.00693565836955958,0.012959995334745579,0.017614192856387073,0.006943897811482672
36,FREMONT,0.024440110128076002,0.03151400467694718,0.025348539594518067,0.02880119737962527,0.028568971800704026,0.03177148274826709,0.03468154611451961,0.028523414617317312,0.031413829161157356,0.03031261066630405,0.029336083311577242,0.03625895413299916,0.02215805775986991,0.021831663537107436
37,GREENE,0.022893875191589367,0.026971670843573794,0.024809605620492132,0.02749825200288149,0.019995702824435746,0.02373157950233567,0.023350054821667632,0.022344133471761483,0.020295263170886993,0.016066987011413902,0.022364172956389504,0.024863723365921516,0.022321404009929754,0.02016567304910877
38,GRUNDY,0.03776355412547368,0.03487185234488092,0.032484808225654124,0.03884439724910925,0.03370378327539522,0.03538366747611636,0.03791651081479697,0.03640794192859493,0.03093161978768003,0.03264179858838911,0.03284981312345987,0.033430455775702736,0.03789548881974511,0.03516584423196551
39,GUTHRIE,0.02374870900066658,0.023689952413712037,0.023582947519009842,0.022311836528514834,0.022115010079432573,0.0207335585024135,0.027312793391487622,0.020548383552442116,0.021370117309443486,0.02535355633798355,0.02049934215470972,0.026188944964609127,0.01928052548056733,0.022619451410269713
40,HAMILTON,0.025274026178217265,0.028119413407475112,0.02266582958612424,0.026105005290485574,0.023059217396641633,0.024696399401331927,0.02602667595684302,0.02306236579763491,0.02612921017268996,0.02449132605448288,0.02671460710676729,0.025331181551435877,0.026229836517288947,0.023087446518470525
41,HANCOCK,0.02870000161729596,0.0271362591814521,0.028552843824331254,0.025574624088489768,0.02619955437899861,0.02253388546644587,0.029357895268427074,0.02414514472232242,0.021700485921922807,0.02610920941215573,0.022951798350902233,0.024608021922118195,0.029043728981954835,0.024239524286365284
42,HARDIN,0.02685661054707106,0.027042610206786416,0.023656407070000343,0.02528530616107124,0.025158253039240783,0.022984547217803627,0.030952073268930937,0.02318662431909849,0.026545781706376864,0.02522503976257327,0.024272031378449785,0.02462095772083197,0.0313103199491551,0.027206090471363346
43,HARRISON,0.030815765197627625,0.032003806004584426,0.022873026641667515,0.030363544782303756,0.02230161673409085,0.026386961820422897,0.03038595343422618,0.024898109687345953,0.024208619369123476,0.022043116492523232,0.018892267018162733,0.021598076700740453,0.028619005981254247,0.02444713707062436
44,HENRY,0.016187610524777397,0.01766361821085328,0.017272893981380717,0.011704968130391066,0.02057484123801725,0.015214787981410195,0.02243250126520763,0.012556569696302974,0.022323093430617193,0.017775529281466917,0.013420827674314725,0.01851228897638367,0.021449256052143522,0.013244467144900678
45,HOWARD,0.026273634446742543,0.027030132034645986,0.018345927946161883,0.018166939911436256,0.02144634943608153,0.02013273684279935,0.027300862336031857,0.02434667909893826,0.02359819140954236,0.017140395813075582,0.02033413071728211,0.025236982834760644,0.024310280146100614,0.026284988419059765
46,HUMBOLDT,0.012046938458390076,0.016983123904644726,0.01295549487986535,0.020302455174152134,0.017137299784362195,0.01790034925390378,0.02029965399492844,0.01940980275124503,0.02344010827356912,0.014487879590068593,0.01027184722165905,0.018270703721230293,0.022919881268542955,0.0187735036333905
47,IDA,0.022045350288869302,0.017888845233624932,0.018297751625825833,0.018837267480296967,0.01806559132536747,0.01775145472153803,0.024374353996226013,0.017763967445258298,0.019724180087428066,0.01970988475255956,0.018663007010412413,0.02307355672094574,0.021730662620332485,0.0204098928685338
48,IOWA,0.027022044666755698,0.030964260306543867,0.02445187488794015,0.029042945164734796,0.027355935064842497,0.029169569572788757,0.031010144639551693,0.02653991554721927,0.02857156692721336,0.02468696633351979,0.0252485388094914,0.02536737493430387,0.028974852362229714,0.026660940165540017
49,JACKSON,0.01665200659462208,0.019328262900058013,0.01822816368191708,0.022947583173937476,0.015797296562686972,0.016557894622928553,0.025245454033722255,0.013609958611404202,0.016581362069978144,0.017642321998450075,0.020267171039007194,0.023905654230591027,0.01843965324854172,0.021972954098536703
50,JASPER,0.025633374199951993,0.026953662838796903,0.025451748664072002,0.025337683615163385,0.023754462186444406,0.022782346158972226,0.030459869271392707,0.0236861002762132,0.02523127521986268,0.02446916163598801,0.024406213869036807,0.027279522050977802,0.02684049464801119,0.025332463487354007
51,JEFFERSON,0.009816814571382686,0.012115942917228202,0.008276270059033634,0.01344751052033478,0.012503965053082,0.011920362186291243,0.017985562633689927,0.01252996304221482,0.013976451862751163,0.013873345693572098,0.007011276150754097,0.013563674698521015,0.015536974915464926,0.014572497872738887
52,JOHNSON,0.008647587242173724,0.004682631304353279,0.0025224425607653493,0.003964136045315646,0.003389697041818124,0.007134318337741719,0.010210768538913303,0.004357443193432591,0.004795830034158915,0.0032974103009746074,-0.0011518630214504045,0.00589223538559439,0.00844447837397441,0.005531828671601737
53,JONES,0.025920845533577815,0.029911387346933105,0.024311761476172804,0.024971344324319904,0.024515264598048942,0.026771751125176196,0.02924566968956014,0.024762656600839806,0.027009774286772228,0.022307333890605636,0.020011536933943308,0.024804567826947108,0.029678089717816603,0.022437763926341076
54,KEOKUK,0.0207814078453291,0.020202914657429138,0.014591405246812867,0.01755576323558139,0.017372784192185915,0.01741430196254309,0.015751030299557878,0.011783119346810504,0.019767803769738326,0.018626351086755765,0.013384231344361699,0.016631307843921177,0.020395315759823358,0.012827096151678968
55,KOSSUTH,0.023322094147192676,0.02583981136405741,0.021767840225303113,0.02536753564640823,0.023623055632184056,0.024137432756744914,0.02712241370433225,0.02713613546678563,0.02451153553077182,0.02529576334993682,0.022455306684952346,0.02732821921797849,0.025155893513780718,0.02444571973648766
56,LEE,0.00976660981188961,0.013665151326277165,0.013242491584836282,0.014626639211840412,0.015375374711862237,0.011887939639697184,0.017003641745558365,0.014209527891664029,0.012728623192009698,0.010821842790256879,0.008975500280163598,0.01422504307412022,0.012740680872452975,0.018935503472486438
57,LINN,0.025934318346490078,0.025829409096852437,0.02293509784197461,0.026276699931269333,0.026277975698224976,0.025647584203098102,0.027314696077105016,0.02490478290613262,0.023469897077254345,0.023804981231387478,0.020190924453610124,0.02363540970154416,0.025256980275168376,0.02343706322369197
58,LOUISA,0.021498001105186026,0.02762405690532784,0.025675666339240455,0.030525896380975623,0.02069510552153433,0.02517724309600332,0.02565633141680737,0.023576400353421602,0.03181392257508585,0.017298577763488084,0.022521253134840245,0.02013155921225422,0.030696195249514217,0.03088563271758777
59,LUCAS,0.016120582349922224,0.015714021153958035,0.016764123903613475,0.014985182985165822,0.009493133924705782,0.01445551930352871,0.021769928378229914,0.009824537374172212,0.012372927591696581,0.01299848682666577,0.01483039246485759,0.02031555633786265,0.020002485967796687,0.014967619776499609
60,LYON,0.030620645789568496,0.034834925099334675,0.027945342396598898,0.03231935692487218,0.0340419881373865,0.030459756459033527,0.03424913852246637,0.03332808739888382,0.029065915074258233,0.03461088714527192,0.03330041913215265,0.037750051612852824,0.03448314243539509,0.034429588504239675
61,MADISON,0.03434535065128352,0.030328588699861936,0.03317412992209611,0.033747838478872284,0.03517904224497681,0.030458312864061334,0.03626928748624775,0.03317783766600174,0.025217216308168512,0.03298881212980355,0.03190253084394209,0.03053874820582471,0.03428315037223092,0.026570512041497567
62,MAHASKA,0.01637883715868866,0.013614824903262903,0.013863468364140184,0.02024155458952548,0.010482836075228954,0.013370889947923573,0.021793132366375936,0.01351126302569712,0.014648872226284984,0.01577356328619492,0.016271640292898057,0.01105057094501211,0.01811981534596601,0.01497373547575684
63,MARION,0.02785931984031608,0.02989577248404004,0.028395038611867988,0.028534272818884588,0.027010151984791873,0.02758000637811841,0.03094615372799497,0.028120041850224202,0.03404715864999097,0.023838111135880947,0.026330609434627637,0.030673367311952048,0.030312406603039778,0.032287523156613235
64,MARSHALL,0.019663292762214325,0.019017421241150016,0.018632447920790083,0.019924038407878205,0.021163516966124653,0.020930366686925477,0.026527200212549545,0.021508738899714015,0.021619743112512767,0.02073835478640389,0.01723543739470566,0.019152567612962513,0.023939807419083407,0.02132457264265533
65,MILLS,0.02623903763086958,0.026687647063078135,0.02648827793581148,0.026961739464943974,0.030179373279781797,0.03412688200914545,0.03617676796033102,0.022039103045595643,0.03208145482416985,0.03154075180409707,0.024822247369812228,0.026519797652592846,0.03077289910390311,0.025870737175073297
66,MITCHELL,0.027365664206322693,0.02713178154076975,0.029762594312664495,0.026646215267548512,0.028265492207068584,0.027963978471030507,0.030217541014202747,0.03337915318220427,0.025445773426786864,0.027159594104089087,0.030886597612976262,0.02443799360588685,0.025872378859143442,0.02530492256761726
67,MONONA,0.017929134998999136,0.018841270665611858,0.01092026185853494,0.018862399424884588,0.016158455827655446,0.01852256455645584,0.017486118696027272,0.017471137784565577,0.01655836030399923,0.0129595482175601,0.01337359256537053,0.014580586215484945,0.01634232992034689,0.017688140754022343
68,MONROE,0.015721135956706288,0.017329498823039514,0.014714920247531068,0.015885559956923475,0.014936876478011292,0.01948450470997024,0.0224775744672411,0.015949756863055175,0.019495339436833528,0.020093543079954257,0.0252476758813119,0.019242223301903255,0.02249050774169633,0.018230375931635998
69,MONTGOMERY,0.015936389945980234,0.012735185411924137,0.013254748187165407,0.012561980966928198,0.016997607660422912,0.011087657365452109,0.016994169945826865,0.014183304820913165,0.010118741994532256,0.015531984858565207,0.002764487250735709,0.009923640232889384,0.01663491592403988,0.009314114562948448
70,MUSCATINE,0.024051147170441663,0.024374148010682925,0.01934377346192976,0.022145738444642953,0.021423600582159835,0.024920640186551005,0.02662831264292568,0.0205063005869712,0.021928916821712434,0.018405152055617824,0.017901937222626025,0.01892242086360316,0.021788556225302978,0.022569073730640557
71,O'BRIEN,0.028012298220914215,0.023378551533958493,0.021161506730140722,0.0255783323344346,0.024321571771315526,0.02439698889967442,0.027054570085565496,0.020690022218248217,0.026265483545964027,0.022266355325458998,0.021050509302557353,0.019808437171810155,0.0288336342858655,0.02433691450211532
72,OSCEOLA,0.023905862808453006,0.024663453706982474,0.022777871349127836,0.021131007606246862,0.01882311753922676,0.019061941817739653,0.023576009357888415,0.022309222973633955,0.02373354901093664,0.024495707098343294,0.01935269994128779,0.026695384921409826,0.027659793746552124,0.01831137244419999
73,PAGE,0.016053937041864814,0.014383411803971293,0.015364350402053056,0.012746406665791988,0.01471395542426038,0.01586955375959085,0.015163608278061354,0.01749617219379159,0.014419753302980088,0.014332354256376953,0.009821910752421278,0.016510539606255942,0.019228400319159657,0.01619516273503937
74,PALO ALTO,0.030080040846797877,0.027911648822089317,0.02629521194704705,0.02482482254786753,0.02705963788050151,0.028851457288492713,0.027989300455546293,0.029483026648692023,0.03433298054952117,0.028134762788898315,0.026331180365926816,0.028895516075106903,0.031951638815583244,0.026627323740015734
75,PLYMOUTH,0.027873452102679393,0.026052461405938712,0.026190560067461864,0.03299297605377314,0.027710067509969585,0.029181628927980995,0.03039907295463603,0.027365088642003578,0.031338602735034526,0.029209536931815303,0.030083043601958785,0.030823369218585077,0.03271849816380375,0.03332546187955547
76,POCAHONTAS,0.020408871519998435,0.016073053124443556,0.013579095294006995,0.018147434517069842,0.016316617622386117,0.014052041229631048,0.01897002737082667,0.01456325492381169,0.01960155535088732,0.015434411707354712,0.017575195515377378,0.02002698295097995,0.020357806120145906,0.018789548281559446
77,POLK,0.020026529606638657,0.020596561039608934,0.01746397684354255,0.02206823837446107,0.020377513249272335,0.021386806362083545,0.024855759448575113,0.02013401741840925,0.020052916373304544,0.017210096304411622,0.01862399369050041,0.02059417286674997,0.023134143453208876,0.021264792520904838
78,POTTAWATTAMIE,0.02080147345007239,0.01752193757134458,0.018107459235549444,0.023590949563576585,0.02079049713635296,0.021760487675473596,0.024441700812941447,0.017916896743391933,0.018160365925936253,0.021388683377544918,0.017549962960404633,0.02315439224273455,0.02300219095795691,0.01970443349571996
79,POWESHIEK,0.02245461604350618,0.023165583653526185,0.02319719530276755,0.02510587461859678,0.023464405060036747,0.020042523496512282,0.024300405537375915,0.021916197825723432,0.023896314948206165,0.023546822702369043,0.020414886016198057,0.020815995199527683,0.02316947210990114,0.01801158426224675
80,RINGGOLD,0.026953540595638894,0.02495080932680051,0.021587031622044235,0.020472790300161088,0.02942186290729245,0.029055371037592904,0.024299558534832132,0.024832080457500544,0.023535439733611486,0.02557877459415809,0.023133091765758406,0.024766530118492457,0.026851641474120152,0.02581639635851002
81,SAC,0.024916461875974516,0.02617048830652958,0.022708655167180715,0.02367449715565636,0.021935291197953895,0.02324804340775982,0.03139553562010983,0.021654748181090526,0.02329867154144468,0.02531677537512339,0.02160545278734228,0.020958603813429545,0.026180686153710185,0.0252830238980829
82,SCOTT,0.02137857876910551,0.022986871210720974,0.016036684879291024,0.019831161035568465,0.021122244477579846,0.020982488070569204,0.022820854809325268,0.01647831870455193,0.019766433476179825,0.01670339554596413,0.014724590065273019,0.017006953735678964,0.024200261861634386,0.019628483935307407
83,SHELBY,0.025735427801530823,0.02428386183115686,0.02251747485231886,0.025637473544902777,0.02489919149982507,0.0245099254521378,0.027554898084336546,0.023487711761992866,0.024777499291271432,0.019856815857733842,0.0194707880400925,0.023991862074662244,0.025281256162165193,0.0212995096658211
84,SIOUX,0.026508862202215842,0.033887323630694216,0.027446648894802854,0.032318911258405275,0.031279176937609496,0.030387494275486072,0.03614332684604975,0.029741347307102137,0.035284889034663605,0.0346006954072182,0.030333626520385678,0.03428328863957955,0.03232211236396083,0.029685743743616246
85,STORY,-0.004576752883079625,-0.005587595526409438,-0.00726794994273556,-0.004585070990643921,-0.003820006099940131,-0.005196917855524095,0.0042190914822574,-0.0056163645240645595,-0.0049221736838679754,-0.0047933933709440055,-0.009746450442045248,-0.004113523281292105,0.002498133525587809,-0.0033302885796786183
86,TAMA,0.01893617356599816,0.018077321023785585,0.01915691793273901,0.01756735389950098,0.015689227284572865,0.015301365746947966,0.0230572797694276,0.015268954550864076,0.01983938944935013,0.020377371619802194,0.014759361928934497,0.019193057109626828,0.020279679952753787,0.023250464993778117
87,TAYLOR,0.02589326213048815,0.03399603813324314,0.022458655947350987,0.030217272913679937,0.026502654321509694,0.028338877214829316,0.025539243447651124,0.02711012690191507,0.022283681973658036,0.020459516181969693,0.01880421196825576,0.022336003335574943,0.022492409488246625,0.023573025197476477
88,UNION,0.019356626700585734,0.020065369356793566,0.01638880708808734,0.019276841736992616,0.017501114666602348,0.014132320204664865,0.022704468625525276,0.01145192420271843,0.02323803229005457,0.0141118854213385,0.01793003159610578,0.019963778424865432,0.01926062688177382,0.017094587830075725
89,VAN BUREN,0.014601329524746047,0.0147650872157494,0.01385441541355283,0.01270905284302945,0.016248915313486666,0.01407336371175539,0.01560146403235146,0.019763939124283442,0.01389462067507812,0.01503484481077335,0.00945658618353956,0.01533108952623635,0.01753970799463661,0.017480384815934814
90,WAPELLO,0.003205168341653273,0.006785806140198808,0.00020187763989065028,0.00544298898862595,-0.002567140713945908,0.004263724170369949,0.00800120500787043,0.0034785116253741176,0.0025753074464488985,0.007799761242217325,0.003291303876982973,0.007837615702757698,0.004823980530855159,0.0056247737464753325
91,WARREN,0.031477694998086926,0.03351821262724678,0.03074250859452506,0.03213875558573729,0.030186609423578502,0.030188520777783515,0.03281292661706989,0.030574915022810425,0.03206437121006942,0.032134883766055986,0.03316470793176403,0.0354687573834364,0.03271807355652792,0.03138706383963395
92,WASHINGTON,0.026663372601763588,0.03486293258328853,0.02238748151517342,0.03182883802914671,0.02126746177290488,0.02957477994587228,0.028490165943440275,0.028156681354827445,0.024470087156010793,0.026619377063549936,0.022839789338666705,0.02582432933458713,0.029008159679431447,0.030258823889302854
93,WAYNE,0.008664140535423859,0.017428047851710492,0.014976372352913034,0.011871775262786315,0.013512500904887939,0.013886791966329307,0.013980110673563894,0.014932626183803959,0.011532278733590971,0.008730121456309983,0.0054509814729179346,0.019628037700582118,0.01653456796883067,0.011577878537869464
94,WEBSTER,0.009785644981792338,0.012206093497671176,0.008575661083347109,0.013480362419925028,0.01184917983770713,0.011678747475267712,0.018384119083953834,0.008710623626782987,0.011525510731557921,0.012330447786702215,0.010885569812154716,0.013302896050258119,0.015170165063893492,0.012319836728633436
95,WINNEBAGO,0.035664785191041416,0.029074106478720337,0.026993553372072758,0.02812385429362333,0.025504603706399585,0.026271968195422747,0.02955083106639992,0.02682903284258271,0.02881446895976709,0.02621923490568151,0.026574218075406886,0.027068308607724835,0.025172144368273742,0.025597305208718002
96,WINNESHIEK,0.031350994648705464,0.030395386432445715,0.029439803261476778,0.0334696303403757,0.0260619612944463,0.027297570797322715,0.026772135515074923,0.026962701153247788,0.03219522527929694,0.027234216811692816,0.02481641235124591,0.030516473896691192,0.030204649635374572,0.03009799024455029
97,WOODBURY,0.01716807801225933,0.02170204109693151,0.01338242097011724,0.015463060576429249,0.012253522981951735,0.014914712303356588,0.01645368012056809,0.01328027616010198,0.01318155854341226,0.014582812471828412,0.010961296962863833,0.01998087545403063,0.0185891730651147,0.019028383965723268
98,WORTH,0.027064825715727298,0.027520927390504983,0.022866555905725235,0.03172687143534747,0.02632628576700402,0.028878232576362052,0.033198109131694596,0.023836855699128773,0.027265813339264103,0.025018375109679296,0.02836559073134394,0.02916400832537345,0.03114018022827158,0.025762934572702612
99,WRIGHT,0.02452576327326518,0.014994836139645567,0.013311907190113315,0.021870792839405295,0.02021813750614611,0.02046799070725685,0.02609485264865461,0.018195443685723695,0.018834160234103073,0.01908256422287431,0.017946020119148073,0.02424090589480496,0.022045255714694678,0.018519073186747698
100,year_2013,0.001264465131308586,0.001798540261085971,0.0014946099892548961,0.0008279742297417915,0.0031062359608551066,0.0034084099824472397,0.0006252242020634,0.001350019497177845,0.0013569399996249368,0.002923380782592498,0.0011158437639833777,0.0024637934301497007,0.002371135600394995,0.0027551869044950047
101,year_2014,0.0023588477505661416,0.002255496881659972,0.0027254398612005324,0.0013388492443925683,0.002341726434344573,0.0019610340858714397,-0.0008819889749062586,0.002474081049181863,0.001783469557042813,0.00047808528910831276,0.0002586270900548567,0.001109378457740669,0.0005554180780973437,0.0025445327562126146
