County,Poverty ,Year,Middle-Old,Middle-Young,Old,Young,Population,White Estimate,White ME,Black Estimate,Black ME,Native American Estimate,Native American ME,Asian Estimate,Asian ME,Pacific Estimate,Pacific ME,Other Estimate,Other ME,Two+ Estimate,Two+ ME,HighIncome,LowIncome,MidIncome
Emmet,13.60,2012.00,2010.00,1608.00,2537.00,886.00,9949.00,9575.00,67.00,149.00,61.00,38.00,41.00,17.00,13.00,10.00,16.00,38.00,32.00,90.00,48.00,309.00,788.00,1497.00
Emmet,13.60,2013.00,2010.00,1608.00,2537.00,886.00,9886.00,9575.00,67.00,149.00,61.00,38.00,41.00,17.00,13.00,10.00,16.00,38.00,32.00,90.00,48.00,309.00,788.00,1497.00
Emmet,13.60,2014.00,2010.00,1608.00,2537.00,886.00,9830.00,9575.00,67.00,149.00,61.00,38.00,41.00,17.00,13.00,10.00,16.00,38.00,32.00,90.00,48.00,309.00,788.00,1497.00
Emmet,13.60,2015.00,2010.00,1608.00,2537.00,886.00,9708.00,9575.00,67.00,149.00,61.00,38.00,41.00,17.00,13.00,10.00,16.00,38.00,32.00,90.00,48.00,309.00,788.00,1497.00
Fayette,12.90,2012.00,4615.00,3054.00,5277.00,2188.00,20773.00,19790.00,85.00,223.00,103.00,105.00,79.00,157.00,28.00,0.00,17.00,39.00,34.00,275.00,111.00,456.00,1664.00,3334.00
Fayette,12.90,2013.00,4615.00,3054.00,5277.00,2188.00,20516.00,19790.00,85.00,223.00,103.00,105.00,79.00,157.00,28.00,0.00,17.00,39.00,34.00,275.00,111.00,456.00,1664.00,3334.00
Fayette,12.90,2014.00,4615.00,3054.00,5277.00,2188.00,20288.00,19790.00,85.00,223.00,103.00,105.00,79.00,157.00,28.00,0.00,17.00,39.00,34.00,275.00,111.00,456.00,1664.00,3334.00
Fayette,12.90,2015.00,4615.00,3054.00,5277.00,2188.00,20143.00,19790.00,85.00,223.00,103.00,105.00,79.00,157.00,28.00,0.00,17.00,39.00,34.00,275.00,111.00,456.00,1664.00,3334.00
Floyd,12.40,2012.00,3468.00,2644.00,4263.00,1430.00,16090.00,15202.00,83.00,325.00,124.00,1.00,2.00,121.00,88.00,7.00,11.00,58.00,51.00,336.00,140.00,468.00,1481.00,2561.00
Floyd,12.40,2013.00,3468.00,2644.00,4263.00,1430.00,16029.00,15202.00,83.00,325.00,124.00,1.00,2.00,121.00,88.00,7.00,11.00,58.00,51.00,336.00,140.00,468.00,1481.00,2561.00
Floyd,12.40,2014.00,3468.00,2644.00,4263.00,1430.00,16008.00,15202.00,83.00,325.00,124.00,1.00,2.00,121.00,88.00,7.00,11.00,58.00,51.00,336.00,140.00,468.00,1481.00,2561.00
Floyd,12.40,2015.00,3468.00,2644.00,4263.00,1430.00,15920.00,15202.00,83.00,325.00,124.00,1.00,2.00,121.00,88.00,7.00,11.00,58.00,51.00,336.00,140.00,468.00,1481.00,2561.00
Franklin,13.30,2012.00,2174.00,1766.00,2824.00,966.00,10509.00,9660.00,178.00,112.00,59.00,7.00,10.00,24.00,24.00,0.00,15.00,555.00,176.00,131.00,99.00,311.00,890.00,1743.00
Franklin,13.30,2013.00,2174.00,1766.00,2824.00,966.00,10507.00,9660.00,178.00,112.00,59.00,7.00,10.00,24.00,24.00,0.00,15.00,555.00,176.00,131.00,99.00,311.00,890.00,1743.00
Franklin,13.30,2014.00,2174.00,1766.00,2824.00,966.00,10433.00,9660.00,178.00,112.00,59.00,7.00,10.00,24.00,24.00,0.00,15.00,555.00,176.00,131.00,99.00,311.00,890.00,1743.00
Franklin,13.30,2015.00,2174.00,1766.00,2824.00,966.00,10318.00,9660.00,178.00,112.00,59.00,7.00,10.00,24.00,24.00,0.00,15.00,555.00,176.00,131.00,99.00,311.00,890.00,1743.00
Fremont,11.00,2012.00,1643.00,1124.00,1994.00,537.00,7140.00,6880.00,48.00,21.00,18.00,45.00,26.00,0.00,13.00,0.00,13.00,60.00,49.00,100.00,27.00,329.00,500.00,1199.00
Fremont,11.00,2013.00,1643.00,1124.00,1994.00,537.00,7068.00,6880.00,48.00,21.00,18.00,45.00,26.00,0.00,13.00,0.00,13.00,60.00,49.00,100.00,27.00,329.00,500.00,1199.00
Fremont,11.00,2014.00,1643.00,1124.00,1994.00,537.00,7029.00,6880.00,48.00,21.00,18.00,45.00,26.00,0.00,13.00,0.00,13.00,60.00,49.00,100.00,27.00,329.00,500.00,1199.00
Fremont,11.00,2015.00,1643.00,1124.00,1994.00,537.00,6910.00,6880.00,48.00,21.00,18.00,45.00,26.00,0.00,13.00,0.00,13.00,60.00,49.00,100.00,27.00,329.00,500.00,1199.00
Greene,12.60,2012.00,2002.00,1409.00,2596.00,814.00,9181.00,8982.00,4.00,5.00,5.00,4.00,5.00,40.00,17.00,3.00,6.00,0.00,13.00,140.00,19.00,313.00,760.00,1590.00
Greene,12.60,2013.00,2002.00,1409.00,2596.00,814.00,9158.00,8982.00,4.00,5.00,5.00,4.00,5.00,40.00,17.00,3.00,6.00,0.00,13.00,140.00,19.00,313.00,760.00,1590.00
Greene,12.60,2014.00,2002.00,1409.00,2596.00,814.00,9127.00,8982.00,4.00,5.00,5.00,4.00,5.00,40.00,17.00,3.00,6.00,0.00,13.00,140.00,19.00,313.00,760.00,1590.00
Greene,12.60,2015.00,2002.00,1409.00,2596.00,814.00,8947.00,8982.00,4.00,5.00,5.00,4.00,5.00,40.00,17.00,3.00,6.00,0.00,13.00,140.00,19.00,313.00,760.00,1590.00
Grundy,6.20,2012.00,2665.00,2132.00,3199.00,1077.00,12437.00,12196.00,29.00,51.00,31.00,16.00,17.00,47.00,7.00,0.00,15.00,13.00,14.00,84.00,34.00,496.00,695.00,2373.00
Grundy,6.20,2013.00,2665.00,2132.00,3199.00,1077.00,12340.00,12196.00,29.00,51.00,31.00,16.00,17.00,47.00,7.00,0.00,15.00,13.00,14.00,84.00,34.00,496.00,695.00,2373.00
Grundy,6.20,2014.00,2665.00,2132.00,3199.00,1077.00,12388.00,12196.00,29.00,51.00,31.00,16.00,17.00,47.00,7.00,0.00,15.00,13.00,14.00,84.00,34.00,496.00,695.00,2373.00
Grundy,6.20,2015.00,2665.00,2132.00,3199.00,1077.00,12402.00,12196.00,29.00,51.00,31.00,16.00,17.00,47.00,7.00,0.00,15.00,13.00,14.00,84.00,34.00,496.00,695.00,2373.00
Guthrie,11.40,2012.00,2361.00,1718.00,3098.00,850.00,10768.00,10495.00,30.00,81.00,44.00,12.00,8.00,16.00,22.00,25.00,35.00,49.00,29.00,62.00,18.00,409.00,788.00,1851.00
Guthrie,11.40,2013.00,2361.00,1718.00,3098.00,850.00,10675.00,10495.00,30.00,81.00,44.00,12.00,8.00,16.00,22.00,25.00,35.00,49.00,29.00,62.00,18.00,409.00,788.00,1851.00
Guthrie,11.40,2014.00,2361.00,1718.00,3098.00,850.00,10690.00,10495.00,30.00,81.00,44.00,12.00,8.00,16.00,22.00,25.00,35.00,49.00,29.00,62.00,18.00,409.00,788.00,1851.00
Guthrie,11.40,2015.00,2361.00,1718.00,3098.00,850.00,10653.00,10495.00,30.00,81.00,44.00,12.00,8.00,16.00,22.00,25.00,35.00,49.00,29.00,62.00,18.00,409.00,788.00,1851.00
Hamilton,11.40,2012.00,3292.00,2726.00,3980.00,1341.00,15321.00,14326.00,170.00,102.00,48.00,0.00,15.00,342.00,53.00,0.00,15.00,357.00,170.00,170.00,78.00,381.00,1194.00,2655.00
Hamilton,11.40,2013.00,3292.00,2726.00,3980.00,1341.00,15347.00,14326.00,170.00,102.00,48.00,0.00,15.00,342.00,53.00,0.00,15.00,357.00,170.00,170.00,78.00,381.00,1194.00,2655.00
Hamilton,11.40,2014.00,3292.00,2726.00,3980.00,1341.00,15222.00,14326.00,170.00,102.00,48.00,0.00,15.00,342.00,53.00,0.00,15.00,357.00,170.00,170.00,78.00,381.00,1194.00,2655.00
Hamilton,11.40,2015.00,3292.00,2726.00,3980.00,1341.00,15220.00,14326.00,170.00,102.00,48.00,0.00,15.00,342.00,53.00,0.00,15.00,357.00,170.00,170.00,78.00,381.00,1194.00,2655.00
Hancock,8.50,2012.00,2504.00,1803.00,2999.00,880.00,11180.00,10769.00,36.00,72.00,40.00,14.00,21.00,34.00,15.00,8.00,11.00,45.00,33.00,150.00,50.00,348.00,686.00,2050.00
Hancock,8.50,2013.00,2504.00,1803.00,2999.00,880.00,11134.00,10769.00,36.00,72.00,40.00,14.00,21.00,34.00,15.00,8.00,11.00,45.00,33.00,150.00,50.00,348.00,686.00,2050.00
Hancock,8.50,2014.00,2504.00,1803.00,2999.00,880.00,11043.00,10769.00,36.00,72.00,40.00,14.00,21.00,34.00,15.00,8.00,11.00,45.00,33.00,150.00,50.00,348.00,686.00,2050.00
Hancock,8.50,2015.00,2504.00,1803.00,2999.00,880.00,11029.00,10769.00,36.00,72.00,40.00,14.00,21.00,34.00,15.00,8.00,11.00,45.00,33.00,150.00,50.00,348.00,686.00,2050.00
Hardin,8.80,2012.00,3720.00,2800.00,4888.00,1511.00,17360.00,16659.00,117.00,178.00,69.00,48.00,45.00,167.00,91.00,0.00,15.00,171.00,106.00,170.00,92.00,486.00,998.00,2909.00
Hardin,8.80,2013.00,3720.00,2800.00,4888.00,1511.00,17390.00,16659.00,117.00,178.00,69.00,48.00,45.00,167.00,91.00,0.00,15.00,171.00,106.00,170.00,92.00,486.00,998.00,2909.00
Hardin,8.80,2014.00,3720.00,2800.00,4888.00,1511.00,17338.00,16659.00,117.00,178.00,69.00,48.00,45.00,167.00,91.00,0.00,15.00,171.00,106.00,170.00,92.00,486.00,998.00,2909.00
Hardin,8.80,2015.00,3720.00,2800.00,4888.00,1511.00,17257.00,16659.00,117.00,178.00,69.00,48.00,45.00,167.00,91.00,0.00,15.00,171.00,106.00,170.00,92.00,486.00,998.00,2909.00
Harrison,9.90,2012.00,3295.00,2410.00,3696.00,1240.00,14474.00,14125.00,38.00,8.00,9.00,58.00,25.00,39.00,8.00,4.00,6.00,34.00,25.00,199.00,41.00,548.00,924.00,2462.00
Harrison,9.90,2013.00,3295.00,2410.00,3696.00,1240.00,14359.00,14125.00,38.00,8.00,9.00,58.00,25.00,39.00,8.00,4.00,6.00,34.00,25.00,199.00,41.00,548.00,924.00,2462.00
Harrison,9.90,2014.00,3295.00,2410.00,3696.00,1240.00,14268.00,14125.00,38.00,8.00,9.00,58.00,25.00,39.00,8.00,4.00,6.00,34.00,25.00,199.00,41.00,548.00,924.00,2462.00
Harrison,9.90,2015.00,3295.00,2410.00,3696.00,1240.00,14145.00,14125.00,38.00,8.00,9.00,58.00,25.00,39.00,8.00,4.00,6.00,34.00,25.00,199.00,41.00,548.00,924.00,2462.00
Henry,14.50,2012.00,4261.00,3569.00,4728.00,2318.00,20003.00,18471.00,185.00,478.00,87.00,56.00,26.00,437.00,109.00,0.00,15.00,239.00,179.00,399.00,138.00,516.00,1662.00,2948.00
Henry,14.50,2013.00,4261.00,3569.00,4728.00,2318.00,20029.00,18471.00,185.00,478.00,87.00,56.00,26.00,437.00,109.00,0.00,15.00,239.00,179.00,399.00,138.00,516.00,1662.00,2948.00
Henry,14.50,2014.00,4261.00,3569.00,4728.00,2318.00,19846.00,18471.00,185.00,478.00,87.00,56.00,26.00,437.00,109.00,0.00,15.00,239.00,179.00,399.00,138.00,516.00,1662.00,2948.00
Henry,14.50,2015.00,4261.00,3569.00,4728.00,2318.00,19862.00,18471.00,185.00,478.00,87.00,56.00,26.00,437.00,109.00,0.00,15.00,239.00,179.00,399.00,138.00,516.00,1662.00,2948.00
Howard,11.70,2012.00,2033.00,1519.00,2394.00,915.00,9550.00,9328.00,2.00,31.00,38.00,1.00,3.00,21.00,26.00,0.00,13.00,10.00,13.00,103.00,52.00,278.00,658.00,1494.00
Howard,11.70,2013.00,2033.00,1519.00,2394.00,915.00,9443.00,9328.00,2.00,31.00,38.00,1.00,3.00,21.00,26.00,0.00,13.00,10.00,13.00,103.00,52.00,278.00,658.00,1494.00
Howard,11.70,2014.00,2033.00,1519.00,2394.00,915.00,9357.00,9328.00,2.00,31.00,38.00,1.00,3.00,21.00,26.00,0.00,13.00,10.00,13.00,103.00,52.00,278.00,658.00,1494.00
Howard,11.70,2015.00,2033.00,1519.00,2394.00,915.00,9322.00,9328.00,2.00,31.00,38.00,1.00,3.00,21.00,26.00,0.00,13.00,10.00,13.00,103.00,52.00,278.00,658.00,1494.00
Humboldt,12.20,2012.00,2133.00,1526.00,2546.00,951.00,9724.00,9477.00,28.00,13.00,13.00,7.00,9.00,23.00,18.00,0.00,13.00,20.00,29.00,134.00,27.00,357.00,912.00,1529.00
Humboldt,12.20,2013.00,2133.00,1526.00,2546.00,951.00,9682.00,9477.00,28.00,13.00,13.00,7.00,9.00,23.00,18.00,0.00,13.00,20.00,29.00,134.00,27.00,357.00,912.00,1529.00
Humboldt,12.20,2014.00,2133.00,1526.00,2546.00,951.00,9641.00,9477.00,28.00,13.00,13.00,7.00,9.00,23.00,18.00,0.00,13.00,20.00,29.00,134.00,27.00,357.00,912.00,1529.00
Humboldt,12.20,2015.00,2133.00,1526.00,2546.00,951.00,9562.00,9477.00,28.00,13.00,13.00,7.00,9.00,23.00,18.00,0.00,13.00,20.00,29.00,134.00,27.00,357.00,912.00,1529.00
Ida,11.70,2012.00,1573.00,1101.00,1968.00,608.00,7045.00,6913.00,26.00,39.00,40.00,34.00,32.00,24.00,11.00,0.00,13.00,20.00,21.00,41.00,29.00,278.00,613.00,1181.00
Ida,11.70,2013.00,1573.00,1101.00,1968.00,608.00,7075.00,6913.00,26.00,39.00,40.00,34.00,32.00,24.00,11.00,0.00,13.00,20.00,21.00,41.00,29.00,278.00,613.00,1181.00
Ida,11.70,2014.00,1573.00,1101.00,1968.00,608.00,6971.00,6913.00,26.00,39.00,40.00,34.00,32.00,24.00,11.00,0.00,13.00,20.00,21.00,41.00,29.00,278.00,613.00,1181.00
Ida,11.70,2015.00,1573.00,1101.00,1968.00,608.00,6967.00,6913.00,26.00,39.00,40.00,34.00,32.00,24.00,11.00,0.00,13.00,20.00,21.00,41.00,29.00,278.00,613.00,1181.00
Iowa,8.70,2012.00,3723.00,2897.00,3978.00,1324.00,16183.00,16010.00,60.00,137.00,51.00,7.00,9.00,31.00,35.00,11.00,17.00,23.00,33.00,125.00,56.00,685.00,965.00,3195.00
Iowa,8.70,2013.00,3723.00,2897.00,3978.00,1324.00,16286.00,16010.00,60.00,137.00,51.00,7.00,9.00,31.00,35.00,11.00,17.00,23.00,33.00,125.00,56.00,685.00,965.00,3195.00
Iowa,8.70,2014.00,3723.00,2897.00,3978.00,1324.00,16325.00,16010.00,60.00,137.00,51.00,7.00,9.00,31.00,35.00,11.00,17.00,23.00,33.00,125.00,56.00,685.00,965.00,3195.00
Iowa,8.70,2015.00,3723.00,2897.00,3978.00,1324.00,16293.00,16010.00,60.00,137.00,51.00,7.00,9.00,31.00,35.00,11.00,17.00,23.00,33.00,125.00,56.00,685.00,965.00,3195.00
Jackson,12.10,2012.00,4397.00,3152.00,5278.00,1797.00,19684.00,19044.00,16.00,35.00,33.00,13.00,14.00,79.00,28.00,117.00,6.00,10.00,12.00,274.00,47.00,622.00,1498.00,3578.00
Jackson,12.10,2013.00,4397.00,3152.00,5278.00,1797.00,19516.00,19044.00,16.00,35.00,33.00,13.00,14.00,79.00,28.00,117.00,6.00,10.00,12.00,274.00,47.00,622.00,1498.00,3578.00
Jackson,12.10,2014.00,4397.00,3152.00,5278.00,1797.00,19430.00,19044.00,16.00,35.00,33.00,13.00,14.00,79.00,28.00,117.00,6.00,10.00,12.00,274.00,47.00,622.00,1498.00,3578.00
Jackson,12.10,2015.00,4397.00,3152.00,5278.00,1797.00,19363.00,19044.00,16.00,35.00,33.00,13.00,14.00,79.00,28.00,117.00,6.00,10.00,12.00,274.00,47.00,622.00,1498.00,3578.00
Jasper,9.60,2012.00,8092.00,6716.00,8974.00,3617.00,36583.00,35318.00,102.00,542.00,89.00,106.00,63.00,211.00,77.00,14.00,17.00,51.00,47.00,484.00,163.00,1064.00,2320.00,6376.00
Jasper,9.60,2013.00,8092.00,6716.00,8974.00,3617.00,36739.00,35318.00,102.00,542.00,89.00,106.00,63.00,211.00,77.00,14.00,17.00,51.00,47.00,484.00,163.00,1064.00,2320.00,6376.00
Jasper,9.60,2014.00,8092.00,6716.00,8974.00,3617.00,36891.00,35318.00,102.00,542.00,89.00,106.00,63.00,211.00,77.00,14.00,17.00,51.00,47.00,484.00,163.00,1064.00,2320.00,6376.00
Jasper,9.60,2015.00,8092.00,6716.00,8974.00,3617.00,36762.00,35318.00,102.00,542.00,89.00,106.00,63.00,211.00,77.00,14.00,17.00,51.00,47.00,484.00,163.00,1064.00,2320.00,6376.00
Jefferson,15.00,2012.00,3289.00,2774.00,4878.00,2583.00,17281.00,14744.00,189.00,246.00,110.00,14.00,23.00,1372.00,296.00,0.00,15.00,367.00,252.00,575.00,302.00,420.00,1299.00,2426.00
Jefferson,15.00,2013.00,3289.00,2774.00,4878.00,2583.00,17632.00,14744.00,189.00,246.00,110.00,14.00,23.00,1372.00,296.00,0.00,15.00,367.00,252.00,575.00,302.00,420.00,1299.00,2426.00
Jefferson,15.00,2014.00,3289.00,2774.00,4878.00,2583.00,17795.00,14744.00,189.00,246.00,110.00,14.00,23.00,1372.00,296.00,0.00,15.00,367.00,252.00,575.00,302.00,420.00,1299.00,2426.00
Jefferson,15.00,2015.00,3289.00,2774.00,4878.00,2583.00,17913.00,14744.00,189.00,246.00,110.00,14.00,23.00,1372.00,296.00,0.00,15.00,367.00,252.00,575.00,302.00,420.00,1299.00,2426.00
Johnson,17.90,2012.00,22574.00,26692.00,20005.00,29232.00,137180.00,117331.00,613.00,7596.00,319.00,309.00,144.00,8327.00,275.00,202.00,176.00,2717.00,681.00,2954.00,473.00,7636.00,5638.00,17297.00
Johnson,17.90,2013.00,22574.00,26692.00,20005.00,29232.00,140266.00,117331.00,613.00,7596.00,319.00,309.00,144.00,8327.00,275.00,202.00,176.00,2717.00,681.00,2954.00,473.00,7636.00,5638.00,17297.00
Johnson,17.90,2014.00,22574.00,26692.00,20005.00,29232.00,142874.00,117331.00,613.00,7596.00,319.00,309.00,144.00,8327.00,275.00,202.00,176.00,2717.00,681.00,2954.00,473.00,7636.00,5638.00,17297.00
Johnson,17.90,2015.00,22574.00,26692.00,20005.00,29232.00,145114.00,117331.00,613.00,7596.00,319.00,309.00,144.00,8327.00,275.00,202.00,176.00,2717.00,681.00,2954.00,473.00,7636.00,5638.00,17297.00
Jones,10.20,2012.00,4558.00,3808.00,5161.00,1964.00,20602.00,19658.00,72.00,394.00,85.00,176.00,97.00,84.00,27.00,0.00,17.00,75.00,62.00,173.00,111.00,667.00,1280.00,3737.00
Jones,10.20,2013.00,4558.00,3808.00,5161.00,1964.00,20522.00,19658.00,72.00,394.00,85.00,176.00,97.00,84.00,27.00,0.00,17.00,75.00,62.00,173.00,111.00,667.00,1280.00,3737.00
Jones,10.20,2014.00,4558.00,3808.00,5161.00,1964.00,20553.00,19658.00,72.00,394.00,85.00,176.00,97.00,84.00,27.00,0.00,17.00,75.00,62.00,173.00,111.00,667.00,1280.00,3737.00
Jones,10.20,2015.00,4558.00,3808.00,5161.00,1964.00,20435.00,19658.00,72.00,394.00,85.00,176.00,97.00,84.00,27.00,0.00,17.00,75.00,62.00,173.00,111.00,667.00,1280.00,3737.00
Keokuk,13.50,2012.00,2327.00,1657.00,2738.00,893.00,10427.00,10066.00,33.00,0.00,15.00,27.00,28.00,22.00,19.00,1.00,3.00,49.00,32.00,126.00,41.00,216.00,881.00,1688.00
Keokuk,13.50,2013.00,2327.00,1657.00,2738.00,893.00,10336.00,10066.00,33.00,0.00,15.00,27.00,28.00,22.00,19.00,1.00,3.00,49.00,32.00,126.00,41.00,216.00,881.00,1688.00
Keokuk,13.50,2014.00,2327.00,1657.00,2738.00,893.00,10282.00,10066.00,33.00,0.00,15.00,27.00,28.00,22.00,19.00,1.00,3.00,49.00,32.00,126.00,41.00,216.00,881.00,1688.00
Keokuk,13.50,2015.00,2327.00,1657.00,2738.00,893.00,10169.00,10066.00,33.00,0.00,15.00,27.00,28.00,22.00,19.00,1.00,3.00,49.00,32.00,126.00,41.00,216.00,881.00,1688.00
Kossuth,9.00,2012.00,3484.00,2258.00,4407.00,1208.00,15407.00,14925.00,42.00,57.00,33.00,13.00,11.00,60.00,16.00,0.00,15.00,54.00,36.00,171.00,43.00,498.00,1155.00,2686.00
Kossuth,9.00,2013.00,3484.00,2258.00,4407.00,1208.00,15325.00,14925.00,42.00,57.00,33.00,13.00,11.00,60.00,16.00,0.00,15.00,54.00,36.00,171.00,43.00,498.00,1155.00,2686.00
Kossuth,9.00,2014.00,3484.00,2258.00,4407.00,1208.00,15221.00,14925.00,42.00,57.00,33.00,13.00,11.00,60.00,16.00,0.00,15.00,54.00,36.00,171.00,43.00,498.00,1155.00,2686.00
Kossuth,9.00,2015.00,3484.00,2258.00,4407.00,1208.00,15150.00,14925.00,42.00,57.00,33.00,13.00,11.00,60.00,16.00,0.00,15.00,54.00,36.00,171.00,43.00,498.00,1155.00,2686.00
Lee,16.80,2012.00,7955.00,5893.00,8916.00,3671.00,35549.00,33033.00,139.00,1068.00,122.00,35.00,40.00,180.00,59.00,0.00,20.00,204.00,123.00,849.00,164.00,584.00,3114.00,5568.00
Lee,16.80,2013.00,7955.00,5893.00,8916.00,3671.00,35250.00,33033.00,139.00,1068.00,122.00,35.00,40.00,180.00,59.00,0.00,20.00,204.00,123.00,849.00,164.00,584.00,3114.00,5568.00
Lee,16.80,2014.00,7955.00,5893.00,8916.00,3671.00,35077.00,33033.00,139.00,1068.00,122.00,35.00,40.00,180.00,59.00,0.00,20.00,204.00,123.00,849.00,164.00,584.00,3114.00,5568.00
Lee,16.80,2015.00,7955.00,5893.00,8916.00,3671.00,34916.00,33033.00,139.00,1068.00,122.00,35.00,40.00,180.00,59.00,0.00,20.00,204.00,123.00,849.00,164.00,584.00,3114.00,5568.00
Linn,9.80,2012.00,43482.00,43086.00,42795.00,25825.00,215542.00,194427.00,477.00,9147.00,560.00,527.00,164.00,4303.00,351.00,33.00,30.00,2034.00,499.00,6169.00,837.00,11547.00,11119.00,31987.00
Linn,9.80,2013.00,43482.00,43086.00,42795.00,25825.00,216567.00,194427.00,477.00,9147.00,560.00,527.00,164.00,4303.00,351.00,33.00,30.00,2034.00,499.00,6169.00,837.00,11547.00,11119.00,31987.00
Linn,9.80,2014.00,43482.00,43086.00,42795.00,25825.00,218223.00,194427.00,477.00,9147.00,560.00,527.00,164.00,4303.00,351.00,33.00,30.00,2034.00,499.00,6169.00,837.00,11547.00,11119.00,31987.00
Linn,9.80,2015.00,43482.00,43086.00,42795.00,25825.00,220392.00,194427.00,477.00,9147.00,560.00,527.00,164.00,4303.00,351.00,33.00,30.00,2034.00,499.00,6169.00,837.00,11547.00,11119.00,31987.00
Louisa,12.20,2012.00,2514.00,2084.00,2539.00,976.00,11364.00,10398.00,130.00,103.00,36.00,26.00,27.00,286.00,33.00,11.00,14.00,380.00,133.00,67.00,40.00,306.00,922.00,1817.00
Louisa,12.20,2013.00,2514.00,2084.00,2539.00,976.00,11353.00,10398.00,130.00,103.00,36.00,26.00,27.00,286.00,33.00,11.00,14.00,380.00,133.00,67.00,40.00,306.00,922.00,1817.00
Louisa,12.20,2014.00,2514.00,2084.00,2539.00,976.00,11254.00,10398.00,130.00,103.00,36.00,26.00,27.00,286.00,33.00,11.00,14.00,380.00,133.00,67.00,40.00,306.00,922.00,1817.00
Louisa,12.20,2015.00,2514.00,2084.00,2539.00,976.00,11289.00,10398.00,130.00,103.00,36.00,26.00,27.00,286.00,33.00,11.00,14.00,380.00,133.00,67.00,40.00,306.00,922.00,1817.00
Lucas,13.10,2012.00,1873.00,1333.00,2538.00,679.00,8777.00,8535.00,27.00,20.00,21.00,22.00,26.00,30.00,42.00,0.00,13.00,0.00,13.00,124.00,51.00,239.00,687.00,1430.00
Lucas,13.10,2013.00,1873.00,1333.00,2538.00,679.00,8695.00,8535.00,27.00,20.00,21.00,22.00,26.00,30.00,42.00,0.00,13.00,0.00,13.00,124.00,51.00,239.00,687.00,1430.00
Lucas,13.10,2014.00,1873.00,1333.00,2538.00,679.00,8633.00,8535.00,27.00,20.00,21.00,22.00,26.00,30.00,42.00,0.00,13.00,0.00,13.00,124.00,51.00,239.00,687.00,1430.00
Lucas,13.10,2015.00,1873.00,1333.00,2538.00,679.00,8609.00,8535.00,27.00,20.00,21.00,22.00,26.00,30.00,42.00,0.00,13.00,0.00,13.00,124.00,51.00,239.00,687.00,1430.00
Lyon,7.30,2012.00,2250.00,2125.00,2700.00,1012.00,11761.00,11410.00,41.00,7.00,8.00,67.00,48.00,38.00,17.00,2.00,4.00,96.00,51.00,103.00,32.00,458.00,679.00,2100.00
Lyon,7.30,2013.00,2250.00,2125.00,2700.00,1012.00,11700.00,11410.00,41.00,7.00,8.00,67.00,48.00,38.00,17.00,2.00,4.00,96.00,51.00,103.00,32.00,458.00,679.00,2100.00
Lyon,7.30,2014.00,2250.00,2125.00,2700.00,1012.00,11709.00,11410.00,41.00,7.00,8.00,67.00,48.00,38.00,17.00,2.00,4.00,96.00,51.00,103.00,32.00,458.00,679.00,2100.00
Lyon,7.30,2015.00,2250.00,2125.00,2700.00,1012.00,11755.00,11410.00,41.00,7.00,8.00,67.00,48.00,38.00,17.00,2.00,4.00,96.00,51.00,103.00,32.00,458.00,679.00,2100.00
Madison,7.60,2012.00,3520.00,3020.00,3364.00,1218.00,15639.00,15242.00,65.00,91.00,38.00,13.00,15.00,157.00,48.00,11.00,15.00,32.00,40.00,98.00,59.00,770.00,890.00,2555.00
Madison,7.60,2013.00,3520.00,3020.00,3364.00,1218.00,15482.00,15242.00,65.00,91.00,38.00,13.00,15.00,157.00,48.00,11.00,15.00,32.00,40.00,98.00,59.00,770.00,890.00,2555.00
Madison,7.60,2014.00,3520.00,3020.00,3364.00,1218.00,15620.00,15242.00,65.00,91.00,38.00,13.00,15.00,157.00,48.00,11.00,15.00,32.00,40.00,98.00,59.00,770.00,890.00,2555.00
Madison,7.60,2015.00,3520.00,3020.00,3364.00,1218.00,15727.00,15242.00,65.00,91.00,38.00,13.00,15.00,157.00,48.00,11.00,15.00,32.00,40.00,98.00,59.00,770.00,890.00,2555.00
Mahaska,14.70,2012.00,4482.00,3900.00,5277.00,2350.00,22407.00,21380.00,87.00,310.00,53.00,47.00,39.00,254.00,47.00,8.00,15.00,98.00,66.00,299.00,90.00,514.00,1718.00,3607.00
Mahaska,14.70,2013.00,4482.00,3900.00,5277.00,2350.00,22432.00,21380.00,87.00,310.00,53.00,47.00,39.00,254.00,47.00,8.00,15.00,98.00,66.00,299.00,90.00,514.00,1718.00,3607.00
Mahaska,14.70,2014.00,4482.00,3900.00,5277.00,2350.00,22466.00,21380.00,87.00,310.00,53.00,47.00,39.00,254.00,47.00,8.00,15.00,98.00,66.00,299.00,90.00,514.00,1718.00,3607.00
Mahaska,14.70,2015.00,4482.00,3900.00,5277.00,2350.00,22417.00,21380.00,87.00,310.00,53.00,47.00,39.00,254.00,47.00,8.00,15.00,98.00,66.00,299.00,90.00,514.00,1718.00,3607.00
Marion,9.90,2012.00,6586.00,5774.00,7508.00,3573.00,33277.00,32015.00,118.00,182.00,59.00,58.00,51.00,348.00,112.00,0.00,20.00,139.00,97.00,506.00,126.00,1016.00,2046.00,5798.00
Marion,9.90,2013.00,6586.00,5774.00,7508.00,3573.00,33019.00,32015.00,118.00,182.00,59.00,58.00,51.00,348.00,112.00,0.00,20.00,139.00,97.00,506.00,126.00,1016.00,2046.00,5798.00
